# Argument List:
# Name = hot10
# peak file = hot10.bed
# gene pos to peak = up,down
# distance = 2000 bp
# genome = ../../../bin/peak2gene/hg19.refGene
# Output symbol as gene name = True
#chrom	gTSS	gTTS	gene	NA	strand	pName	TSS2pCenter
chr1	151372040	151374412	PSMB4	0	+	20	13
chr1	151375199	151431941	POGZ	0	-	10|10|10|10	30|30|30|30
chr1	151518271	151518367	MIR554	0	+	20	-1558
chr1	151584661	151671559	SNX27	0	+	15	325
chr1	151735444	151743805	OAZ3	0	+	11	-556
chr1	151732124	151736040	MRPL9	0	-	11	-40
chr1	151846059	151882113	THEM4	0	-	21	91
chr1	151955386	151966714	S100A10	0	-	22|12	-1583|910
chr1	153507075	153508717	S100A6	0	-	15	177
chr1	153516097	153518282	S100A4	0	-	19|19	-287|-287
chr1	153519808	153521734	S100A3	0	-	11	-16
chr1	153533586	153538306	S100A2	0	-	18	954
chr1	153591279	153606568	S100A13	0	-	17	-35
chr1	153606524	153617979	C1orf77	0	+	17	-9
chr1	153634514	153643479	ILF2	0	-	25	154
chr1	153700566	153746557	INTS3	0	+	12	-226
chr1	153777203	153895451	GATAD2B	0	-	17	93
chr1	153901976	153919154	DENND4B	0	-	12	-280
chr1	153920153	153931043	CRTC2	0	-	15	116
chr1	153931588	153940188	SLC39A1	0	-	15	-195
chr1	153940396	153946832	CREB3L4	0	+	15	403
chr1	153946746	153950451	JTB	0	-	11	-259
chr1	153963238	153964632	RPS27	0	+	12	17
chr1	154179182	154193273	C1orf43	0	-	16|16|16	-7|-7|-7
chr1	154192654	154235978	UBAP2L	0	+	16|16	-612|58
chr1	154245038	154248349	HAX1	0	+	15|15	64|64
chr1	154377668	154440188	IL6R	0	+	12|12	-558|-558
chr1	154521050	154531120	UBE2Q1	0	-	22	576
chr1	154897208	154909484	PMVK	0	-	22	99
chr1	154929502	154934258	PYGO2	0	-	11	119
chr1	154934774	154943223	SHC1	0	-	16|16|41|41	128|128|-405|-405
chr1	154947117	154951724	CKS1B	0	+	41|41	563|563
chr1	154948168	154948259	MIR4258	0	+	41	1614
chr1	154955769	154965587	FLAD1	0	+	16|16|16|16	29|29|29|29
chr1	154975111	154990998	ZBTB7B	0	+	33|11	1600|-1911
chr1	155023761	155035252	ADAM15	0	+	13|13|13|13|13|13	386|386|386|386|386|386
chr1	155100348	155107384	EFNA1	0	+	16|16	303|303
chr1	155112368	155112883	DPM3	0	-	10|10	145|32
chr1	155146359	155157445	TRIM46	0	+	18	437
chr1	155141884	155145804	KRTCAP2	0	-	18	118
chr1	155158301	155162700	MUC1	0	-	23|23|23|23|23|23|23	1196|1196|1196|1196|1196|1196|1196
chr1	155164967	155165063	MIR92B	0	+	23	1071
chr1	155178489	155183613	MTX1	0	+	12|12	-151|-151
chr1	155165380	155177690	THBS3	0	-	12	950
chr1	155204239	155211069	GBA	0	-	15|15|22|22|22	10|13|-138|-138|-138
chr1	155225770	155232195	SCAMP3	0	-	17|17	-143|-143
chr1	155232659	155243281	CLK2	0	-	12	-107
chr1	155278704	155290457	FDPS	0	+	16|16|16	117|-49|-49
chr1	155290251	155293938	C1orf104	0	-	20	-368
chr1	155293727	155300909	RUSC1	0	+	20|20	157|647
chr1	155305052	155532324	ASH1L	0	-	14	394
chr1	155531771	155533732	LOC645676	0	+	14	-947
chr1	155658873	155708317	DAP3	0	+	11|11	425|425
chr1	155629245	155658791	YY1AP1	0	-	11|11	-343|-117
chr1	155719509	155826972	GON4L	0	-	12|12	95|95
chr1	155882835	155904188	KIAA0907	0	-	19	10
chr1	156024516	156028301	ROBLD3	0	+	14|14	-26|-26
chr1	156005092	156023516	UBQLN4	0	-	14	1026
chr1	156084460	156107656	LMNA	0	+	22|22|22	-97|-97|-97
chr1	156163729	156182586	SLC25A44	0	+	23	-160
chr1	156219016	156252620	SMG5	0	-	19	-208
chr1	156254069	156262235	TMEM79	0	+	19|19	1657|291
chr1	156278751	156308206	CCT3	0	-	16|16|16|16	302|302|302|302
chr1	156307104	156316783	C1orf182	0	+	16	-1404
chr1	156433519	156470529	MEF2D	0	-	12	256
chr1	156564281	156571270	GPATCH4	0	-	15|15	-28|-28
chr1	156698262	156706751	C1orf66	0	+	15|15	-206|-206
chr1	156692412	156697705	ISG20L2	0	-	15	763
chr1	156707093	156710923	MRPL24	0	-	21|21	133|133
chr1	156737273	156770604	PRCC	0	+	18	-19
chr1	156785541	156851642	NTRK1	0	+	10	1781
chr1	15853351	15898226	DNAJC16	0	+	13	91
chr1	159750758	159752333	DUSP23	0	+	11	109
chr1	159887902	159895284	TAGLN2	0	-	22	-207
chr1	160185504	160232350	DCAF8	0	-	16|16|16|16|16	-364|-332|-332|-332|-291
chr1	160246598	160254941	PEX19	0	-	10|10|10|10	55|55|55|55
chr1	160258377	160313354	COPA	0	-	14|14	-138|-138
chr1	160313062	160328741	NCSTN	0	+	14	-154
chr1	161009041	161015757	USF1	0	-	17|17	135|135
chr1	161087861	161095233	NIT1	0	+	13|13|13|13	349|394|395|349
chr1	161070346	161087866	PFDN2	0	-	13	-354
chr1	161090770	161102478	DEDD	0	-	19|19|19	180|402|180
chr1	161123533	161128645	UFC1	0	+	18	-324
chr1	161136180	161141010	PPOX	0	+	17|17	228|228
chr1	161171936	161184182	NDUFS2	0	+	15	-339
chr1	161195832	161200405	TOMM40L	0	+	13	120
chr1	161284165	161334533	SDHC	0	+	16|16|16|16	-191|-191|-191|-191
chr1	161719580	161726951	DUSP12	0	+	15	-173
chr1	161736083	161928851	ATF6	0	+	24	-40
chr1	162466963	162499419	UHMK1	0	+	10|10|10	-701|-70|-70
chr1	162531295	162569632	UAP1	0	+	10	144
chr1	162760495	162782607	HSD17B7	0	+	10	-136
chr1	16268365	16302627	ZBTB17	0	-	10	-43
chr1	163291722	163325553	NUF2	0	+	23|23	38|38
chr1	165600449	165624853	MGST3	0	+	14	375
chr1	165693529	165738135	TMCO1	0	-	17	69
chr1	165796889	165877337	UCK2	0	+	21	-681
chr1	166808723	166823709	POGK	0	+	10	169
chr1	16693582	16724639	C1orf144	0	+	11|11	-287|-287
chr1	167190142	167385317	POU2F1	0	+	13	501
chr1	16767166	16786582	NECAP2	0	+	13|13|13	-3|-3|-3
chr1	167691186	167761155	MPZL1	0	+	11|11|11	379|379|379
chr1	167905907	168045079	DCAF6	0	+	19|19	201|201
chr1	167887310	167906278	BRP44	0	-	19|19|19	-572|473|326
chr1	168148170	168161632	TIPRL	0	+	16|16	14|14
chr1	169075946	169101960	ATP1B1	0	+	10	711
chr1	169337193	169365778	BLZF1	0	+	18	-56
chr1	169101770	169337186	NME7	0	-	18|18	63|63
chr1	169433150	169455208	SLC19A2	0	-	14	109
chr1	16972068	16976914	MST1P2	0	+	18	415
chr1	169764549	169822227	C1orf112	0	+	16	442
chr1	169761674	169764031	C1orf156	0	-	16	76
chr1	169821803	169863076	SCYL3	0	-	23|23	139|139
chr1	170501262	170514927	GORAB	0	+	15|15|15	61|61|61
chr1	171454665	171562649	BAT2L2	0	+	12	68
chr1	171669297	171711379	VAMP4	0	-	15|15|15	-32|-32|-32
chr1	171750760	171766855	METTL13	0	+	14|14|14	103|103|103
chr1	172410597	172413230	PIGC	0	-	10|10	-1|-1
chr1	172502259	172580971	C1orf9	0	+	15|15	267|324
chr1	173446485	173457946	PRDX6	0	+	14	-336
chr1	173684079	173755838	KLHL20	0	+	21	-64
chr1	173768690	173793777	CENPL	0	-	22|22|22	-10|497|-10
chr1	173793796	173827682	DARS2	0	+	22	29
chr1	17345226	17380665	SDHB	0	-	10	-69
chr1	173833506	173833583	SNORD47	0	-	11	-1652
chr1	173833312	173833355	SNORD81	0	-	11	-1424
chr1	173837492	173855774	ZBTB37	0	+	22|22	564|564
chr1	173833039	173837125	GAS5	0	-	22	-197
chr1	173836811	173836883	SNORD74	0	-	22	45
chr1	173835105	173835166	SNORD44	0	-	22	1762
chr1	173836016	173836076	SNORD75	0	-	22	852
chr1	173835772	173835853	SNORD76	0	-	22	1075
chr1	173835448	173835509	SNORD77	0	-	22	1419
chr1	174968570	174981163	CACYBP	0	+	28|28	-236|85
chr1	174983129	174992561	MRPS14	0	-	20	84
chr1	177898241	177939050	SEC16B	0	-	11	-166
chr1	178511930	178518024	C1orf220	0	+	14	71
chr1	178694299	178889235	RALGPS2	0	+	10	-597
chr1	179051111	179065127	TOR3A	0	+	10	-6
chr1	179334854	179523868	C1orf125	0	+	12	-212
chr1	179851419	179889212	TOR1AIP1	0	+	26	-238
chr1	179923907	180084014	CEP350	0	+	11	216
chr1	180123967	180167167	QSOX1	0	+	12|12	141|141
chr1	180257352	180472022	ACBD6	0	-	17	-226
chr1	180942178	180992046	STX6	0	-	16	122
chr1	181057637	181059977	IER5	0	+	11	-116
chr1	182808438	182857115	DHX9	0	+	11|11	-299|-299
chr1	182992594	183114726	LAMC1	0	+	10|10	924|104
chr1	183441505	183523327	SMG7	0	+	35|35|35|35	503|503|503|503
chr1	183595332	183604985	ARPC5	0	-	10	-16
chr1	183605207	183897665	RGL1	0	+	10	238
chr1	184020810	184043341	TSEN15	0	+	13|13|13	-31|-31|-31
chr1	184659626	184724041	EDEM3	0	-	14	133
chr1	185126191	185260912	C1orf26	0	+	13|13	-64|35
chr1	185087218	185126116	C1orf25	0	-	13	139
chr1	185265523	185286461	IVNS1ABP	0	-	15	-357
chr1	186344889	186390502	C1orf27	0	+	26|26|26	308|308|308
chr1	186280787	186344457	TPR	0	-	26	124
chr1	186640944	186649559	PTGS2	0	-	23	128
chr1	19197925	19229293	ALDH4A1	0	-	13|13	-32|-32
chr1	193029003	193060904	TROVE2	0	+	22|22|22|22|22|22	200|200|-252|200|200|-252
chr1	192984899	193028521	UCHL5	0	-	22	282
chr1	193065600	193075244	GLRX2	0	-	10|10	-1054|-366
chr1	193091087	193223940	CDC73	0	+	22	-208
chr1	19638739	19655793	PQLC2	0	+	10|10|10	31|31|31
chr1	19630458	19638640	AKR7A2	0	-	10	68
chr1	199996769	200146548	NR5A2	0	+	12|12	178|178
chr1	200613165	200639126	DDX59	0	-	14	37
chr1	200708685	200829829	CAMSAP1L1	0	+	12	414
chr1	200860638	200884863	C1orf106	0	+	13|18|27	76|604|-1516
chr1	201798287	201853421	IPO9	0	+	12	-57
chr1	201924618	201939787	TIMM17A	0	+	11	79
chr1	201951765	201975274	RNPEP	0	+	11	-408
chr1	201979689	201986306	ELF3	0	+	16|16	-23|-23
chr1	202317829	202407363	PPP1R12B	0	+	17|17|17	37|37|37
chr1	202860229	202896371	KLHL12	0	-	21	-109
chr1	203766650	203769588	ZBED6	0	+	14	1862
chr1	203764750	203823255	ZC3H11A	0	+	14	-38
chr1	203830739	203840278	SNRPE	0	+	28	-152
chr1	204372493	204380944	PPP1R15B	0	-	18	102
chr1	204485510	204527247	MDM4	0	+	19|19	-26|-26
chr1	205055271	205091150	RBBP5	0	-	26|26|26	137|137|137
chr1	205111631	205180727	DSTYK	0	-	20|20	19|19
chr1	205271192	205290883	NUAK2	0	-	14	-71
chr1	205585234	205602000	ELK4	0	-	11|11	-1149|-1149
chr1	205681946	205719372	NUCKS1	0	-	20	-465
chr1	205737114	205744610	RAB7L1	0	-	10|10|10|10	89|89|89|89
chr1	206764973	206785904	LGTN	0	-	24	-71
chr1	207494816	207534309	CD55	0	+	14|14	49|49
chr1	207925382	207968860	CD46	0	+	13|13|13|13|13|13|13|13	-58|-58|-58|-58|-58|-58|-58|-58
chr1	20825942	20834674	MUL1	0	-	11	-62
chr1	20959947	20978003	PINK1	0	+	10	65
chr1	20978259	20988037	DDOST	0	-	12	10
chr1	210001311	210030908	C1orf107	0	+	20	1
chr1	211432707	211489723	RCOR3	0	+	15|15|15|15	111|111|111|692
chr1	211836121	211848967	NEK2	0	-	13	177
chr1	212114697	212208884	INTS7	0	-	19	-86
chr1	212208918	212278186	DTL	0	+	19	120
chr1	212458878	212535204	PPP2R5A	0	+	12	357
chr1	212859759	212873327	BATF3	0	-	13	-56
chr1	212899495	212965139	NSL1	0	-	22|22	119|119
chr1	212965169	212990167	TATDN3	0	+	22|22|22|22|22	-89|-89|-89|-89|-89
chr1	213165524	213189168	ANGEL2	0	-	11	-188
chr1	213224587	213446807	RPS6KC1	0	+	12|12	-215|-215
chr1	214454564	214510477	SMYD2	0	+	10	-251
chr1	214522039	214725024	PTPN14	0	-	10	221
chr1	214776531	214837912	CENPF	0	+	14	59
chr1	215740734	215795147	KCTD3	0	+	14	-370
chr1	217603833	217804409	GPATCH2	0	-	16	137
chr1	217804694	218040484	SPATA17	0	+	16	148
chr1	218458628	218511323	RRP15	0	+	22	-55
chr1	218518675	218617959	TGFB2	0	+	11|11	58|58
chr1	220141941	220220000	EPRS	0	-	15	-40
chr1	220230825	220263191	BPNT1	0	-	13	-4
chr1	220321609	220445843	RAB3GAP2	0	-	13	20
chr1	221874765	221915461	DUSP10	0	-	12|12	482|482
chr1	222841356	222885864	AIDA	0	-	22	475
chr1	222885905	222906106	C1orf58	0	+	22	-434
chr1	223889294	223963718	CAPN2	0	+	24	487
chr1	223967595	224033674	TP53BP2	0	-	10|10	279|279
chr1	224301790	224349749	FBXO28	0	+	14|14	-184|-184
chr1	224415036	224517872	NVL	0	-	16|16	125|125
chr1	225589204	225615784	LBR	0	-	10|10	355|-380
chr1	225965514	225978165	SRP9	0	+	14|14	-32|-32
chr1	226107580	226111965	PYCR2	0	-	15	-72
chr1	226170403	226187066	C1orf55	0	-	13	27
chr1	226250420	226259702	H3F3A	0	+	16	301
chr1	226250427	226259702	LOC440926	0	+	16	308
chr1	226332381	226374423	ACBD3	0	-	11	167
chr1	227127937	227175246	CABC1	0	+	12	572
chr1	227751219	227850163	ZNF678	0	+	13|13	-221|-221
chr1	22778343	22857650	ZBTB40	0	+	13|13	-15|-15
chr1	227918890	227923112	JMJD4	0	-	17|17	-35|-35
chr1	227922696	227968932	SNAP47	0	+	17	-381
chr1	228353428	228369957	C1orf69	0	+	13	-190
chr1	228581378	228594517	TRIM11	0	-	15	26
chr1	228675067	228683888	RNF187	0	+	15	237
chr1	229652329	229694442	ABCB10	0	-	10	369
chr1	229734941	229761794	TAF5L	0	-	10|10	224|224
chr1	229761980	229795946	URB2	0	+	10	-38
chr1	230778201	230829730	COG2	0	+	12|12	-32|-32
chr1	231041986	231114618	TTC13	0	-	16|16	157|157
chr1	231114822	231136471	ARV1	0	+	16	47
chr1	231473681	231489988	C1orf124	0	+	14|14	39|39
chr1	231468482	231473578	EXOC8	0	-	14	64
chr1	231664398	231702267	TSNAX	0	+	14	113
chr1	231664398	232177016	TSNAX-DISC1	0	+	14|14|14|14|14|14|14|14	113|113|113|113|113|113|113|113
chr1	233086369	233114219	C1orf57	0	+	10	249
chr1	234509428	234519790	C1orf31	0	+	29	160
chr1	234740016	234745271	IRF2BP2	0	-	13|13	1429|1429
chr1	235272659	235292256	TOMM20	0	-	16	-113
chr1	235291117	235291252	SNORA14B	0	-	16	891
chr1	235315802	235324571	RBM34	0	-	10|10|10	178|178|178
chr1	235491752	235507842	GGPS1	0	+	15|15|15	-158|-42|-42
chr1	235330210	235491532	ARID4B	0	-	15|15	378|378
chr1	235610532	235667781	B3GALNT2	0	-	24	226
chr1	236686738	236712996	LGALS8	0	+	15|15|15	-812|-812|-474
chr1	236686370	236687808	LOC100287902	0	-	15	-258
chr1	23636276	23670853	HNRNPR	0	-	11|11|11|11	75|75|75|75
chr1	236712306	236767841	HEATR1	0	-	15	119
chr1	23685941	23696357	ZNF436	0	-	13|13	-1241|237
chr1	23695463	23698328	C1orf213	0	+	13|13	347|594
chr1	236958580	237067280	MTR	0	+	15	-189
chr1	24018293	24022913	RPL11	0	+	13	-38
chr1	24128367	24151949	HMGCL	0	-	10|10	-33|-33
chr1	241756452	241803701	OPN3	0	-	15	1334
chr1	242012032	242053239	EXO1	0	+	15|15|15	704|704|164
chr1	24295572	24306953	SRSF10	0	-	10|10|10|10|10|10|10	-117|-117|-117|-117|-117|-117|-117
chr1	243287730	243418708	CEP170	0	-	16|16|16	208|208|208
chr1	243419319	243663392	SDCCAG8	0	+	16	403
chr1	244571796	244615413	ADSS	0	-	14	-2
chr1	244816351	244872332	PPPDE1	0	+	16	35
chr1	244998638	245008357	FAM36A	0	+	27	618
chr1	245013601	245027827	HNRNPU	0	-	10|10	-1312|-1312
chr1	245133630	245288530	EFCAB2	0	+	11|11|11|11|11	-861|-1321|-1208|-861|-861
chr1	246729638	246811543	CNST	0	+	19|19	-40|-40
chr1	246703867	246729565	TFB2M	0	-	19	113
chr1	247002401	247094726	AHCTF1	0	-	14	277
chr1	249104650	249120154	SH3BP5L	0	-	20	329
chr1	249120575	249120642	MIR3124	0	+	20	92
chr1	249132529	249143713	ZNF672	0	+	16	-116
chr1	249144203	249153125	ZNF692	0	-	11|11|11	-193|-383|-383
chr1	249200441	249213344	PGBD2	0	+	12|12	-91|-91
chr1	24969593	24999771	SRRM1	0	+	12	-143
chr1	25548766	25559013	SYF2	0	-	15|15	304|304
chr1	26286259	26324648	PAFAH2	0	-	19	126
chr1	26438267	26452024	PDIK1L	0	+	11|11|11	218|-394|218
chr1	26496387	26497362	ZNF593	0	+	10	5
chr1	26758801	26797793	DHDDS	0	+	15|15	-18|-18
chr1	26798901	26803131	HMGN2	0	+	16	-46
chr1	27189632	27190947	SFN	0	+	13	-55
chr1	27216979	27226962	GPATCH3	0	-	13	-29
chr1	27320194	27327376	TRNP1	0	+	13	32
chr1	27425300	27481451	SLC9A1	0	-	10	248
chr1	27648635	27662890	TMEM222	0	+	15	-79
chr1	27650364	27653016	LOC644961	0	+	15	1650
chr1	27681669	27693337	MAP3K6	0	-	10	-95
chr1	27732125	27816669	WASF2	0	-	14	217
chr1	28218048	28241236	RPA2	0	-	12	-19
chr1	28655512	28662477	MED18	0	+	11|11	24|24
chr1	28929610	28969604	TAF12	0	-	12|12	97|97
chr1	28975111	28975246	RNU11	0	+	14	28
chr1	29063451	29096286	YTHDF2	0	+	14|14|14	213|-106|-103
chr1	29474250	29508637	SRSF4	0	-	14	-224
chr1	32372021	32403988	PTP4A2	0	-	12|10	110|1645
chr1	33116748	33151810	RBBP4	0	+	17|17|17	253|463|253
chr1	33087308	33116185	ZBTB8OS	0	-	17	310
chr1	33145506	33168361	SYNC	0	-	10|10	733|733
chr1	33283175	33300665	S100PBP	0	+	21|21	-186|-186
chr1	33240839	33283633	YARS	0	-	21	-272
chr1	33722173	33766320	ZNF362	0	+	12	81
chr1	35315963	35324646	C1orf212	0	-	14|14|14	778|86|7
chr1	36023392	36032378	NCDN	0	+	14|14|14	207|207|207
chr1	35899091	36023037	KIAA0319L	0	-	14	148
chr1	36554452	36559532	ADPRHL2	0	+	14	1
chr1	36602174	36615067	TRAPPC3	0	-	16	205
chr1	36690016	36770955	THRAP3	0	+	17	-119
chr1	36805224	36851485	STK40	0	-	22	382
chr1	36859030	36863493	LSM10	0	-	10	47
chr1	36921361	36930040	MRPS15	0	-	14	-31
chr1	3696783	3713068	LRRC47	0	-	13	72
chr1	38002144	38019903	SNIP1	0	-	10	-15
chr1	38158158	38175389	CDCA8	0	+	11	-35
chr1	3805702	3816857	C1orf174	0	-	11	176
chr1	3816967	3832009	LOC100133612	0	+	11	-66
chr1	38273472	38275126	C1orf122	0	+	10|10	-565|-565
chr1	38268613	38273865	YRDC	0	-	10	172
chr1	38326368	38412729	INPP5B	0	-	10	0
chr1	38422653	38455761	SF3A3	0	-	22	46
chr1	38478383	38490496	UTP11L	0	+	16	90
chr1	39305014	39325340	RRAGC	0	-	10	208
chr1	40506254	40538323	CAP1	0	+	13|13	174|174
chr1	40723732	40759855	ZMPSTE24	0	+	17	-8
chr1	40997232	41013840	ZNF684	0	+	10	149
chr1	41157241	41237273	NFYC	0	+	17|17|17|17|17	-506|-506|-506|-68|-506
chr1	41154751	41157933	LOC100130557	0	-	17	-186
chr1	41445006	41478231	CTPS	0	+	11	-284
chr1	43124047	43142428	PPIH	0	+	11	161
chr1	43148065	43168017	YBX1	0	+	16	-231
chr1	43855555	43872564	C1orf84	0	+	10	-15
chr1	43849587	43855483	MED8	0	-	10|10	87|87
chr1	44412477	44433693	IPO13	0	+	18	142
chr1	44435652	44439044	DPH2	0	+	13|13	37|37
chr1	44440601	44443971	ATP6V0B	0	+	10|10	222|222
chr1	44679124	44686351	DMAP1	0	+	18|18|18	-70|-70|-70
chr1	45271589	45272957	TCTEX1D4	0	-	20	270
chr1	45274153	45279801	BTBD19	0	+	20	926
chr1	45477804	45481341	UROD	0	+	13|13	356|356
chr1	45468220	45477027	HECTD3	0	-	13	421
chr1	45794914	45806142	MUTYH	0	-	10|10|10|10|10|10	-42|313|313|471|-42|-42
chr1	45805341	45809649	TOE1	0	+	10	-759
chr1	45976707	45987609	PRDX1	0	-	13|13|13	397|397|397
chr1	46153846	46160108	TMEM69	0	+	13|13	1232|-2
chr1	46092977	46152302	GPBP1L1	0	-	13|13	312|1546
chr1	46769379	46782445	UQCRH	0	+	13	218
chr1	46744072	46769038	LRRC41	0	-	13	123
chr1	46806389	46830690	NSUN4	0	+	15	-150
chr1	47799468	47844510	CMPK1	0	+	11|11	-348|-348
chr1	50906934	51425936	FAF1	0	-	13	-119
chr1	52254867	52344609	NRD1	0	-	15|15	37|37
chr1	52521856	52554090	BTF3L4	0	+	10|10|10	740|740|740
chr1	52485806	52521047	TXNDC12	0	-	10	69
chr1	53152013	53164038	C1orf163	0	-	12	-65
chr1	53711217	53793726	LRP8	0	-	11|11|11|11	-1532|-1532|-1532|-1627
chr1	54231134	54304225	TMEM48	0	-	13|13|13	-186|-186|-186
chr1	54497350	54519111	TMEM59	0	-	15	-27
chr1	54519273	54565416	C1orf83	0	+	15	189
chr1	55181494	55208326	TTC4	0	+	11	-29
chr1	58946391	59012446	OMA1	0	-	11	-7
chr1	59762624	60228400	FGGY	0	+	11|11	150|150
chr1	61542945	61928459	NFIA	0	+	12	56
chr1	6266188	6281351	RNF207	0	+	14	577
chr1	62901974	62917473	USP1	0	+	13|13|13	-329|-329|79
chr1	63249802	63330049	ATG4C	0	+	13|13	148|148
chr1	63906461	63988835	ITGB3BP	0	-	21	230
chr1	63989012	64038363	EFCAB7	0	+	21	-53
chr1	6581408	6614658	NOL9	0	-	12	-46
chr1	6615337	6639816	TAS1R1	0	+	12|12	725|725
chr1	6694227	6761966	DNAJC11	0	-	14	-60
chr1	67873494	67896123	SERBP1	0	-	19|19|19|19	234|234|234|234
chr1	6845383	6932107	CAMTA1	0	+	11|11	286|286
chr1	70820492	70833703	HHLA3	0	+	12|12|12|12	-47|-47|-47|-47
chr1	70724685	70820417	ANKRD13C	0	-	12	122
