# Argument List:
# Name = hot5
# peak file = hot5.bed
# gene pos to peak = up,down
# distance = 2000 bp
# genome = ../../../bin/peak2gene/hg19.refGene
# Output symbol as gene name = True
#chrom	pStart	pEnd	pName	pScore	NA	gene	strand	TSS2pCenter
chr1	110162098	110162682	5	0	0	AMPD2|AMPD2	+|+	885|68
chr1	110316127	110316739	5	0	0			
chr1	110325879	110326434	5	0	0			
chr1	110334587	110335336	10	0	0			
chr1	110366361	110367579	8	0	0			
chr1	110419784	110420498	5	0	0			
chr1	110452862	110453782	6	0	0	CSF1|CSF1|CSF1|CSF1	+|+|+|+	-90|-90|-90|-90
chr1	110470483	110471040	6	0	0			
chr1	110490510	110491434	8	0	0			
chr1	110502443	110503497	19	0	0			
chr1	110526947	110527718	11	0	0	AHCYL1	+	-25
chr1	110546396	110547142	7	0	0			
chr1	110576862	110577531	9	0	0	FAM40A	+	44
chr1	11072281	11073138	11	0	0	TARDBP	+	-31
chr1	110834952	110835598	5	0	0			
chr1	110880242	110882590	23	0	0	RBM15|LOC440600	+|-	528|-377
chr1	110950008	110950737	14	0	0	HBXIP	-	-174
chr1	111019669	111020721	6	0	0			
chr1	11119956	11120577	9	0	0	SRM	-	175
chr1	111505663	111507324	13	0	0	C1orf103|C1orf103	-|-	-73|-73
chr1	11159592	11160193	5	0	0	EXOSC10|EXOSC10	-|-	-46|-46
chr1	111991577	111992412	11	0	0	ATP5F1|WDR77	+|-	-252|164
chr1	112281720	112282559	9	0	0	C1orf183	-	93
chr1	112297868	112298832	13	0	0	DDX20|C1orf183	+|-	-161|-69
chr1	112938344	112939133	8	0	0	CTTNBP2NL	+	61
chr1	113161446	113163212	15	0	0	CAPZA1|ST7L|ST7L|ST7L|ST7L	+|-|-|-|-	-255|289|289|289|289
chr1	11322284	11323175	13	0	0	MTOR	-	121
chr1	113247419	113248460	5	0	0	RHOC	-	-1739
chr1	113249541	113250619	9	0	0	RHOC|RHOC|RHOC	-|-|-	55|402|55
chr1	11332648	11333804	10	0	0	UBIAD1	+	28
chr1	113498275	113499266	13	0	0	SLC16A1|SLC16A1	-|-	85|-205
chr1	113615129	113616496	10	0	0	LRIG2	+	18
chr1	113931066	113931703	7	0	0			
chr1	113932386	113933411	5	0	0	MAGI3|MAGI3	+|+	576|576
chr1	113999511	114000117	5	0	0			
chr1	114301874	114302565	5	0	0	PHTF1	-	442
chr1	114354610	114355509	14	0	0	RSBN1	-	-11
chr1	114447190	114448254	15	0	0	AP4B1|DCLRE1B	-|+	-19|192
chr1	114471635	114472455	7	0	0	HIPK1|HIPK1	+|+	-50|-50
chr1	115053546	115054676	6	0	0	TRIM33|TRIM33	-|-	330|330
chr1	115123947	115124671	9	0	0	BCAS2	-	44
chr1	115259028	115259853	11	0	0	NRAS	-	-75
chr1	115299900	115301014	14	0	0	CSDE1|CSDE1|CSDE1	-|-|-	-167|-214|-167
chr1	115322966	115323558	5	0	0	SIKE1|SIKE1	-|-	-46|-46
chr1	11538648	11539498	5	0	0	PTCHD2	+	221
chr1	115711220	115711815	13	0	0			
chr1	115722033	115722654	10	0	0			
chr1	116088313	116089209	5	0	0			
chr1	116652096	116652670	5	0	0	C1orf161	+	1992
chr1	1167058	1168051	13	0	0	SDF4|SDF4|B3GALT6	-|-|+	107|107|74
chr1	116915419	116916114	5	0	0	ATP1A1|ATP1A1	+|+	28|722
chr1	116918859	116919557	7	0	0			
chr1	116960894	116961495	6	0	0	ATP1A1OS|ATP1A1OS|ATP1A1OS|ATP1A1OS|ATP1A1OS	-|-|-|-|-	-3|-11|13|-3|-50
chr1	117602199	117603252	7	0	0	TTF2	+	223
chr1	117664053	117665118	6	0	0	TRIM45|TRIM45	-|-	174|174
chr1	117909164	117910317	10	0	0	MAN1A2	+	344
chr1	11795847	11797486	11	0	0	AGTRAP|AGTRAP|AGTRAP|AGTRAP|AGTRAP	+|+|+|+|+	-525|-525|-525|-525|-525
chr1	11809135	11809666	5	0	0			
chr1	118472005	118472674	7	0	0	GDAP2|WDR3|GDAP2	-|+|-	37|32|37
chr1	11865467	11866623	15	0	0	CLCN6|MTHFR|CLCN6|CLCN6|CLCN6	+|-|+|+|+	161|-115|161|161|161
chr1	11967678	11968871	17	0	0			
chr1	119682744	119683629	6	0	0	WARS2|WARS2	-|-	-109|-109
chr1	11969464	11970379	8	0	0			
chr1	120190687	120191234	5	0	0	ZNF697	-	570
chr1	12039761	12040783	11	0	0	MFN2|MFN2	+|+	-35|-35
chr1	12079027	12079857	6	0	0	MIIP	+	69
chr1	1208981	1209571	10	0	0	UBE2J2|UBE2J2|UBE2J2|UBE2J2	-|-|-|-	42|42|42|42
chr1	121261080	121261707	5	0	0	EMBP1	+	-484
chr1	12289769	12290412	6	0	0	VPS13D|VPS13D	+|+	22|22
chr1	12415946	12416671	5	0	0			
chr1	1242984	1244288	10	0	0	ACAP3|PUSL1	-|+	367|357
chr1	12441152	12441668	6	0	0			
chr1	12493371	12494693	10	0	0			
chr1	12538052	12538735	13	0	0			
chr1	12540693	12541250	5	0	0			
chr1	12585332	12585955	7	0	0			
chr1	12588270	12589035	14	0	0			
chr1	1259819	1260363	5	0	0	GLTPD1|CPSF3L	+|-	51|45
chr1	12599700	12600481	9	0	0			
chr1	12609439	12610385	13	0	0			
chr1	12633812	12634340	6	0	0			
chr1	12653479	12654281	6	0	0			
chr1	12655720	12657421	22	0	0			
chr1	12664277	12664826	13	0	0			
chr1	12677705	12679430	20	0	0	DHRS3	-	747
chr1	12718892	12719504	5	0	0			
chr1	1279936	1280658	5	0	0			
chr1	1284465	1285583	7	0	0	DVL1	-	532
chr1	1310292	1311167	18	0	0	AURKAIP1|AURKAIP1|AURKAIP1	-|-|-	149|167|-89
chr1	1334402	1335314	8	0	0	CCNL2|CCNL2|LOC148413	-|-|+	140|140|51
chr1	1336089	1337173	5	0	0	CCNL2|CCNL2|LOC148413	-|-|+	1913|1913|-1722
chr1	1341754	1342986	11	0	0	MRPL20	-	-323
chr1	14026398	14027009	5	0	0	PRDM2	+	31
chr1	14075438	14076210	5	0	0	PRDM2	+	51
chr1	1440199	1440819	5	0	0			
chr1	1446932	1447711	12	0	0	ATAD3A|ATAD3A|ATAD3A	+|+|+	201|588|201
chr1	144931875	144932930	15	0	0	PDE4DIP	-	370
chr1	144989382	144990175	5	0	0			
chr1	145096059	145096734	14	0	0	SEC22B	+	10
chr1	145246112	145246790	8	0	0			
chr1	145382068	145383183	17	0	0			
chr1	145395264	145396128	13	0	0			
chr1	145396457	145397260	6	0	0			
chr1	145397528	145398209	13	0	0			
chr1	145398955	145400074	21	0	0			
chr1	145427329	145427959	6	0	0			
chr1	145438001	145438792	7	0	0	TXNIP	+	65
chr1	145470088	145470838	7	0	0	ANKRD34A|POLR3GL	+|-	44|76
chr1	145476836	145477709	5	0	0	LIX1L	+	-188
chr1	145507104	145508109	15	0	0	RBM8A	+	31
chr1	145515927	145516667	11	0	0	PEX11B|PEX11B|GNRHR2	+|+|-	262|-133|221
chr1	145542468	145543258	22	0	0			
chr1	145575054	145576348	8	0	0	PIAS3	+	286
chr1	145588990	145589717	7	0	0	NUDT17	-	-82
chr1	145610444	145611484	14	0	0	POLR3C|RNF115	-|+	80|71
chr1	145652161	145652818	12	0	0			
chr1	145694400	145694924	5	0	0			
chr1	145713487	145714474	5	0	0	CD160	-	-1585
chr1	145723320	145723948	6	0	0			
chr1	145728333	145728912	8	0	0	PDZK1	+	-897
chr1	146555922	146556706	6	0	0			
chr1	146643582	146644655	9	0	0	PRKAB2	-	-11
chr1	146713859	146715019	15	0	0	CHD1L	+	-149
chr1	147071134	147072281	7	0	0			
chr1	147142076	147143088	8	0	0	ACP6	-	-52
chr1	147735286	147736206	19	0	0			
chr1	147736935	147737735	20	0	0			
chr1	147751973	147752965	5	0	0			
chr1	147806426	147807415	15	0	0			
chr1	147825453	147826007	12	0	0			
chr1	148000098	148001127	6	0	0			
chr1	148241271	148241905	15	0	0			
chr1	148247380	148248407	14	0	0			
chr1	149185914	149186482	5	0	0			
chr1	149294426	149294954	16	0	0			
chr1	149298338	149298887	9	0	0			
chr1	149856666	149860445	39	0	0	HIST2H2AC|HIST2H2BE|HIST2H2AB	+|-|-	-31|323|-911
chr1	149870810	149871457	12	0	0	BOLA1	+	21
chr1	149899402	149900224	13	0	0	SF3B4	-	111
chr1	149910908	149911606	9	0	0			
chr1	149982366	149983074	17	0	0	OTUD7B	-	34
chr1	150039078	150040051	19	0	0	VPS45	+	-223
chr1	150185648	150186556	10	0	0			
chr1	150205623	150206660	5	0	0	ANP32E	-	-885
chr1	150207983	150209674	15	0	0	ANP32E|ANP32E|ANP32E	-|-|-	324|1802|324
chr1	150241067	150241822	13	0	0	APH1A|APH1A	-|-	-88|-88
chr1	150253582	150255096	12	0	0	C1orf51	+	889
chr1	150266004	150266698	12	0	0	MRPS21|MRPS21	+|+	-83|-83
chr1	150293589	150294482	12	0	0	PRPF3	+	-108
chr1	150335980	150336798	9	0	0	RPRD2	+	600
chr1	150336865	150337674	8	0	0	RPRD2	+	-280
chr1	150459489	150460212	20	0	0	TARS2	+	69
chr1	150521453	150522038	5	0	0	ADAMTSL4|ADAMTSL4	+|+	152|152
chr1	150533157	150535236	26	0	0			
chr1	150540460	150541055	10	0	0			
chr1	150550839	150552610	15	0	0	MCL1|MCL1	-|-	-412|-412
chr1	150577071	150577701	14	0	0			
chr1	150583865	150584617	14	0	0			
chr1	150585780	150586455	10	0	0			
chr1	150601465	150602596	10	0	0	ENSA|ENSA|ENSA|ENSA|ENSA|ENSA|ENSA|ENSA	-|-|-|-|-|-|-|-	-68|-68|-68|-68|421|421|421|-68
chr1	150669353	150670186	9	0	0	GOLPH3L	-	97
chr1	15068446	15069207	11	0	0			
chr1	150848789	150849989	11	0	0	ARNT|ARNT	-|-	203|203
chr1	150898431	150899267	22	0	0	SETDB1|SETDB1|SETDB1	+|+|+	-35|-35|-25
chr1	150949517	150950240	8	0	0			
chr1	150951866	150952418	8	0	0			
chr1	1509722	1510543	8	0	0	SSU72	-	-130
chr1	150980597	150981817	9	0	0	FAM63A|FAM63A|FAM63A|FAM63A|FAM63A|PRUNE	-|-|-|-|-|+	1822|353|1934|1934|353|-235
chr1	151020092	151021529	9	0	0	C1orf56	+	-552
chr1	151031816	151032437	8	0	0	CDC42SE1|MLLT11|CDC42SE1	-|+|-	1|24|1
chr1	151042730	151043981	28	0	0	GABPB2	+	-276
chr1	151118791	151119597	6	0	0	SEMA6C|SEMA6C|SEMA6C	-|-|-	54|54|54
chr1	151138186	151139059	23	0	0	LYSMD1|SCNM1|LYSMD1	-|+|-	198|-106|252
chr1	151162430	151163077	15	0	0	VPS72	-	113
chr1	151167638	151168242	13	0	0			
chr1	151170268	151171722	12	0	0	PIP5K1A|PIP5K1A|PIP5K1A|PIP5K1A	+|+|+|+	25|25|25|25
chr1	151226894	151227626	11	0	0	PSMD4	+	-64
chr1	151253412	151255429	24	0	0	ZNF687	+	370
chr1	151283911	151284527	8	0	0			
chr1	151299584	151300659	6	0	0	PI4KB	-	1397
chr1	151319164	151320066	8	0	0	RFX5|RFX5	-|-	-154|-154
chr1	151344884	151345428	6	0	0	SELENBP1	-	-8
chr1	151371657	151372397	20	0	0	PSMB4	+	13
chr1	151430528	151431672	7	0	0	POGZ|POGZ|POGZ|POGZ	-|-|-|-	-841|-841|-841|-841
chr1	151431674	151432269	10	0	0	POGZ|POGZ|POGZ|POGZ	-|-|-|-	30|30|30|30
chr1	151483358	151484076	7	0	0	CGN	+	144
chr1	151512531	151513117	7	0	0	TUFT1|TUFT1	+|+	-44|-44
chr1	151519420	151520239	20	0	0	MIR554	+	-1558
chr1	151521145	151521737	10	0	0			
chr1	151568860	151569484	15	0	0			
chr1	151583695	151584978	15	0	0	SNX27	+	325
chr1	151735701	151736300	11	0	0	OAZ3|MRPL9	+|-	-556|-40
chr1	151762672	151763485	6	0	0	TDRKH|TDRKH|TDRKH|TDRKH	-|-|-|-	68|68|68|68
chr1	151881797	151882611	21	0	0	THEM4	-	91
chr1	151918119	151918681	5	0	0			
chr1	151945136	151945881	11	0	0			
chr1	151947645	151948315	5	0	0			
chr1	151960799	151963724	29	0	0			
chr1	151964704	151965558	22	0	0	S100A10	-	-1583
chr1	151965815	151967063	7	0	0	S100A10	-	-275
chr1	151967327	151967922	12	0	0	S100A10	-	910
chr1	151971356	151971904	6	0	0			
chr1	152020084	152021480	30	0	0			
chr1	152080034	152081053	5	0	0			
chr1	152160967	152162019	9	0	0			
chr1	152474043	152474666	12	0	0			
chr1	152717617	152718335	5	0	0			
chr1	153377102	153377659	5	0	0			
chr1	153483315	153483880	7	0	0			
chr1	153505530	153506855	18	0	0			
chr1	153508275	153509514	15	0	0	S100A6	-	177
chr1	153517445	153518546	19	0	0	S100A4|S100A4	-|-	-287|-287
chr1	153521175	153522261	11	0	0	S100A3	-	-16
chr1	153538066	153538623	5	0	0	S100A2	-	38
chr1	153538906	153539615	18	0	0	S100A2	-	954
chr1	153539964	153541550	19	0	0			
chr1	153581183	153582250	16	0	0			
chr1	153599433	153600405	7	0	0	S100A13|S100A13|S100A13|S100A13|S100A1	-|-|-|-|+	-198|175|395|-796|953
chr1	153605893	153607173	17	0	0	S100A13|C1orf77	-|+	-35|-9
chr1	153630848	153631472	7	0	0	SNAPIN	+	-16
chr1	153643171	153644095	25	0	0	ILF2	-	154
chr1	153699934	153701650	12	0	0	INTS3	+	-226
chr1	153755676	153756470	6	0	0			
chr1	153894929	153896160	17	0	0	GATAD2B	-	93
chr1	153918257	153919491	12	0	0	DENND4B	-	-280
chr1	153930707	153931612	15	0	0	CRTC2	-	116
chr1	153935161	153936954	9	0	0			
chr1	153939374	153940613	15	0	0	SLC39A1|CREB3L4	-|+	-195|403
chr1	153949634	153950751	11	0	0	JTB	-	-259
chr1	153962869	153963574	12	0	0	RPS27	+	17
chr1	154155365	154156010	7	0	0	TPM3|TPM3|TPM3|TPM3	-|-|-|-	-38|-38|-38|-38
chr1	154192698	154193835	16	0	0	C1orf43|UBAP2L|UBAP2L|C1orf43|C1orf43	-|+|+|-|-	-7|-612|58|-7|-7
chr1	154244569	154245380	15	0	0	HAX1|HAX1	+|+	64|64
chr1	154377468	154378985	12	0	0	IL6R|IL6R	+|+	-558|-558
chr1	154390525	154391338	17	0	0			
chr1	154391876	154392513	6	0	0			
chr1	154392628	154393160	6	0	0			
chr1	154530945	154532447	22	0	0	UBE2Q1	-	576
chr1	154580297	154581012	5	0	0	ADAR|ADAR|ADAR|ADAR	-|-|-|-	-70|1878|-70|-70
chr1	154600123	154600798	9	0	0	ADAR	-	4
chr1	15478651	15479686	6	0	0	TMEM51|TMEM51|TMEM51|TMEM51|C1orf126	+|+|+|+|-	-141|-141|1060|1060|208
chr1	154849836	154850348	5	0	0			
chr1	154908757	154910409	22	0	0	PMVK	-	99
chr1	154928001	154928996	7	0	0	PBXIP1	-	-69
chr1	154933744	154935011	11	0	0	PYGO2	-	119
chr1	154942420	154944282	16	0	0	SHC1|SHC1	-|-	128|128
chr1	154944814	154948294	41	0	0	SHC1|CKS1B|SHC1|CKS1B|MIR4258	-|+|-|+|+	-405|563|-405|563|1614
chr1	15494892	15495488	7	0	0			
chr1	154955353	154956128	16	0	0	FLAD1|FLAD1|FLAD1|FLAD1	+|+|+|+	29|29|29|29
chr1	154972099	154974924	33	0	0	ZBTB7B	+	1600
chr1	154976201	154977843	11	0	0	ZBTB7B	+	-1911
chr1	154979232	154979836	5	0	0			
chr1	154984512	154985147	5	0	0			
chr1	154989520	154990479	19	0	0			
chr1	155010951	155011560	7	0	0			
chr1	155022807	155023943	13	0	0	ADAM15|ADAM15|ADAM15|ADAM15|ADAM15|ADAM15	+|+|+|+|+|+	386|386|386|386|386|386
chr1	155035046	155036519	7	0	0	EFNA4|EFNA4|EFNA4	+|+|+	430|430|430
chr1	1550525	1551479	5	0	0	MIB2|MIB2|MIB2|MIB2|MIB2|MIB2	+|+|+|+|+|+	-208|-208|-208|242|-208|-208
chr1	15505276	15506106	5	0	0			
chr1	155057084	155058947	15	0	0			
chr1	155063797	155064342	5	0	0			
chr1	155096908	155097652	6	0	0			
chr1	155099446	155100644	16	0	0	EFNA1|EFNA1	+|+	303|303
chr1	155107404	155108565	7	0	0	RAG1AP1|RAG1AP1|RAG1AP1	+|+|+	303|303|303
chr1	155112715	155113341	10	0	0	DPM3|DPM3	-|-	145|32
chr1	155139733	155140771	5	0	0			
chr1	155145324	155146521	18	0	0	TRIM46|KRTCAP2	+|-	437|118
chr1	155162945	155164847	23	0	0	MUC1|MUC1|MUC1|MUC1|MUC1|MUC1|MUC1|MIR92B	-|-|-|-|-|-|-|+	1196|1196|1196|1196|1196|1196|1196|1071
chr1	155177925	155179355	12	0	0	MTX1|THBS3|MTX1	+|-|+	-151|950|-151
chr1	155188591	155189120	7	0	0			
chr1	155196332	155197936	9	0	0	GBAP1	-	-191
chr1	155210798	155211361	15	0	0	GBA|GBA	-|-	10|13
chr1	155214041	155214990	22	0	0	GBA|GBA|GBA	-|-|-	-138|-138|-138
chr1	155220373	155220925	5	0	0			
chr1	155224967	155225565	6	0	0	FAM189B|FAM189B	-|-	-8|-8
chr1	155231591	155232513	17	0	0	SCAMP3|SCAMP3	-|-	-143|-143
chr1	155242716	155243633	12	0	0	CLK2	-	-107
chr1	155246895	155247874	6	0	0	HCN3	+	-11
chr1	15526747	15527546	6	0	0			
chr1	155278179	155278995	16	0	0	FDPS|FDPS|FDPS	+|+|+	117|-49|-49
chr1	155292647	155294494	20	0	0	C1orf104|RUSC1|RUSC1	-|+|+	-368|157|647
chr1	155294827	155295567	5	0	0	C1orf104|RUSC1|RUSC1	-|+|+	1259|-1470|-980
chr1	155531936	155533500	14	0	0	ASH1L|LOC645676	-|+	394|-947
chr1	155579318	155580114	7	0	0	MSTO1	+	290
chr1	155618085	155618814	7	0	0			
chr1	155657860	155659036	11	0	0	DAP3|DAP3|YY1AP1|YY1AP1	+|+|-|-	425|425|-343|-117
chr1	155826703	155827431	12	0	0	GON4L|GON4L	-|-	95|95
chr1	155880504	155881748	9	0	0	RIT1	-	-51
chr1	155903621	155904775	19	0	0	KIAA0907	-	10
chr1	155931643	155932224	8	0	0			
chr1	155990408	155991043	8	0	0	SSR2	-	-33
chr1	156022948	156024054	6	0	0	ROBLD3|ROBLD3|UBQLN4	+|+|-	1015|1015|-15
chr1	156024188	156024896	14	0	0	ROBLD3|ROBLD3|UBQLN4	+|+|-	-26|-26|1026
chr1	156052037	156052588	6	0	0	MEX3A	-	523
chr1	156075821	156076532	8	0	0			
chr1	156083755	156085359	22	0	0	LMNA|LMNA|LMNA	+|+|+	-97|-97|-97
chr1	156093123	156093952	11	0	0			
chr1	156095645	156097350	20	0	0			
chr1	156099771	156100534	16	0	0			
chr1	156163187	156164592	23	0	0	SLC25A44	+	-160
chr1	156182598	156183366	8	0	0	PMF1	+	-199
chr1	156251757	156253067	19	0	0	SMG5|TMEM79|TMEM79	-|+|+	-208|1657|291
chr1	156265179	156265839	7	0	0	C1orf85	-	60
chr1	156307724	156309292	16	0	0	CCT3|CCT3|C1orf182|CCT3|CCT3	-|-|+|-|-	302|302|-1404|302|302
chr1	156426130	156427913	23	0	0			
chr1	156433678	156434631	6	0	0			
chr1	156470009	156471562	12	0	0	MEF2D	-	256
chr1	156472438	156473585	6	0	0			
chr1	156474560	156475606	14	0	0			
chr1	156542053	156542655	8	0	0	IQGAP3	-	-42
chr1	156561208	156561971	5	0	0	APOA1BP	+	-32
chr1	156570922	156571562	15	0	0	GPATCH4|GPATCH4	-|-	-28|-28
chr1	156586188	156586706	7	0	0			
chr1	156597112	156597687	6	0	0			
chr1	156629689	156630639	25	0	0			
chr1	156630945	156631623	11	0	0			
chr1	156647549	156648262	7	0	0	NES	-	716
chr1	156658709	156659726	8	0	0			
chr1	156695494	156696025	6	0	0	ISG20L2	-	-1946
chr1	156697702	156699235	15	0	0	C1orf66|C1orf66|ISG20L2	+|+|-	-206|-206|763
chr1	156710663	156711449	21	0	0	MRPL24|MRPL24	-|-	133|133
chr1	156716083	156717384	19	0	0			
chr1	156718332	156719167	9	0	0			
chr1	156720983	156721946	9	0	0	HDGF|HDGF|HDGF	-|-|-	-776|-560|-79
chr1	156736771	156737813	18	0	0	PRCC	+	-19
chr1	156783472	156784048	10	0	0	NTRK1	+	1781
chr1	15678750	15679428	13	0	0			
chr1	15682441	15683154	9	0	0			
chr1	15683299	15683892	10	0	0			
chr1	156859747	156860333	5	0	0			
chr1	156866301	156867319	8	0	0			
chr1	156889978	156890660	7	0	0	C1orf92	+	104
chr1	157015349	157016111	7	0	0	ARHGEF11|ARHGEF11	-|-	568|568
chr1	157107970	157108689	6	0	0	ETV3|ETV3	-|-	-54|152
chr1	157133373	157134073	5	0	0			
chr1	157253752	157254691	6	0	0			
chr1	15742346	15742935	5	0	0			
chr1	15753181	15753811	7	0	0			
chr1	157935699	157936403	5	0	0			
chr1	157980021	157980998	5	0	0			
chr1	157989219	157989798	7	0	0			
chr1	158119277	158119952	9	0	0			
chr1	15850442	15851573	7	0	0	CASP9|CASP9	-|-	217|217
chr1	15852822	15853699	13	0	0	DNAJC16	+	91
chr1	1590165	1590880	6	0	0			
chr1	15910839	15911825	6	0	0	AGMAT	-	-273
chr1	159251798	159252437	10	0	0			
chr1	15929897	15930551	6	0	0			
chr1	159462289	159463197	5	0	0			
chr1	159567845	159568562	10	0	0			
chr1	159721862	159722474	5	0	0			
chr1	159750221	159751077	11	0	0	DUSP23	+	109
chr1	159759964	159760544	5	0	0			
chr1	159768543	159769068	5	0	0			
chr1	159824369	159824972	6	0	0	C1orf204	-	-467
chr1	159861262	159861803	7	0	0			
chr1	159883998	159884583	7	0	0			
chr1	159885862	159886578	14	0	0			
chr1	159892858	159893940	6	0	0	TAGLN2	-	-1885
chr1	159894184	159895970	22	0	0	TAGLN2	-	-207
chr1	159915266	159915848	5	0	0	IGSF9|IGSF9	-|-	171|171
chr1	160001379	160002061	7	0	0	PIGM	-	-63
chr1	160094372	160095032	15	0	0			
chr1	160174928	160176630	6	0	0	PEA15	+	-655
chr1	160231276	160232696	16	0	0	DCAF8|DCAF8|DCAF8|DCAF8|DCAF8	-|-|-|-|-	-364|-332|-332|-332|-291
chr1	160254623	160255370	10	0	0	PEX19|PEX19|PEX19|PEX19	-|-|-|-	55|55|55|55
chr1	160312834	160313598	14	0	0	COPA|COPA|NCSTN	-|-|+	-138|-138|-154
chr1	160369913	160370523	6	0	0	VANGL2	+	145
chr1	160983379	160984272	13	0	0			
chr1	160990934	160991638	7	0	0	F11R	-	153
chr1	161015472	161016312	17	0	0	USF1|USF1	-|-	135|135
chr1	161052987	161053735	6	0	0			
chr1	161067295	161067877	7	0	0	KLHDC9|KLHDC9|KLHDC9|KLHDC9	+|+|+|+	594|594|564|564
chr1	16107023	16107728	5	0	0			
chr1	161086924	161088100	13	0	0	NIT1|NIT1|NIT1|NIT1|PFDN2	+|+|+|+|-	349|394|395|349|-354
chr1	161102065	161103251	19	0	0	DEDD|DEDD|DEDD	-|-|-	180|402|180
chr1	161123469	161124245	18	0	0	UFC1	+	-324
chr1	161128991	161129629	8	0	0	USP21|USP21	+|+	-57|-57
chr1	161135357	161136547	17	0	0	PPOX|PPOX	+|+	228|228
chr1	161146966	161147907	6	0	0	B4GALT3	-	122
chr1	161171801	161172749	15	0	0	NDUFS2	+	-339
chr1	161195259	161196166	13	0	0	TOMM40L	+	120
chr1	16121511	16122079	9	0	0			
chr1	16123151	16123745	7	0	0			
chr1	16125381	16127879	37	0	0			
chr1	161283773	161284939	16	0	0	SDHC|SDHC|SDHC|SDHC	+|+|+|+	-191|-191|-191|-191
chr1	161359362	161360367	13	0	0			
chr1	161367773	161368356	8	0	0			
chr1	161368832	161370075	22	0	0			
chr1	161391606	161392199	12	0	0			
chr1	161397588	161398216	16	0	0			
chr1	161409720	161410832	7	0	0			
chr1	161493403	161493952	6	0	0	HSPA6	+	358
chr1	161500649	161501253	7	0	0			
chr1	161509786	161510458	15	0	0			
chr1	161582255	161582852	8	0	0			
chr1	161591219	161591754	5	0	0			
chr1	16159438	16160253	5	0	0			
chr1	16160713	16161772	10	0	0			
chr1	16162039	16163041	8	0	0			
chr1	161671858	161672446	5	0	0			
chr1	161696322	161697045	6	0	0			
chr1	161719235	161720272	15	0	0	DUSP12	+	-173
chr1	161735676	161736571	24	0	0	ATF6	+	-40
chr1	16175549	16176859	6	0	0	SPEN|FLJ37453	+|-	-1846|1562
chr1	161854782	161855373	5	0	0			
chr1	1623708	1624831	5	0	0	SLC35E2B	-	26
chr1	162467353	162467975	10	0	0	UHMK1|UHMK1|UHMK1	+|+|+	-701|-70|-70
chr1	162530293	162532010	10	0	0	UAP1	+	144
