# Argument List:
# Name = hot0
# peak file = hot0.bed
# gene pos to peak = up,down
# distance = 2000 bp
# genome = ../../../bin/peak2gene/hg19.refGene
# Output symbol as gene name = True
#chrom	pStart	pEnd	pName	pScore	NA	gene	strand	TSS2pCenter
chr1	101360136	101361903	13	0	0	EXTL2|SLC30A7|EXTL2|SLC30A7	-|+|-|+	601|612|601|614
chr1	101386578	101387102	2	0	0			
chr1	1014657	1015958	12	0	0			
chr1	101469537	101470114	5	0	0			
chr1	101470187	101470688	1	0	0			
chr1	101491188	101491893	4	0	0	DPH5|DPH5|DPH5	-|-|-	178|178|178
chr1	10169416	10169917	1	0	0			
chr1	101704225	101704733	2	0	0			
chr1	101725195	101725696	1	0	0			
chr1	101753913	101754423	2	0	0			
chr1	101774724	101775226	2	0	0			
chr1	101822874	101823376	2	0	0			
chr1	101972035	101972564	2	0	0			
chr1	101985735	101986254	2	0	0			
chr1	102033078	102033602	2	0	0			
chr1	10212931	10213454	2	0	0			
chr1	102235019	102235520	1	0	0			
chr1	102285582	102286083	1	0	0			
chr1	10231139	10231640	1	0	0			
chr1	102436832	102437333	1	0	0			
chr1	102462392	102462893	1	0	0	OLFM3	-	-148
chr1	10270169	10270942	6	0	0	KIF1B|KIF1B	+|+	208|208
chr1	10271285	10271969	4	0	0	KIF1B|KIF1B	+|+	-864|-864
chr1	102899970	102900477	2	0	0			
chr1	103345084	103345585	1	0	0			
chr1	103357588	103358089	1	0	0			
chr1	103362926	103363519	3	0	0			
chr1	103435968	103436492	2	0	0			
chr1	103571815	103572345	2	0	0	COL11A1|COL11A1|COL11A1|COL11A1	-|-|-|-	-1972|-1972|-1972|-1972
chr1	103646047	103646646	4	0	0			
chr1	103715908	103716409	1	0	0			
chr1	10398039	10398544	2	0	0			
chr1	104003733	104004266	2	0	0			
chr1	104057487	104057999	2	0	0			
chr1	104068081	104068888	6	0	0	RNPC3	+	93
chr1	10426271	10426810	2	0	0			
chr1	104330939	104331452	2	0	0			
chr1	10437394	10437906	2	0	0			
chr1	10438428	10438997	2	0	0			
chr1	10439652	10440167	2	0	0			
chr1	10440594	10441123	9	0	0			
chr1	10441374	10441875	1	0	0			
chr1	10444316	10444817	1	0	0			
chr1	10447512	10449088	22	0	0			
chr1	10458512	10459636	11	0	0	PGD	+	10
chr1	10460008	10460509	1	0	0	PGD	+	-1174
chr1	10462695	10463215	2	0	0			
chr1	10464616	10465270	2	0	0			
chr1	10465723	10466224	1	0	0			
chr1	10466331	10466832	1	0	0			
chr1	10467170	10467732	2	0	0			
chr1	10467960	10468489	2	0	0			
chr1	10468682	10469183	1	0	0			
chr1	10470314	10470827	2	0	0			
chr1	10471322	10471831	2	0	0			
chr1	104723	105230	2	0	0			
chr1	10472775	10473532	4	0	0			
chr1	10475248	10475862	9	0	0			
chr1	10477314	10477815	1	0	0			
chr1	10479533	10480306	4	0	0			
chr1	10480556	10481058	2	0	0			
chr1	10481718	10482545	4	0	0			
chr1	10483953	10484647	5	0	0			
chr1	10488038	10488546	2	0	0	APITD1|APITD1|APITD1	+|+|+	1866|1866|1866
chr1	10490177	10491094	11	0	0	APITD1|APITD1|APITD1|APITD1	+|+|+|+	-477|-477|-477|168
chr1	10498597	10499098	1	0	0			
chr1	1051118	1052148	7	0	0	C1orf159	-	-103
chr1	10519070	10519571	1	0	0			
chr1	105190721	105191246	2	0	0			
chr1	10532262	10532958	15	0	0	DFFA|DFFA	-|-	-3|-3
chr1	105323044	105323560	2	0	0			
chr1	10534692	10535303	9	0	0	PEX14	+	5
chr1	10554639	10555544	4	0	0			
chr1	10567422	10567928	2	0	0			
chr1	10570955	10571456	1	0	0			
chr1	1057411	1057913	2	0	0			
chr1	10574404	10574913	2	0	0			
chr1	10588357	10588861	2	0	0			
chr1	10590236	10590753	2	0	0			
chr1	1060449	1060950	1	0	0			
chr1	106175163	106175664	1	0	0			
chr1	106336101	106336602	1	0	0			
chr1	10635609	10636110	1	0	0			
chr1	10656839	10657358	2	0	0			
chr1	10658354	10658855	1	0	0			
chr1	10659284	10660025	5	0	0			
chr1	10689914	10690415	1	0	0			
chr1	10706332	10706842	2	0	0			
chr1	10708903	10709404	1	0	0			
chr1	10752362	10752885	2	0	0			
chr1	107598921	107599422	1	0	0	PRMT6	+	95
chr1	107678031	107678532	1	0	0			
chr1	107684667	107685170	2	0	0			
chr1	107819505	107820032	2	0	0			
chr1	10784006	10784507	1	0	0			
chr1	10791011	10791512	1	0	0			
chr1	107973208	107973713	2	0	0			
chr1	108045158	108045659	1	0	0			
chr1	10805934	10806436	2	0	0			
chr1	108072114	108072631	2	0	0			
chr1	108115185	108115686	1	0	0			
chr1	108190638	108191139	1	0	0			
chr1	108225637	108226199	5	0	0			
chr1	108230965	108231466	1	0	0	VAV3	-	89
chr1	108234104	108234605	1	0	0			
chr1	108291118	108291627	2	0	0			
chr1	108292942	108293446	2	0	0			
chr1	108324753	108325262	2	0	0			
chr1	10839155	10839703	2	0	0			
chr1	10848731	10849240	2	0	0			
chr1	10853838	10854339	1	0	0			
chr1	10856521	10857052	2	0	0	CASZ1|CASZ1	-|-	79|79
chr1	108668096	108668606	2	0	0			
chr1	108733224	108733782	4	0	0	SLC25A24	-	-1860
chr1	108742619	108743137	4	0	0	SLC25A24	-	-96
chr1	108743299	108743818	2	0	0	SLC25A24	-	584
chr1	108757225	108757745	2	0	0			
chr1	10878605	10879135	3	0	0			
chr1	108859116	108859619	2	0	0			
chr1	108870249	108870763	2	0	0			
chr1	109045625	109046132	2	0	0			
chr1	109055035	109055539	2	0	0			
chr1	109079421	109079935	2	0	0			
chr1	109102325	109102982	6	0	0	FAM102B	+	317
chr1	109103014	109103940	3	0	0	FAM102B	+	-507
chr1	109104309	109104824	2	0	0	FAM102B	+	-1596
chr1	109112666	109113208	2	0	0			
chr1	109126297	109126850	4	0	0			
chr1	109126889	109127390	1	0	0			
chr1	109186099	109186611	2	0	0			
chr1	109203482	109204108	4	0	0	C1orf59|C1orf59	-|-	51|-353
chr1	109234633	109235731	11	0	0	PRPF38B	+	-251
chr1	109242687	109243188	1	0	0			
chr1	109251561	109252062	1	0	0			
chr1	109262447	109262948	1	0	0			
chr1	1092684	1093202	2	0	0			
chr1	10927099	10927614	2	0	0			
chr1	109288842	109290309	16	0	0	STXBP3	+	-291
chr1	10930521	10931022	1	0	0			
chr1	1093215	1093716	1	0	0			
chr1	109358888	109359409	4	0	0			
chr1	109370636	109371745	8	0	0			
chr1	109373012	109373583	6	0	0			
chr1	109373666	109374247	2	0	0			
chr1	109419334	109419965	6	0	0	GPSM2	+	-47
chr1	109423396	109423897	1	0	0			
chr1	109440669	109441177	2	0	0			
chr1	109505718	109506393	4	0	0	CLCC1|CLCC1	-|-	-56|-56
chr1	109584419	109584940	3	0	0	WDR47|WDR47|WDR47	-|-|-	-171|-171|-171
chr1	109618378	109618989	6	0	0	TAF13	-	59
chr1	109631746	109632274	3	0	0	TMEM167B	+	1392
chr1	109633013	109634095	13	0	0	TMEM167B	+	-152
chr1	109642403	109643285	10	0	0	SCARNA2	+	-30
chr1	109645908	109646409	1	0	0			
chr1	109646866	109647367	1	0	0			
chr1	109654602	109655107	2	0	0	C1orf194|KIAA1324	-|+	-1625|1730
chr1	109655210	109655724	2	0	0	C1orf194|KIAA1324	-|+	-1012|1117
chr1	10969907	10970411	2	0	0			
chr1	109723880	109724431	6	0	0			
chr1	109727827	109728349	2	0	0			
chr1	109733892	109734412	3	0	0			
chr1	109736218	109736725	2	0	0			
chr1	109739878	109740445	4	0	0			
chr1	109740895	109741396	1	0	0			
chr1	109743669	109744178	2	0	0			
chr1	109756124	109757001	5	0	0	SARS|SARS	+|+	-48|-48
chr1	109781979	109782482	2	0	0			
chr1	109791954	109792467	2	0	0	CELSR2	+	430
chr1	109806093	109806703	6	0	0			
chr1	109815107	109815611	2	0	0			
chr1	109817129	109818253	9	0	0			
chr1	109819987	109820489	2	0	0			
chr1	109825651	109826445	5	0	0	PSRC1|PSRC1|PSRC1	-|-|-	258|258|258
chr1	109904367	109904868	1	0	0			
chr1	109935323	109936068	5	0	0			
chr1	109940236	109940921	3	0	0	SORT1	-	15
chr1	109941912	109942421	2	0	0	SORT1	-	1603
chr1	109968471	109969696	10	0	0	PSMA5	-	46
chr1	109986939	109987440	1	0	0			
chr1	109995542	109996086	2	0	0			
chr1	110008907	110009414	3	0	0	SYPL2	+	-61
chr1	11001938	11002447	2	0	0			
chr1	110021373	110021874	1	0	0			
chr1	110026370	110027119	10	0	0	ATXN7L2	+	-184
chr1	110033164	110033689	2	0	0			
chr1	110036336	110037158	9	0	0	CYB561D1|CYB561D1|CYB561D1|CYB561D1|CYB561D1	+|+|+|+|+	-47|-90|-47|-47|-47
chr1	110040858	110041362	2	0	0			
chr1	110042371	110042990	3	0	0			
chr1	110052042	110052556	2	0	0	AMIGO1	-	-37
chr1	110074835	110075338	2	0	0			
chr1	110075397	110075912	2	0	0			
chr1	110088828	110089362	3	0	0			
chr1	110090878	110091514	9	0	0	GNAI3	+	-11
chr1	110105812	110106348	3	0	0			
chr1	110159877	110160378	1	0	0			
chr1	110162098	110162682	5	0	0	AMPD2|AMPD2	+|+	885|68
chr1	110162823	110163324	1	0	0	AMPD2|AMPD2	+|+	202|-615
chr1	110163391	110163916	4	0	0	AMPD2|AMPD2	+|+	-378|-1195
chr1	110171000	110171501	1	0	0			
chr1	110178919	110179420	1	0	0			
chr1	110182781	110183303	2	0	0			
chr1	110185879	110186393	2	0	0			
chr1	110192197	110192710	2	0	0			
chr1	110198555	110199056	1	0	0	GSTM4|GSTM4|GSTM4	+|+|+	-108|-108|-108
chr1	11020972	11021505	3	0	0			
chr1	110246727	110247281	2	0	0			
chr1	110261032	110261541	2	0	0			
chr1	110282633	110283178	3	0	0	GSTM3|GSTM3	-|-	-755|-755
chr1	110306271	110306785	2	0	0	EPS8L3|EPS8L3|EPS8L3	-|-|-	-36|-36|-36
chr1	110316127	110316739	5	0	0			
chr1	110319384	110319908	2	0	0			
chr1	110325879	110326434	5	0	0			
chr1	110329186	110329687	1	0	0			
chr1	110331660	110332161	1	0	0			
chr1	110333388	110333899	2	0	0			
chr1	110334587	110335336	10	0	0			
chr1	110339441	110339942	1	0	0			
chr1	110350722	110351381	2	0	0			
chr1	110363788	110364289	1	0	0			
chr1	110364642	110365143	1	0	0			
chr1	110366361	110367579	8	0	0			
chr1	110371714	110372215	1	0	0			
chr1	110381317	110381874	3	0	0			
chr1	110391999	110392526	3	0	0			
chr1	110412292	110412793	1	0	0			
chr1	110414798	110415299	1	0	0			
chr1	110419784	110420498	5	0	0			
chr1	110438353	110438854	1	0	0			
chr1	110452862	110453782	6	0	0	CSF1|CSF1|CSF1|CSF1	+|+|+|+	-90|-90|-90|-90
chr1	110460568	110461322	2	0	0			
chr1	110461641	110462142	1	0	0			
chr1	110465978	110466488	2	0	0			
chr1	110470483	110471040	6	0	0			
chr1	110473093	110473612	2	0	0			
chr1	110473683	110474425	2	0	0			
chr1	110476881	110477382	1	0	0			
chr1	110478039	110478540	1	0	0			
chr1	110490510	110491434	8	0	0			
chr1	110502443	110503497	19	0	0			
chr1	110518269	110518770	1	0	0			
chr1	110521440	110521941	1	0	0			
chr1	110522176	110522871	3	0	0			
chr1	110523183	110523721	3	0	0			
chr1	110526947	110527718	11	0	0	AHCYL1	+	-25
chr1	110546396	110547142	7	0	0			
chr1	110554145	110554666	2	0	0			
chr1	110572121	110572658	4	0	0			
chr1	110576862	110577531	9	0	0	FAM40A	+	44
chr1	110596366	110596879	2	0	0			
chr1	110602631	110603146	2	0	0			
chr1	110630612	110631124	2	0	0			
chr1	110648672	110649179	2	0	0			
chr1	110658987	110659518	2	0	0			
chr1	110679432	110679933	1	0	0			
chr1	110692849	110693467	3	0	0	SLC6A17	+	-27
chr1	110698467	110698968	1	0	0			
chr1	11072281	11073138	11	0	0	TARDBP	+	-31
chr1	110739459	110739967	2	0	0			
chr1	110745305	110746295	4	0	0			
chr1	110750293	110750817	2	0	0			
chr1	110752644	110753145	1	0	0	KCNC4|KCNC4|KCNC4	+|+|+	441|441|441
chr1	110753478	110753979	1	0	0	KCNC4|KCNC4|KCNC4	+|+|+	-393|-393|-393
chr1	110761328	110761829	1	0	0			
chr1	110834302	110834803	1	0	0			
chr1	110834952	110835598	5	0	0			
chr1	110855142	110855648	2	0	0			
chr1	110867183	110867723	2	0	0			
chr1	110880242	110882590	23	0	0	RBM15|LOC440600	+|-	528|-377
chr1	110933393	110933894	1	0	0	SLC16A4	-	7
chr1	110936445	110936996	2	0	0			
chr1	110950008	110950737	14	0	0	HBXIP	-	-174
chr1	110955057	110955577	2	0	0			
chr1	110967205	110967719	2	0	0			
chr1	11097583	11098088	2	0	0			
chr1	110976393	110976894	1	0	0			
chr1	111002802	111003305	2	0	0			
chr1	111005529	111006062	2	0	0			
chr1	111006852	111007423	4	0	0			
chr1	111010258	111010760	2	0	0			
chr1	111013717	111014218	1	0	0			
chr1	111019669	111020721	6	0	0			
chr1	111038549	111039061	2	0	0			
chr1	111067024	111067525	2	0	0			
chr1	111085294	111085795	1	0	0			
chr1	111090922	111091456	2	0	0			
chr1	111097806	111098315	2	0	0			
chr1	11112893	11113703	3	0	0			
chr1	11113819	11114753	2	0	0			
chr1	111158309	111158823	2	0	0			
chr1	111161896	111162403	2	0	0			
chr1	111173305	111173819	2	0	0			
chr1	11119956	11120577	9	0	0	SRM	-	175
chr1	111289239	111289740	1	0	0			
chr1	111308599	111309111	2	0	0			
chr1	111323426	111323933	2	0	0			
chr1	111325865	111326370	2	0	0			
chr1	111342667	111343168	1	0	0			
chr1	111372526	111373041	2	0	0			
chr1	111459396	111459897	1	0	0			
chr1	111505663	111507324	13	0	0	C1orf103|C1orf103	-|-	-73|-73
chr1	111534909	111535415	2	0	0			
chr1	111573055	111573576	2	0	0			
chr1	111574861	111575375	2	0	0			
chr1	11159592	11160193	5	0	0	EXOSC10|EXOSC10	-|-	-46|-46
chr1	111682504	111683165	4	0	0	CEPT1|CEPT1|DRAM2	+|+|-	-586|-2|-4
chr1	111740085	111740622	2	0	0			
chr1	111746874	111747375	1	0	0			
chr1	111765403	111765915	2	0	0			
chr1	111770993	111771494	1	0	0	CHI3L2|CHI3L2|CHI3L2	+|+|+	-963|1089|-963
chr1	111876734	111877249	2	0	0			
chr1	111888842	111889471	3	0	0	C1orf88	+	38
chr1	111942374	111942876	2	0	0			
chr1	111984118	111984621	2	0	0			
chr1	111991577	111992412	11	0	0	ATP5F1|WDR77	+|-	-252|164
chr1	112024188	112024691	2	0	0			
chr1	112032180	112032681	1	0	0			
chr1	112050686	112051274	3	0	0			
chr1	112095738	112096239	1	0	0			
chr1	112106216	112106717	1	0	0	ADORA3	-	-131
chr1	112113645	112114146	1	0	0			
chr1	112162189	112163040	4	0	0	RAP1A|RAP1A	+|+	-210|-210
chr1	11219033	11219596	4	0	0			
chr1	112198668	112199487	3	0	0			
chr1	112257419	112257928	2	0	0			
chr1	112281720	112282559	9	0	0	C1orf183	-	93
chr1	112289808	112290338	4	0	0			
chr1	112297868	112298832	13	0	0	DDX20|C1orf183	+|-	-161|-69
chr1	112300923	112301424	1	0	0			
chr1	112312096	112312613	2	0	0			
chr1	112375984	112376485	1	0	0			
chr1	112407443	112407944	1	0	0			
chr1	112534011	112534512	1	0	0			
chr1	11254419	11254920	1	0	0			
chr1	112626065	112626566	1	0	0			
chr1	112714889	112715390	1	0	0			
chr1	112794287	112794820	3	0	0			
chr1	112841127	112841640	2	0	0			
chr1	112879528	112880030	2	0	0			
chr1	112901353	112901870	2	0	0			
chr1	112912205	112912710	2	0	0			
chr1	112933079	112933886	4	0	0			
chr1	112936640	112937553	4	0	0	CTTNBP2NL	+	1703
chr1	112938344	112939133	8	0	0	CTTNBP2NL	+	61
chr1	113004908	113005409	1	0	0	MIR4256	-	703
chr1	113008658	113009208	3	0	0	WNT2B	+	1106
chr1	11301693	11302205	2	0	0			
chr1	113044371	113044872	2	0	0			
chr1	113058119	113058620	1	0	0			
chr1	113086577	113087092	2	0	0			
chr1	113117988	113118489	1	0	0			
chr1	113157007	113157517	2	0	0			
chr1	113161446	113163212	15	0	0	CAPZA1|ST7L|ST7L|ST7L|ST7L	+|-|-|-|-	-255|289|289|289|289
chr1	113168372	113168892	2	0	0			
chr1	113216160	113216661	1	0	0	MOV10|MOV10	+|+	637|637
chr1	113216862	113217385	3	0	0	MOV10|MOV10	+|+	-76|-76
chr1	113217545	113218174	2	0	0	MOV10|MOV10	+|+	-812|-812
chr1	11322284	11323175	13	0	0	MTOR	-	121
chr1	113241378	113241951	3	0	0			
chr1	113242807	113243317	2	0	0			
chr1	113244034	113244535	1	0	0			
chr1	113247419	113248460	5	0	0	RHOC	-	-1739
chr1	113249541	113250619	9	0	0	RHOC|RHOC|RHOC	-|-|-	55|402|55
chr1	113258819	113259330	2	0	0	PPM1J	-	1124
chr1	113261217	113261725	2	0	0	FAM19A3|FAM19A3	+|+	1717|1717
chr1	113270256	113270757	1	0	0			
chr1	113278320	113278821	1	0	0			
chr1	11332648	11333804	10	0	0	UBIAD1	+	28
chr1	113346718	113347220	2	0	0			
chr1	113351759	113352263	2	0	0			
chr1	113392155	113392656	1	0	0			
chr1	113408692	113409213	2	0	0			
chr1	113423491	113424009	2	0	0			
chr1	11346204	11346717	2	0	0			
chr1	113478106	113478607	1	0	0			
chr1	113498275	113499266	13	0	0	SLC16A1|SLC16A1	-|-	85|-205
chr1	113499318	113499819	1	0	0	SLC16A1|SLC16A1	-|-	883|593
chr1	113585163	113585665	2	0	0			
chr1	113615129	113616496	10	0	0	LRIG2	+	18
chr1	113683066	113683582	2	0	0			
chr1	113748722	113749421	3	0	0			
chr1	113761964	113762496	2	0	0			
chr1	113785090	113785610	3	0	0			
chr1	11378920	11379431	2	0	0			
chr1	11380138	11380683	2	0	0			
chr1	113826503	113827004	2	0	0			
chr1	113862828	113863351	3	0	0			
chr1	113867573	113868074	1	0	0			
chr1	113931066	113931703	7	0	0			
chr1	113932386	113933411	5	0	0	MAGI3|MAGI3	+|+	576|576
chr1	113939159	113939660	1	0	0			
chr1	11397493	11398001	2	0	0			
chr1	113976636	113977625	2	0	0			
chr1	113977978	113978479	1	0	0			
chr1	113995484	113995985	2	0	0			
chr1	113999511	114000117	5	0	0			
chr1	114084672	114085173	1	0	0			
chr1	114217142	114217678	4	0	0			
chr1	114220412	114220957	2	0	0			
chr1	11424164	11424701	4	0	0			
chr1	11425745	11426246	1	0	0			
chr1	114301874	114302565	5	0	0	PHTF1	-	442
chr1	11434001	11434502	1	0	0			
chr1	114347320	114347821	1	0	0			
chr1	114354610	114355509	14	0	0	RSBN1	-	-11
chr1	114378229	114378757	2	0	0			
chr1	114417109	114417610	1	0	0			
chr1	114447190	114448254	15	0	0	AP4B1|DCLRE1B	-|+	-19|192
chr1	114471635	114472455	7	0	0	HIPK1|HIPK1	+|+	-50|-50
chr1	114519437	114519944	2	0	0			
chr1	114521294	114521826	2	0	0	OLFML3	+	469
chr1	114521932	114522433	1	0	0	OLFML3	+	-153
chr1	114524514	114525060	2	0	0			
chr1	114557715	114558216	1	0	0			
chr1	114575426	114576342	3	0	0			
chr1	114654381	114654882	1	0	0			
chr1	114697589	114698090	1	0	0	SYT6	-	1367
chr1	114699109	114699610	1	0	0			
chr1	114762017	114762566	2	0	0			
chr1	114825368	114825885	2	0	0			
chr1	1148832	1149378	2	0	0	TNFRSF4	-	-407
chr1	114889064	114889569	4	0	0			
chr1	114970667	114971170	2	0	0			
chr1	115015950	115016451	1	0	0			
chr1	115053546	115054676	6	0	0	TRIM33|TRIM33	-|-	330|330
chr1	115067510	115068035	3	0	0			
chr1	115101105	115101627	2	0	0			
chr1	115123947	115124671	9	0	0	BCAS2	-	44
chr1	115212636	115213154	2	0	0	DENND2C	-	163
chr1	115213959	115214475	2	0	0	DENND2C	-	1485
chr1	115259028	115259853	11	0	0	NRAS	-	-75
chr1	115299900	115301014	14	0	0	CSDE1|CSDE1|CSDE1	-|-|-	-167|-214|-167
chr1	115322966	115323558	5	0	0	SIKE1|SIKE1	-|-	-46|-46
chr1	11533633	11534134	1	0	0			
chr1	115361908	115362409	1	0	0			
chr1	11538648	11539498	5	0	0	PTCHD2	+	221
chr1	11540071	11540572	1	0	0	PTCHD2	+	-1027
chr1	115499121	115499622	1	0	0			
chr1	115521853	115522378	2	0	0			
chr1	115584221	115584722	1	0	0			
chr1	115595038	115595543	2	0	0			
chr1	115603075	115603576	1	0	0			
chr1	115631793	115632294	1	0	0	TSPAN2	-	-78
chr1	115655350	115655859	2	0	0			
chr1	115677736	115678256	2	0	0			
chr1	115681447	115681952	2	0	0			
chr1	115711220	115711815	13	0	0			
chr1	115714847	115715348	1	0	0			
chr1	115722033	115722654	10	0	0			
chr1	115725695	115726199	2	0	0			
chr1	115732637	115733142	3	0	0			
chr1	115758299	115758800	1	0	0			
chr1	1158155	1158656	1	0	0			
chr1	115817762	115818263	1	0	0			
chr1	115862951	115863452	1	0	0			
chr1	115880567	115881068	1	0	0	NGF	-	-40
chr1	115954226	115954727	1	0	0			
chr1	115973301	115973873	4	0	0			
chr1	116005897	116006418	2	0	0			
chr1	116012231	116012740	2	0	0			
chr1	116019136	116019637	1	0	0			
chr1	116039692	116040193	1	0	0			
chr1	116049746	116050256	2	0	0			
chr1	116052760	116053261	1	0	0			
chr1	116088313	116089209	5	0	0			
chr1	116100816	116101317	1	0	0			
chr1	11610605	11611151	2	0	0			
chr1	116138372	116138879	2	0	0			
chr1	116150709	116151236	2	0	0			
chr1	116184385	116184896	2	0	0	VANGL1|VANGL1|VANGL1	+|+|+	-67|609|-67
chr1	116213968	116214584	3	0	0			
chr1	116249383	116249892	2	0	0			
chr1	116260065	116260588	2	0	0			
chr1	11626188	11626689	1	0	0			
chr1	11629604	11630136	3	0	0			
chr1	116307133	116307635	2	0	0			
chr1	116314413	116314920	2	0	0			
chr1	11632183	11632684	1	0	0			
chr1	116325514	116326066	3	0	0			
chr1	116350293	116350807	2	0	0			
chr1	116518959	116519460	1	0	0	SLC22A15	+	-91
chr1	116523948	116524449	2	0	0			
chr1	116563227	116563737	2	0	0			
chr1	1166005	1166506	1	0	0	SDF4|SDF4|B3GALT6	-|-|+	-1192|-1192|1373
chr1	116652096	116652670	5	0	0	C1orf161	+	1992
chr1	116681520	116682105	4	0	0			
chr1	116694562	116695191	4	0	0			
chr1	1167058	1168051	13	0	0	SDF4|SDF4|B3GALT6	-|-|+	107|107|74
chr1	116710917	116711418	2	0	0			
chr1	116785217	116785798	2	0	0			
chr1	1168318	1168819	1	0	0	SDF4|SDF4|B3GALT6	-|-|+	1121|1121|-940
chr1	116915419	116916114	5	0	0	ATP1A1|ATP1A1	+|+	28|722
chr1	116916315	116916828	2	0	0	ATP1A1|ATP1A1	+|+	-777|-83
chr1	116918859	116919557	7	0	0			
chr1	116920451	116921016	3	0	0			
chr1	116921761	116922262	1	0	0			
chr1	116930650	116931151	1	0	0			
chr1	116951378	116951879	1	0	0			
chr1	116952325	116952826	1	0	0			
chr1	11695882	11696383	1	0	0			
chr1	116960894	116961495	6	0	0	ATP1A1OS|ATP1A1OS|ATP1A1OS|ATP1A1OS|ATP1A1OS	-|-|-|-|-	-3|-11|13|-3|-50
chr1	1169748	1170249	1	0	0			
chr1	117008638	117009139	1	0	0			
chr1	117017603	117018325	3	0	0			
chr1	117018925	117019426	1	0	0			
chr1	11702408	11702913	2	0	0			
chr1	117026619	117027126	2	0	0			
chr1	117027792	117028301	2	0	0			
chr1	117041612	117042115	2	0	0			
chr1	117051482	117052150	2	0	0			
chr1	11705652	11706155	2	0	0			
chr1	1170641	1171142	1	0	0			
chr1	117081117	117081680	2	0	0			
chr1	11710415	11710978	4	0	0			
chr1	117112848	117113366	2	0	0	CD58|CD58|CD58	-|-|-	-608|-608|-608
chr1	117113404	117113930	3	0	0	CD58|CD58|CD58	-|-|-	-48|-48|-48
chr1	117117180	117117685	2	0	0			
chr1	117131906	117132503	2	0	0			
chr1	1171375	1171876	1	0	0			
chr1	117138018	117138519	1	0	0			
chr1	117138790	117139299	2	0	0			
chr1	11714719	11715225	2	0	0	FBXO44|FBXO2|FBXO44|FBXO44|FBXO44	+|-|+|+|+	-59|233|-59|-541|-59
chr1	117185824	117186358	3	0	0			
chr1	117188909	117189410	1	0	0			
chr1	117195358	117195870	3	0	0			
chr1	117210052	117210791	4	0	0	IGSF3|IGSF3	-|-	107|107
chr1	117215110	117215612	2	0	0	MIR320B1	+	-991
chr1	11723985	11724524	4	0	0	FBXO6	+	-105
chr1	1172524	1173025	1	0	0			
chr1	117267301	117267806	2	0	0			
chr1	117279828	117280334	2	0	0			
chr1	117306648	117307156	2	0	0			
chr1	1173492	1174016	2	0	0			
chr1	117360162	117360680	2	0	0			
chr1	11736707	11737208	1	0	0			
chr1	117385197	117385700	2	0	0			
chr1	117396204	117396758	3	0	0			
chr1	117396836	117397355	2	0	0			
chr1	11740904	11741469	3	0	0	MAD2L2	-	-85
chr1	117424345	117424848	2	0	0			
chr1	117443248	117443802	3	0	0			
chr1	117462370	117462871	1	0	0			
