# Argument List:
# Name = hot15
# peak file = hot15.bed
# gene pos to peak = up,down
# distance = 2000 bp
# genome = ../../../bin/peak2gene/hg19.refGene
# Output symbol as gene name = True
#chrom	gTSS	gTTS	gene	NA	strand	pName	TSS2pCenter
chr1	155100348	155107384	EFNA1	0	+	16|16	303|303
chr1	155146359	155157445	TRIM46	0	+	18	437
chr1	155141884	155145804	KRTCAP2	0	-	18	118
chr1	155158301	155162700	MUC1	0	-	23|23|23|23|23|23|23	1196|1196|1196|1196|1196|1196|1196
chr1	155164967	155165063	MIR92B	0	+	23	1071
chr1	155204239	155211069	GBA	0	-	15|15|22|22|22	10|13|-138|-138|-138
chr1	155225770	155232195	SCAMP3	0	-	17|17	-143|-143
chr1	155278704	155290457	FDPS	0	+	16|16|16	117|-49|-49
chr1	155290251	155293938	C1orf104	0	-	20	-368
chr1	155293727	155300909	RUSC1	0	+	20|20	157|647
chr1	155882835	155904188	KIAA0907	0	-	19	10
chr1	156084460	156107656	LMNA	0	+	22|22|22	-97|-97|-97
chr1	156163729	156182586	SLC25A44	0	+	23	-160
chr1	156219016	156252620	SMG5	0	-	19	-208
chr1	156254069	156262235	TMEM79	0	+	19|19	1657|291
chr1	156278751	156308206	CCT3	0	-	16|16|16|16	302|302|302|302
chr1	156307104	156316783	C1orf182	0	+	16	-1404
chr1	156564281	156571270	GPATCH4	0	-	15|15	-28|-28
chr1	156698262	156706751	C1orf66	0	+	15|15	-206|-206
chr1	156692412	156697705	ISG20L2	0	-	15	763
chr1	156707093	156710923	MRPL24	0	-	21|21	133|133
chr1	156737273	156770604	PRCC	0	+	18	-19
chr1	159887902	159895284	TAGLN2	0	-	22	-207
chr1	160185504	160232350	DCAF8	0	-	16|16|16|16|16	-364|-332|-332|-332|-291
chr1	161009041	161015757	USF1	0	-	17|17	135|135
chr1	161090770	161102478	DEDD	0	-	19|19|19	180|402|180
chr1	161123533	161128645	UFC1	0	+	18	-324
chr1	161136180	161141010	PPOX	0	+	17|17	228|228
chr1	161171936	161184182	NDUFS2	0	+	15	-339
chr1	161284165	161334533	SDHC	0	+	16|16|16|16	-191|-191|-191|-191
chr1	161719580	161726951	DUSP12	0	+	15	-173
chr1	161736083	161928851	ATF6	0	+	24	-40
chr1	163291722	163325553	NUF2	0	+	23|23	38|38
chr1	165693529	165738135	TMCO1	0	-	17	69
chr1	165796889	165877337	UCK2	0	+	21	-681
chr1	167905907	168045079	DCAF6	0	+	19|19	201|201
chr1	167887310	167906278	BRP44	0	-	19|19|19	-572|473|326
chr1	168148170	168161632	TIPRL	0	+	16|16	14|14
chr1	169337193	169365778	BLZF1	0	+	18	-56
chr1	169101770	169337186	NME7	0	-	18|18	63|63
chr1	16972068	16976914	MST1P2	0	+	18	415
chr1	169764549	169822227	C1orf112	0	+	16	442
chr1	169761674	169764031	C1orf156	0	-	16	76
chr1	169821803	169863076	SCYL3	0	-	23|23	139|139
chr1	170501262	170514927	GORAB	0	+	15|15|15	61|61|61
chr1	171669297	171711379	VAMP4	0	-	15|15|15	-32|-32|-32
chr1	172502259	172580971	C1orf9	0	+	15|15	267|324
chr1	173684079	173755838	KLHL20	0	+	21	-64
chr1	173768690	173793777	CENPL	0	-	22|22|22	-10|497|-10
chr1	173793796	173827682	DARS2	0	+	22	29
chr1	173837492	173855774	ZBTB37	0	+	22|22	564|564
chr1	173833039	173837125	GAS5	0	-	22	-197
chr1	173836811	173836883	SNORD74	0	-	22	45
chr1	173835105	173835166	SNORD44	0	-	22	1762
chr1	173836016	173836076	SNORD75	0	-	22	852
chr1	173835772	173835853	SNORD76	0	-	22	1075
chr1	173835448	173835509	SNORD77	0	-	22	1419
chr1	174968570	174981163	CACYBP	0	+	28|28	-236|85
chr1	174983129	174992561	MRPS14	0	-	20	84
chr1	179851419	179889212	TOR1AIP1	0	+	26	-238
chr1	180257352	180472022	ACBD6	0	-	17	-226
chr1	180942178	180992046	STX6	0	-	16	122
chr1	183441505	183523327	SMG7	0	+	35|35|35|35	503|503|503|503
chr1	185265523	185286461	IVNS1ABP	0	-	15	-357
chr1	186344889	186390502	C1orf27	0	+	26|26|26	308|308|308
chr1	186280787	186344457	TPR	0	-	26	124
chr1	186640944	186649559	PTGS2	0	-	23	128
chr1	193029003	193060904	TROVE2	0	+	22|22|22|22|22|22	200|200|-252|200|200|-252
chr1	192984899	193028521	UCHL5	0	-	22	282
chr1	193091087	193223940	CDC73	0	+	22	-208
chr1	200863998	200884863	C1orf106	0	+	18|27	604|-1516
chr1	201979689	201986306	ELF3	0	+	16|16	-23|-23
chr1	202317829	202407363	PPP1R12B	0	+	17|17|17	37|37|37
chr1	202860229	202896371	KLHL12	0	-	21	-109
chr1	203830739	203840278	SNRPE	0	+	28	-152
chr1	204372493	204380944	PPP1R15B	0	-	18	102
chr1	204485510	204527247	MDM4	0	+	19|19	-26|-26
chr1	205055271	205091150	RBBP5	0	-	26|26|26	137|137|137
chr1	205111631	205180727	DSTYK	0	-	20|20	19|19
chr1	205681946	205719372	NUCKS1	0	-	20	-465
chr1	206764973	206785904	LGTN	0	-	24	-71
chr1	210001311	210030908	C1orf107	0	+	20	1
chr1	211432707	211489723	RCOR3	0	+	15|15|15|15	111|111|111|692
chr1	212114697	212208884	INTS7	0	-	19	-86
chr1	212208918	212278186	DTL	0	+	19	120
chr1	212899495	212965139	NSL1	0	-	22|22	119|119
chr1	212965169	212990167	TATDN3	0	+	22|22|22|22|22	-89|-89|-89|-89|-89
chr1	217603833	217804409	GPATCH2	0	-	16	137
chr1	217804694	218040484	SPATA17	0	+	16	148
chr1	218458628	218511323	RRP15	0	+	22	-55
chr1	220141941	220220000	EPRS	0	-	15	-40
chr1	222841356	222885864	AIDA	0	-	22	475
chr1	222885905	222906106	C1orf58	0	+	22	-434
chr1	223889294	223963718	CAPN2	0	+	24	487
chr1	224415036	224517872	NVL	0	-	16|16	125|125
chr1	226107580	226111965	PYCR2	0	-	15	-72
chr1	226250420	226259702	H3F3A	0	+	16	301
chr1	226250427	226259702	LOC440926	0	+	16	308
chr1	227918890	227923112	JMJD4	0	-	17|17	-35|-35
chr1	227922696	227968932	SNAP47	0	+	17	-381
chr1	228581378	228594517	TRIM11	0	-	15	26
chr1	228675067	228683888	RNF187	0	+	15	237
chr1	231041986	231114618	TTC13	0	-	16|16	157|157
chr1	231114822	231136471	ARV1	0	+	16	47
chr1	234509428	234519790	C1orf31	0	+	29	160
chr1	235272659	235292256	TOMM20	0	-	16	-113
chr1	235291117	235291252	SNORA14B	0	-	16	891
chr1	235491752	235507842	GGPS1	0	+	15|15|15	-158|-42|-42
chr1	235330210	235491532	ARID4B	0	-	15|15	378|378
chr1	235610532	235667781	B3GALNT2	0	-	24	226
chr1	236686738	236712996	LGALS8	0	+	15|15|15	-812|-812|-474
chr1	236686370	236687808	LOC100287902	0	-	15	-258
chr1	236712306	236767841	HEATR1	0	-	15	119
chr1	236958580	237067280	MTR	0	+	15	-189
chr1	241756452	241803701	OPN3	0	-	15	1334
chr1	242012032	242053239	EXO1	0	+	15|15|15	704|704|164
chr1	243287730	243418708	CEP170	0	-	16|16|16	208|208|208
chr1	243419319	243663392	SDCCAG8	0	+	16	403
chr1	244816351	244872332	PPPDE1	0	+	16	35
chr1	244998638	245008357	FAM36A	0	+	27	618
chr1	246729638	246811543	CNST	0	+	19|19	-40|-40
chr1	246703867	246729565	TFB2M	0	-	19	113
chr1	249104650	249120154	SH3BP5L	0	-	20	329
chr1	249120575	249120642	MIR3124	0	+	20	92
chr1	249132529	249143713	ZNF672	0	+	16	-116
chr1	25548766	25559013	SYF2	0	-	15|15	304|304
chr1	26286259	26324648	PAFAH2	0	-	19	126
chr1	26758801	26797793	DHDDS	0	+	15|15	-18|-18
chr1	26798901	26803131	HMGN2	0	+	16	-46
chr1	27648635	27662890	TMEM222	0	+	15	-79
chr1	27650364	27653016	LOC644961	0	+	15	1650
chr1	33116748	33151810	RBBP4	0	+	17|17|17	253|463|253
chr1	33087308	33116185	ZBTB8OS	0	-	17	310
chr1	33283175	33300665	S100PBP	0	+	21|21	-186|-186
chr1	33240839	33283633	YARS	0	-	21	-272
chr1	36602174	36615067	TRAPPC3	0	-	16	205
chr1	36690016	36770955	THRAP3	0	+	17	-119
chr1	36805224	36851485	STK40	0	-	22	382
chr1	38422653	38455761	SF3A3	0	-	22	46
chr1	38478383	38490496	UTP11L	0	+	16	90
chr1	40723732	40759855	ZMPSTE24	0	+	17	-8
chr1	41157241	41237273	NFYC	0	+	17|17|17|17|17	-506|-506|-506|-68|-506
chr1	41154751	41157933	LOC100130557	0	-	17	-186
chr1	43148065	43168017	YBX1	0	+	16	-231
chr1	44412477	44433693	IPO13	0	+	18	142
chr1	44679124	44686351	DMAP1	0	+	18|18|18	-70|-70|-70
chr1	45271589	45272957	TCTEX1D4	0	-	20	270
chr1	45274153	45279801	BTBD19	0	+	20	926
chr1	46806389	46830690	NSUN4	0	+	15	-150
chr1	52254867	52344609	NRD1	0	-	15|15	37|37
chr1	54497350	54519111	TMEM59	0	-	15	-27
chr1	54519273	54565416	C1orf83	0	+	15	189
chr1	63906461	63988835	ITGB3BP	0	-	21	230
chr1	63989012	64038363	EFCAB7	0	+	21	-53
chr1	67873494	67896123	SERBP1	0	-	19|19|19|19	234|234|234|234
chr1	71528974	71546972	ZRANB2	0	-	16|16	-346|-346
chr1	78030190	78148343	ZZZ3	0	-	22	432
chr1	8071779	8086393	ERRFI1	0	-	23	770
chr1	8921062	8938780	ENO1	0	-	21	-597
chr1	93297593	93307480	RPL5	0	+	17	-93
chr1	934344	935552	HES4	0	-	16|16	314|314
chr1	93544791	93604636	MTF2	0	+	16|16|16|16	-40|-40|-40|-40
chr1	94312387	94312467	MIR760	0	+	16	-861
chr10	101370274	101380221	SLC25A28	0	-	21	456
chr10	101468506	101492423	COX15	0	-	17|17	-255|-255
chr10	101491957	101515893	CUTC	0	+	17	-211
chr10	101542462	101611662	ABCC2	0	+	16	68
chr10	101992054	102027437	CWF19L1	0	-	15	-12
chr10	102133332	102148110	NCRNA00263	0	+	31	-49
chr10	102295640	102313680	HIF1AN	0	+	21	-3
chr10	102672325	102719346	FAM178A	0	+	18|18|18	-493|-493|-493
chr10	102756964	102767585	LZTS2	0	+	20	-369
chr10	1034348	1063704	GTPBP4	0	+	19	-95
chr10	103892786	103910088	PPRC1	0	+	28	-232
chr10	103911932	103923627	NOLC1	0	+	22	-74
chr10	104154228	104162280	NFKB2	0	+	15|15|15	35|145|1238
chr10	104162375	104178901	PSD	0	-	19	1949
chr10	104179570	104182893	FBXL15	0	+	19	-1280
chr10	104613966	104624718	C10orf32	0	+	24|24	-127|-127
chr10	105127723	105148820	TAF5	0	+	18	-308
chr10	105881928	105886142	C10orf78	0	+	23|23	431|318
chr10	112327448	112364390	SMC3	0	+	17	151
chr10	112631595	112659763	PDCD4	0	+	15|15	-335|-335
chr10	112628647	112630662	LOC282997	0	-	15	1268
chr10	112658487	112679124	NCRNA00081	0	-	22|22|22|22|22	-170|-170|260|-170|-170
chr10	112679300	112773424	SHOC2	0	+	22	346
chr10	114190059	114206672	ZDHHC6	0	-	20	176
chr10	114206755	114578501	VTI1A	0	+	20	-93
chr10	115594483	115613859	DCLRE1A	0	-	23	437
chr10	115614390	115672264	NHLRC2	0	+	23	94
chr10	116697951	116737438	TRUB1	0	+	15	-118
chr10	119042605	119134937	PDZD8	0	-	15	652
chr10	120440493	120514758	C10orf46	0	-	15	-89
chr10	11962021	12084808	UPF2	0	-	17|17	301|86
chr10	121588971	121632394	C10orf119	0	-	15	150
chr10	121652222	121701245	SEC23IP	0	+	21	128
chr10	12237960	12292587	CDC123	0	+	22	-101
chr10	12209573	12238143	NUDT5	0	-	22	-82
chr10	122610686	122669038	WDR11	0	+	21	-213
chr10	122521323	122610691	LOC283089	0	-	21	208
chr10	123502625	123687546	ATE1	0	-	19|19	-212|-212
chr10	124690418	124713919	C10orf88	0	-	20	-77
chr10	131862163	131909081	LOC387723	0	-	20	131
chr10	13628938	13672867	PRPF18	0	+	15	-4
chr10	15001437	15014850	MEIG1	0	+	17	-189
chr10	17184982	17244070	TRDMT1	0	-	16	-531
chr10	17270257	17279592	VIM	0	+	17	-618
chr10	17686123	17757907	STAM	0	+	15	75
chr10	21783421	21786213	C10orf114	0	-	32	-740
chr10	21785491	21785570	MIR1915	0	-	32	-97
chr10	21802410	21814611	C10orf140	0	-	24	751
chr10	21823573	22032555	MLLT10	0	+	21|21|21|21|21|21	367|367|-106|-106|-106|-106
chr10	30722865	30750761	MAP3K8	0	+	18	-385
chr10	32557858	32636113	EPC1	0	-	26	-438
chr10	32735040	32863490	CCDC7	0	+	16|16	-111|-111
chr10	33189247	33247293	ITGB1	0	-	24|24	260|731
chr10	33486546	33623833	NRP1	0	-	27|27|27	964|964|964
chr10	35298807	35379294	CUL2	0	-	20	224
chr10	35415800	35468774	CREM	0	+	18|18|18|18|18|18	-285|302|-285|-285|-285|302
chr10	3818188	3827473	KLF6	0	-	22|22|22|22|17|17|17|17	-1852|-1852|-1852|-1852|279|279|279|279
chr10	43277953	43330383	BMS1	0	+	23	-390
chr10	43881064	43892794	HNRNPF	0	-	16|16	-257|258
chr10	45952816	46090354	MARCH8	0	-	18|18	-177|-177
chr10	46222647	46288411	FAM21C	0	+	18|18|18	-36|-36|-36
chr10	4692377	4720262	LOC100216001	0	-	19	-33
chr10	5136567	5149876	AKR1C3	0	+	21	-324
chr10	52065345	52383737	SGMS1	0	-	19	684
chr10	53455246	53459355	CSTF2T	0	-	24	149
chr10	54074040	54077416	DKK1	0	+	20	-278
chr10	5807186	5855512	GDI2	0	-	15|15	-39|-39
chr10	61548505	61666414	CCDC6	0	-	23	90
chr10	6244839	6277505	PFKFB3	0	+	22	-248
chr10	64564515	64568238	ADO	0	+	19	-304
chr10	64893006	64914785	NRBF2	0	+	21	-130
chr10	65281122	65384881	REEP3	0	+	15	-169
chr10	70661033	70706602	DDX50	0	+	17	167
chr10	70715891	70744279	DDX21	0	+	24	-119
chr10	70939992	70968849	SUPV3L1	0	+	21	141
chr10	71897734	71906496	TYSND1	0	-	19|19	-261|-261
chr10	71909966	71930285	SAR1A	0	-	16|16	316|316
chr10	74033676	74035797	DDIT4	0	+	42	-24
chr10	74092587	74114907	DNAJB12	0	-	27|27	-657|-657
chr10	74870209	74891580	NUDT13	0	+	18	-266
chr10	74894282	74927853	ECD	0	-	15|15|15|15	10|10|10|10
chr10	74927876	75001938	FAM149B1	0	+	15	13
chr10	75002583	75007025	DNAJC9	0	-	18	-106
chr10	75008600	75012451	MRPS16	0	-	19	269
chr10	75458908	75490272	BMS1P4	0	-	23	-3
chr10	75504131	75531917	SEC24C	0	+	22|22	194|194
chr10	75532048	75535974	FUT11	0	+	17	-273
chr10	75545604	75561550	KIAA0913	0	+	19	356
chr10	76970299	76991204	VDAC2	0	+	19|19|19|19	-21|-409|-21|-21
chr10	77157604	77161513	ZNF503	0	-	18	527
chr10	77161285	77168739	NCRNA00245	0	+	18|18	-755|1473
chr10	7860672	8056713	TAF3	0	+	16	-138
chr10	79734907	79789298	POLR3A	0	-	27	149
chr10	85899184	85913311	GHITM	0	+	15	-58
chr10	89623194	89728531	PTEN	0	+	16|15	1092|-117
chr10	89618918	89623194	KILLIN	0	-	16|15	-1092|117
chr10	91342748	91403647	PANK1	0	-	19|19|19	1072|-496|1072
chr10	92671856	92681032	ANKRD1	0	-	19	176
chr10	93170095	93222967	HECTD2	0	+	17|17	454|454
chr10	93388200	93392858	PPP1R3C	0	-	15	129
chr10	95066186	95242074	MYOF	0	-	16|16	191|191
chr10	95427640	95462329	FRA10AC1	0	-	25	23
chr10	96092988	96122683	NOC3L	0	-	20	51
chr10	97889471	97923510	ZNF518A	0	+	25	-507
chr10	98981930	99052413	ARHGAP19	0	-	16	-112
chr10	99218082	99258366	MMS19	0	-	19	-226
chr10	99258767	99330960	UBTD1	0	+	19	627
chr10	99437180	99447015	AVPI1	0	-	17	161
chr11	101981191	102104154	YAP1	0	+	24|24|24|24	-727|-727|1252|-727
chr11	9800213	10315754	SBF2	0	-	16	-28
chr11	10326641	10328923	ADM	0	+	22	924
chr11	108093558	108239826	ATM	0	+	16	-63
chr11	108028120	108093365	NPAT	0	-	16	256
chr11	10874253	10879620	ZBED5	0	-	19|19	-11|-11
chr11	10879763	10900823	LOC729013	0	+	19	154
chr11	111749947	111754795	C11orf1	0	+	17	198
chr11	111744781	111750153	FDXACB1	0	-	17	-404
chr11	111957570	111966517	SDHD	0	+	16	270
chr11	111955540	111957522	TIMM8B	0	-	16|16	-222|-222
chr11	114166534	114183238	NNMT	0	+	18	661
chr11	118938492	118952686	VPS11	0	+	15	-5
chr11	118967213	118972785	DPAGT1	0	-	24	-1
chr11	122928200	122932844	HSPA8	0	-	19|19	150|150
chr11	12308446	12380691	MICALCL	0	+	18	-725
chr11	125462738	125491280	STT3A	0	+	15	216
chr11	16809211	17035963	PLEKHA7	0	-	19	-1006
chr11	17095939	17099220	RPS13	0	-	18	288
chr11	18343815	18388590	GTF2H1	0	+	25|25	-72|-72
chr11	18300216	18343721	HPS5	0	-	25|25|25	166|166|166
chr11	18415935	18429765	LDHA	0	+	16|16|16|16|16|16	61|1938|61|61|61|61
chr11	18553244	18610281	UEVLD	0	-	16|16	130|130
chr11	215030	236362	SIRT3	0	-	17|17	265|265
chr11	236807	252984	PSMD13	0	+	17|17	180|180
chr11	2423522	2425105	TSSC4	0	+	22	1678
chr11	3022151	3078681	CARS	0	-	19|19|19|19|19	118|118|118|118|118
chr11	31391376	31454381	DNAJC24	0	+	15	-23
chr11	31284171	31391321	DCDC1	0	-	15	78
chr11	33162977	33183037	CSTF3	0	-	16|16|16	35|35|35
chr11	33183202	33213140	LOC338739	0	+	16	130
chr11	33719653	33722286	C11orf91	0	-	16	720
chr11	33724557	33744273	CD59	0	-	16|16|16|16	690|690|690|465
chr11	34073229	34124157	CAPRIN1	0	+	15|15	-245|-245
chr11	34127110	34168457	NAT10	0	+	19|19	135|135
chr11	36293842	36310999	COMMD9	0	-	17|17	-66|-66
chr11	3848207	3862213	RHOG	0	-	15	575
chr11	4115923	4160105	RRM1	0	+	15	-25
chr11	43902356	43941825	ALKBH3	0	+	19	38
chr11	44087728	44105569	ACCS	0	+	19|19	-265|-182
chr11	46638825	46696367	ATG13	0	+	16|16|16|16|16	-280|-280|-280|-280|-280
chr11	46624856	46638777	HARBI1	0	-	16	328
chr11	46722643	46727467	ZNF408	0	+	26|26	289|-38
chr11	46698633	46722120	ARHGAP1	0	-	26	234
chr11	46740742	46761055	F2	0	+	15	790
chr11	46958250	47183796	C11orf49	0	+	15|15|15|15	-10|-10|-10|-10
chr11	47270448	47290400	NR1H3	0	+	24	46
chr11	47267069	47270457	ACP2	0	-	24|24	-55|-55
chr11	47430045	47438051	SLC39A13	0	+	18|18	161|161
chr11	47440319	47448024	PSMC3	0	-	17	198
chr11	47600561	47606115	NDUFS3	0	+	21	8
chr11	47593749	47600521	KBTBD4	0	-	21|21|21	32|-14|-14
chr11	494511	506821	RNH1	0	-	19|19|19|19|19|19|19|19	-159|-159|-159|-159|-611|-611|-611|-611
chr11	5641173	5665623	TRIM34	0	+	15	-1288
chr11	57295935	57298232	TIMM10	0	-	17	143
chr11	57435473	57468659	ZDHHC5	0	+	22	140
chr11	57508721	57510883	C11orf31	0	+	20	-211
chr11	58294345	58345639	LPXN	0	-	38	716
chr11	58346586	58388513	ZFP91	0	+	38	231
chr11	58346586	58393203	ZFP91-CNTF	0	+	38	231
chr11	59573607	59578345	MRPL16	0	-	18	-96
chr11	60609428	60618561	CCDC86	0	+	17	-153
chr11	61159831	61166335	TMEM216	0	+	19|19|19	-220|-220|-187
chr11	61170120	61197464	CPSF7	0	-	16|16|16	-77|-77|4
chr11	61197596	61214237	SDHAF2	0	+	16	209
chr11	61560149	61564707	FEN1	0	+	25	119
chr11	61556602	61560085	C11orf10	0	-	25	-55
chr11	61559967	61560033	MIR611	0	-	25	-3
chr11	61567102	61584529	FADS1	0	-	15	-1337
chr11	61582632	61582712	MIR1908	0	-	15	480
chr11	62283374	62314332	AHNAK	0	-	16|16	-1153|-1153
chr11	62342516	62359109	TUT1	0	-	24	-65
chr11	62414321	62420774	INTS5	0	-	19	56
chr11	62439125	62441161	C11orf83	0	+	20	-136
chr11	62430289	62439241	C11orf48	0	-	20	20
chr11	62443972	62446527	UBXN1	0	-	17	74
chr11	62482221	62494821	HNRNPUL2	0	-	18	567
chr11	62495951	62506105	TTC9C	0	+	18	563
chr11	62600383	62607628	WDR74	0	-	24	1654
chr11	62648286	62656352	SLC3A2	0	+	16	-515
chr11	63706441	63724444	NAA40	0	+	18	265
chr11	63753324	63765892	OTUB1	0	+	15|15	-483|-483
chr11	63953586	63972020	STIP1	0	+	20	427
chr11	64051810	64056972	GPR137	0	+	21|21|21|21|21	-923|848|-449|-451|848
chr11	64037300	64052176	BAD	0	-	21|21	557|557
chr11	64085568	64089282	PRDX5	0	+	22|22|22	457|457|457
chr11	64084167	64085033	TRMT112	0	-	22	78
chr11	64692142	64701948	PPP2R5B	0	+	22	223
chr11	64781585	64789655	ARL2	0	+	21	63
chr11	64863682	64879180	C11orf2	0	+	25	-163
chr11	64883875	64885170	ZNHIT2	0	-	16	-227
chr11	64894752	64902003	SYVN1	0	-	22|22	372|372
chr11	65082330	65089899	CDC42EP2	0	+	15	-472
chr11	65142662	65150142	SLC25A45	0	-	29|29	-141|-141
chr11	65190268	65194001	NEAT1	0	+	36	-177
chr11	65265232	65273937	MALAT1	0	+	15	-1246
chr11	65337942	65339232	SSSCA1	0	+	19	132
chr11	65365226	65381720	MAP3K11	0	-	19	1283
chr11	65383782	65404910	PCNXL3	0	+	19	779
chr11	65479488	65487074	KAT5	0	+	27|27|27	-253|-253|-253
chr11	65622286	65625804	CFL1	0	-	23	-409
chr11	65627871	65633912	MUS81	0	+	18	-153
chr11	65684283	65686531	C11orf68	0	-	18|18	163|163
chr11	65686727	65689047	DRAP1	0	+	18	33
chr11	65729159	65747606	SART1	0	+	17	64
chr11	65769549	65771616	BANF1	0	+	33|33	-493|-493
chr11	65764016	65769578	EIF1AD	0	-	33	464
chr11	65819815	65836382	SF3B2	0	+	16	-9
chr11	66112843	66115161	B3GNT1	0	-	17	277
chr11	66202550	66206310	MRPL11	0	-	16|16|16	115|115|115
chr11	66247879	66277130	DPP3	0	+	15|15	33|33
chr11	66278118	66301084	BBS1	0	+	15	-120
chr11	67056761	67069954	ANKRD13D	0	+	18|18	598|652
chr11	67131640	67141648	CLCF1	0	-	30|30	174|616
chr11	67159422	67165882	RAD9A	0	+	17	150
chr11	67250504	67258578	AIP	0	+	18	-162
chr11	67777789	67796741	ALDH3B1	0	+	19|19|19	94|94|-1648
chr11	67933185	67980784	SUV420H1	0	-	17|17	49|49
chr11	68228185	68382799	PPP6R3	0	+	24|24|24|24|24|24	219|219|219|219|219|219
chr11	68671318	68708069	IGHMBP2	0	+	21	-10
chr11	68658746	68671303	MRPL21	0	-	21|21	25|25
chr11	71639767	71708641	RNF121	0	+	26|26|26	25|25|25
chr11	71576554	71639493	LOC100133315	0	-	26	249
chr11	71808338	71814433	C11orf59	0	-	15	4
chr11	71820633	71823822	C11orf51	0	-	21	-291
chr11	72003471	72145568	CLPB	0	-	16	-59
chr11	72465774	72504750	STARD10	0	-	18	158
chr11	72525450	72540678	ATG16L2	0	+	16	14
chr11	72547790	72853143	FCHSD2	0	-	15	346
chr11	73117027	73309228	FAM168A	0	-	20	253
chr11	73498916	73575655	MRPL48	0	+	30	-402
chr11	73685715	73693889	UCP2	0	-	21	379
chr11	73745479	73882064	C2CD3	0	-	15	106
chr11	73882367	73965747	PPME1	0	+	15	197
chr11	74303628	74353765	POLD3	0	+	17	-64
chr11	75110561	75116730	RPS3	0	+	20	-269
chr11	75111434	75111582	SNORD15A	0	+	20	604
chr11	75526211	75855281	UVRAG	0	+	15	175
chr11	77327196	77348851	CLNS1A	0	-	16	0
chr11	77377274	77531880	RSF1	0	-	16	118
chr11	77532207	77583397	C11orf67	0	+	16	209
chr11	77589767	77705717	INTS4	0	-	23	231
chr11	8008866	8017716	EIF3F	0	+	23	145
chr11	809935	812876	RPLP2	0	+	19	218
chr11	811680	811814	SNORA52	0	+	19	1963
