chr1	91630912	91631110
chr19	3821966	3822182
chr2	228336693	228336890
chr5	176540954	176541160
chr11	2909708	2909883
chr10	73808369	73808584
chr20	4089361	4089555
chr7	150821094	150821305
chr18	43460015	43460216
chr20	48595594	48595799
chr1	5574686	5574897
chr11	48194466	48194662
chr2	113484382	113484570
chr19	13088726	13088934
chr1	19239626	19239837
chr10	13628775	13628969
chr10	79471275	79471462
chr17	27918729	27918944
chr17	48474852	48475056
chr5	149924392	149924588
chr2	220163515	220163707
chr17	35730560	35730768
chr10	76859800	76859986
chr1	201377425	201377628
chr16	74847061	74847270
chr5	139012946	139013150
chr1	155058605	155058812
chr15	41149919	41150122
chr1	109806277	109806479
chr12	50260968	50261170
chr2	73089734	73089942
chr3	113006997	113007211
chr20	47950524	47950751
chr5	137688089	137688365
chr20	43238707	43238914
chr16	69788821	69789031
chr15	89750156	89750346
chr17	76172721	76172895
chrX	104166897	104167124
chr19	18043402	18043592
chr22	43784409	43784616
chr17	7227593	7227789
chr17	34476428	34476618
chr2	219712478	219712681
chr17	43462979	43463167
chr1	27371094	27371287
chr16	53088779	53088978
chr19	14459356	14459544
chr22	38003136	38003330
chrX	132926554	132926763
chr11	64491006	64491213
chr1	35208365	35208561
chr14	21945170	21945372
chr3	50283706	50283899
chr2	220024859	220025062
chr16	89927304	89927511
chr4	3482322	3482534
chr10	75608854	75609066
chr2	128349123	128349317
chr7	73831799	73831997
chr4	186518846	186519025
chr1	40804470	40804665
chr4	37604692	37604901
chr3	5022056	5022251
chr17	40177001	40177198
chr2	10575161	10575353
chr19	3545153	3545357
chr3	13692023	13692230
chr19	8645706	8645933
chr10	74100271	74100460
chr1	44471398	44471591
chr1	32713859	32714063
chr1	204131711	204131893
chr12	54151019	54151233
chr2	220324207	220324395
chr17	19669880	19670061
chr19	3429595	3429790
chr15	45722500	45722711
chr9	131905312	131905518
chr13	77554333	77554535
chr5	7816476	7816671
chr8	61573127	61573326
chr9	133933293	133933495
chr1	155163357	155163538
chr19	35605568	35605787
chr6	131949420	131949634
chr10	45428239	45428416
chr12	4713864	4714078
chr16	2053872	2054107
chr17	47957940	47958139
chr5	167913287	167913490
chr17	76418199	76418394
chr11	119352134	119352324
chr4	87843605	87843787
chr4	185089658	185089833
chr1	45118634	45118804
chr17	41755361	41755546
chr22	33698084	33698281
chr5	179742789	179742986
chr17	55969930	55970107
chr17	18120799	18120986
chr1	101704394	101704596
chr11	64877840	64878037
chr1	7727674	7727869
chr19	13215416	13215622
chr2	85906384	85906574
chr19	47260639	47260836
chr7	41982710	41982915
chr12	51735273	51735474
chr14	74684425	74684621
chr8	27454772	27454954
chr19	2236306	2236502
chr12	125256465	125256660
chr2	10237604	10237806
chr2	239892266	239892470
chr3	185977397	185977590
chr1	230777999	230778188
chr3	185378291	185378480
chr11	74851678	74851869
chr7	128038689	128038893
chr12	6981605	6981809
chr7	45299714	45299915
chr20	37678788	37678984
chr19	45406932	45407126
chr17	48164901	48165102
chr6	42515401	42515602
chr15	89600805	89601018
chr16	27166420	27166625
chr19	14583064	14583271
chr20	542437	542620
chr15	22460994	22461539
chr19	10691728	10691946
chr2	85956169	85956355
chr7	157066331	157066534
chr9	132998518	132998712
chr5	171533949	171534131
chr6	31367406	31367609
chr17	79827262	79827475
chr17	78400760	78400953
chr14	105512141	105512366
chr19	5048359	5048571
chr2	25565344	25565550
chr2	120460491	120460683
chr6	151996951	151997147
chr14	55737875	55738095
chr4	83660563	83660747
chr8	74086646	74086835
chr1	153541102	153541308
chr1	37899971	37900177
chr1	25174496	25174690
chr2	232765277	232765452
chr7	105683346	105683525
chr8	139739739	139739947
chr12	120868333	120868541
chr14	64761652	64761851
chr10	88720256	88720463
chr7	30780159	30780348
chr9	135111855	135112034
chr19	17966482	17966671
chr1	156627324	156627530
chr11	72394879	72395053
chr1	201482168	201482366
chr1	202284833	202285022
chr7	30978437	30978641
chr2	149267111	149267294
chr3	13689838	13690018
chr3	184521156	184521343
chr15	85471506	85471704
chr19	1546264	1546466
chr17	10519910	10520117
chr11	67273657	67273854
chr11	61500991	61501184
chr17	3817210	3817405
chr17	76108774	76108966
chr13	29937229	29937431
chr8	144363840	144364034
chr11	117688545	117688730
chr17	32688568	32688783
chr14	99732987	99733177
chr1	150532485	150532683
chr13	25861590	25861787
chr11	2421542	2421719
chr13	107188877	107189077
chr8	144483413	144483597
chr15	64237558	64237745
chr2	99265962	99266172
chr14	102427505	102427698
chr20	60957853	60958052
chr8	27449830	27450020
chr11	61103776	61103952
chr10	72968885	72969097
chr7	43878534	43878758
chr19	1279803	1279981
chr9	71199424	71199637
chr14	107239583	107239897
chr7	73441239	73441419
chr10	129809695	129809889
chr1	201223756	201223942
chr7	73269971	73270161
chr17	36833380	36833565
chr16	66349234	66349421
chr20	30619179	30619402
chr11	111472763	111472964
chr2	10549340	10549528
chr1	155959261	155959456
chr3	194827246	194827418
chr7	150705879	150706075
chr12	48136087	48136276
chr20	42939844	42940042
chr9	136022986	136023180
chr22	36520129	36520313
chr11	18753618	18753801
chr9	101737270	101737466
chr22	45080714	45080928
chr1	205304803	205305010
chr14	100095269	100095459
chr11	61284488	61284682
chr11	67150111	67150290
chr2	95688122	95688321
chr15	41196242	41196477
chr15	91429318	91429513
chr11	61021980	61022182
chr1	33761168	33761347
chr11	125274848	125275034
chr6	87788831	87789024
chr10	115323301	115323496
chr11	9159380	9159568
chr1	206831907	206832099
chr1	3407858	3408049
chr2	113017097	113017297
chr1	16359431	16359612
chr18	864890	865065
chr10	75700438	75700630
chr3	137787504	137787690
chr1	28844589	28844785
chr19	47516299	47516491
chr15	41758117	41758284
chr19	45752004	45752200
chr2	97175209	97175402
chr17	42287760	42287968
chr1	212803464	212803664
chr15	67143617	67143809
chr17	74010369	74010547
chr6	10801570	10801757
chr6	159525233	159525408
chr14	99984843	99985010
chr1	15757717	15757910
chr12	69684857	69685060
chr19	5720616	5720788
chr10	102902094	102902287
chr1	110075000	110075198
chr7	5526615	5526803
chr12	113612294	113612465
chr12	53553248	53553421
chr1	59012462	59012663
chr7	913058	913237
chr11	73006579	73006768
chr11	2554058	2554276
chr11	68065294	68065487
chr6	43635035	43635229
chr20	32255801	32255992
chr5	149541259	149541448
chr13	95844087	95844286
chr6	35490682	35490861
chr4	6976205	6976393
chr14	96150253	96150447
chr16	115749	115935
chr19	3163362	3163561
chr2	121834617	121834810
chr13	48612119	48612319
chr1	38455747	38455937
chr10	65801007	65801229
chr20	42378447	42378655
chr5	174961168	174961368
chr18	45299090	45299287
chrX	118138968	118139165
chr11	36768697	36768928
chr18	59568685	59568899
chr17	34985817	34985999
chr21	45066634	45066807
chr6	166264032	166264229
chr3	14962744	14962932
chr17	7755154	7755354
chr11	10757438	10757631
chr19	17496887	17497082
chr3	52265614	52265798
chr9	38088047	38088239
chr19	6516961	6517152
chr9	136608170	136608363
chr10	105446013	105446210
chr15	63340243	63340443
chr2	85512675	85512849
chr1	226384760	226384964
chr10	82265420	82265606
chr19	54735625	54735832
chr16	57553761	57553953
chr1	51762568	51762747
chr9	131580565	131580769
chr12	50449850	50450053
chr17	12927860	12928045
chr14	78328616	78328805
chr17	16492735	16492924
chr6	16771299	16771487
chr18	9771570	9771763
chr3	149939137	149939330
chr16	46707401	46707581
chr8	67351227	67351414
chr19	8067351	8067553
chr20	626233	626416
chr16	2551288	2551479
chr3	187457792	187457995
chr22	46763609	46763791
chr16	11490161	11490353
chr6	44281040	44281214
chr19	4233428	4233610
chr3	194193122	194193299
chr7	75495856	75496048
chr19	14667540	14667736
chr8	22876832	22877015
chr10	108384699	108384892
chr15	99322921	99323095
chr5	138728324	138728529
chr2	241453347	241453535
chr6	90081854	90082046
chr17	41955977	41956168
chr2	114361724	114361951
chr16	87883663	87883852
chr21	45230712	45230904
chr4	190861811	190862013
chr11	75863311	75863494
chr14	94603144	94603327
chr19	19256906	19257112
chr14	37411515	37411702
chr15	74913491	74913685
chr11	73372059	73372256
chr11	126860358	126860554
chr19	30207526	30207731
chr19	18390280	18390479
chr9	126112228	126112401
chr11	118560864	118561142
chr8	57154569	57154771
chr12	53715370	53715570
chr19	584463	584657
chr3	8811113	8811317
chr16	67678666	67678866
chr19	50175673	50175872
chr19	45303814	45304008
chr16	85524694	85524885
chr9	131625930	131626129
chr20	35515694	35515865
chr17	10130270	10130460
chr3	136471154	136471350
chr12	120524796	120524974
chr1	168051595	168051756
chr1	211871897	211872099
chr10	85965462	85965631
chr2	75836319	75836505
chr20	31879742	31879922
chr2	220159645	220159854
chr4	7072580	7072768
chr8	82692826	82693004
chr22	47199336	47199541
chr16	29859926	29860105
chr1	155035209	155035406
chr6	37659877	37660066
chr1	155064000	155064180
chr3	15149676	15149849
chr7	100702719	100702906
chr9	34664372	34664572
chr10	104677267	104677445
chr19	5578320	5578521
chr2	65058953	65059143
chr19	506771	506984
chr12	656185	656380
chr14	105556914	105557096
chr9	131936391	131936562
chr1	212838660	212838847
chr1	180148073	180148249
chr11	848372	848575
chr15	40714214	40714398
chr2	15043996	15044193
chr1	27995716	27995917
chr8	103826935	103827117
chr1	11954090	11954268
chr19	30251063	30251241
chr9	131894070	131894222
chr1	12679951	12680147
chr16	57118233	57118411
chr20	34035114	34035304
chr11	87063867	87064070
chr19	45192523	45192724
chr6	31514496	31514671
chr15	90863326	90863516
chr12	57852941	57853124
chr19	41035060	41035250
chr14	25074679	25074868
chr11	73046600	73046785
chr8	99182310	99182500
chr1	156326797	156326991
chr1	26611657	26611829
chr19	48993081	48993282
chr2	113507340	113507517
chr7	101331676	101331847
chr15	40571664	40571854
chr1	47641100	47641298
chr2	110267792	110267985
chr19	18499276	18499478
chr9	120249865	120250066
chr17	77979683	77979884
chr9	129261529	129261733
chr12	108306197	108306384
chr1	33342338	33342493
chr15	68966434	68966618
chr1	26221964	26222163
chr20	48225554	48225756
chr15	89448053	89448232
chr5	176883428	176883623
chr16	22012372	22012578
chr1	181159073	181159261
chr6	32383296	32383492
chr19	16358504	16358672
chr6	42012039	42012223
chr18	48636770	48636955
chr1	1376365	1376556
chr17	47647462	47647697
chr7	137583954	137584130
chr1	201192103	201192303
chr14	70070371	70070565
chr2	109252880	109253091
chr20	937185	937366
chr5	50258845	50259019
chr4	152283931	152284126
chr9	1009201	1009355
chr1	205242668	205242842
chr11	47433818	47433990
chr15	31421588	31421765
chr15	65020493	65020686
chr6	30098889	30099074
chr11	123118002	123118196
chr9	102790481	102790674
chr9	94902653	94902837
chr15	91477601	91477787
chr5	14352283	14352469
chr9	138859475	138859642
chr2	100879403	100879589
chr8	22480499	22480652
chr6	30646820	30646998
chr6	80487806	80487990
chr8	142737180	142737359
chr13	77477787	77477969
chr1	55137788	55137960
chr17	41387212	41387403
chr16	55499071	55499281
chr11	2552708	2552893
chr7	100302951	100303152
chr16	86597434	86597728
chr1	26690413	26690589
chr9	139686263	139686573
chrX	64815349	64815577
chr9	139118036	139118249
chr18	60822744	60822922
chr22	32029892	32030093
chr3	186332729	186332913
chr22	42062739	42062910
chr19	49601163	49601349
chr12	118813988	118814175
chr12	54595206	54595389
chr3	128399621	128399825
chr16	27190891	27191077
chr7	27200674	27200861
chr5	139154769	139154955
chr9	136859600	136859770
chr12	110035590	110035780
chr1	160070849	160071045
chr12	109865932	109866099
chr17	72195852	72196042
chr5	87986863	87987045
chr9	95527690	95527888
chr9	100149334	100149529
chr20	47237626	47237801
chr9	139383154	139383349
chr11	17620598	17620768
chr16	28956976	28957192
chr19	10230563	10230756
chr10	103989600	103989785
chr9	137335265	137335431
chr17	45920506	45920696
chr19	47535555	47535726
chr19	39888376	39888566
chr1	151043597	151043792
chr13	22051236	22051423
chr5	140904384	140904597
chr20	30410697	30410874
chr19	18561799	18561995
chr13	75793950	75794151
chr17	48074034	48074220
chr10	45353290	45353493
chr16	85286863	85287065
chr4	10020415	10020645
chr12	109531267	109531471
chr20	21485935	21486129
chr12	111332257	111332452
chr1	203307657	203307847
chr12	106617979	106618173
chr1	202205549	202205745
chr13	114992295	114992487
chr15	78251803	78251983
chr11	118827372	118827549
chr2	219894473	219894678
chr14	21439156	21439330
chr20	61531678	61531875
chr2	219763035	219763219
chr7	100161581	100161786
chr13	30082358	30082538
chr5	40904914	40905092
chr12	78319397	78319603
chr2	3427782	3427949
chr13	30687187	30687365
chrX	1573163	1573343
chr6	47277706	47277893
chr20	49545964	49546199
chr1	27429263	27429449
chr16	2073191	2073386
chr1	156352836	156353020
chr10	125318961	125319133
chr1	20031117	20031303
chr5	172571358	172571551
chr3	51703375	51703555
chr19	4791194	4791387
chr19	39421023	39421242
chr12	117593103	117593271
chr22	32366715	32366913
chr10	98135124	98135311
chr10	103600498	103600680
chr12	57856530	57856717
chr12	130516256	130516400
chr7	948545	948739
chr1	209801089	209801272
chr20	1484361	1484556
chr12	12966108	12966296
chrX	153279137	153279319
chr19	5690122	5690306
chr20	1447567	1447753
chr13	110768455	110768648
chr12	110243163	110243351
chr4	8470565	8470752
chr15	65810029	65810217
chr17	47645293	47645482
chr19	39127562	39127734
chr3	183945250	183945447
chr6	31461620	31461801
chr12	50464373	50464548
chr19	5804072	5804307
chr11	19098623	19098803
chr11	123447791	123447973
chr14	24901043	24901255
chr17	2148143	2148322
chr20	37522528	37522727
chr1	147112639	147112823
chr3	52008033	52008217
chr1	24098699	24098889
chr14	106734210	106734392
chr2	128991184	128991369
chr9	35096148	35096334
chr1	167035933	167036122
chr9	35646830	35647029
chrX	10087584	10087872
chr5	71314101	71314281
chr10	33297742	33297932
chr7	50485827	50486020
chr14	23039202	23039416
chr3	183602646	183602824
chr16	66517720	66517911
chr17	62773055	62773219
chr11	15671618	15671804
chr9	34702213	34702400
chr5	176538953	176539141
chr17	72787705	72787869
chr19	18117884	18118049
chr19	55672013	55672180
chr5	170845767	170845948
chr16	67580974	67581140
chr4	8609418	8609620
chr10	73456561	73456761
chr9	71650531	71650720
chr2	7184509	7184702
chr1	32986112	32986297
chr4	115729055	115729249
chr6	80579412	80579598
chr14	70193761	70193958
chr19	19285940	19286116
chr9	119499425	119499607
chr1	33177827	33178048
chr12	7261841	7262029
chr2	44706617	44706815
chr6	36734022	36734197
chr11	74437696	74437887
chr12	32908136	32908329
chr4	3108410	3108601
chr13	113295169	113295342
chr19	39005802	39005976
chr2	178977003	178977191
chr12	13408747	13408935
chrX	153763096	153763319
chr12	52672849	52673031
chr16	20861281	20861471
chr16	67962481	67962666
chr2	60901781	60901975
chr14	107012768	107012959
chr2	47499588	47499779
chr19	49496499	49496704
chr9	34500751	34500933
chr10	11312642	11312829
chr19	36618687	36618883
chr22	22415074	22415250
chr11	65790001	65790186
chr5	317312	317519
chr22	45131821	45132012
chr20	37360236	37360421
chr16	68544162	68544351
chr11	6833718	6833916
chr22	29641612	29641795
chr17	17763616	17763809
chr18	3246116	3246275
chr19	41104585	41104780
chr1	46943174	46943346
chr6	165341147	165341302
chr6	154996794	154997011
chr19	14542801	14542979
chr3	45970658	45970833
chr7	128731661	128731831
chr15	80145926	80146128
chr17	40171922	40172109
chr4	1728077	1728265
chr11	66050027	66050210
chr3	126398156	126398337
chr12	52477278	52477442
chr2	23535976	23536160
chr12	9483824	9484022
chr5	99766088	99766264
chr14	75762896	75763079
chr1	23984291	23984458
chr1	159906270	159906467
chr6	37759310	37759495
chr10	81134426	81134593
chr6	159125301	159125491
chr1	36348587	36348767
chr17	27475955	27476129
chr8	81595264	81595447
chr20	61603733	61603901
chr1	40781037	40781246
chr20	796740	796926
chr9	124308320	124308500
chr1	24136279	24136462
chr10	74097003	74097180
chr16	87812750	87812946
chr8	143528942	143529125
chr18	77404181	77404359
chr16	2924930	2925137
chr16	29827606	29827770
chr12	132638490	132638664
chr20	18612929	18613127
chr8	6637219	6637406
chr19	12888455	12888640
chr2	86448315	86448486
chr7	75921017	75921204
chr16	30032956	30033145
chr6	35435957	35436158
chr14	106627080	106627226
chr19	42924248	42924439
chr22	25858588	25858770
chr3	50310434	50310617
chr19	12886433	12886628
chr2	218654005	218654188
chr22	36866393	36866574
chr11	6374767	6374951
chr8	6658353	6658513
chr7	38255419	38255593
chr22	38330003	38330193
chr1	32254900	32255081
chr16	88882491	88882656
chr19	1767521	1767729
chr3	170132001	170132186
chr7	48149854	48150038
chr8	81152897	81153127
chr9	130632272	130632458
chr8	21894370	21894556
chrX	12964962	12965171
chr16	31454431	31454621
chr2	47550350	47550529
chr9	116420368	116420502
chr1	6546616	6546797
chrX	68505920	68506101
chr10	8095337	8095521
chr1	201678693	201678880
chr3	124187133	124187339
chr13	20737625	20737791
chr7	91808270	91808441
chr17	45078600	45078764
chr22	39706992	39707166
chr11	1224315	1224473
chr9	33466705	33466909
chr1	45060902	45061094
chr3	16219938	16220123
chr1	85725344	85725524
chr1	113250016	113250195
chr6	2932513	2932694
chr7	148663962	148664133
chr1	151566709	151566900
chr5	176087898	176088062
chr19	12674963	12675144
chr16	85336961	85337159
chr1	17746418	17746625
chr6	34164092	34164282
chr1	46993782	46993968
chr10	124739801	124739983
chr17	7893582	7893742
chr15	40337365	40337576
chr3	52157242	52157417
chr6	3251782	3251962
chr8	41692325	41692522
chr3	139048268	139048447
chr7	4793612	4793793
chr9	139233742	139233924
chr12	118275139	118275325
chr11	62078716	62078897
chr10	118547668	118547854
chr5	98103903	98104088
chr16	2954246	2954430
chr1	206907960	206908143
chr18	43753375	43753551
chr7	100813157	100813330
chr18	46201709	46201878
chr19	49149849	49150030
chr16	28519475	28519656
chr7	43148100	43148291
chr22	30682915	30683085
chr8	105430368	105430533
chr1	919602	919798
chr17	66197013	66197187
chr17	45918626	45918818
chr19	43033514	43033690
chr8	9688569	9688728
chr8	145735142	145735336
chr2	113357696	113357880
chr6	41743727	41743904
chr11	20408691	20408870
chr17	25930289	25930465
chr4	140216920	140217082
chr17	47485437	47485619
chr18	19192096	19192276
chr11	7687064	7687246
chr2	65100679	65100868
chr12	57607159	57607326
chr9	124082422	124082634
chr1	11002105	11002302
chr10	43601024	43601211
chr19	47207819	47207990
chr8	52921125	52921317
chr15	63779589	63779778
chr17	77982276	77982475
chr7	18705865	18706041
chr1	9241395	9241608
chr22	24191814	24191983
chrX	152665648	152665817
chr1	94279655	94279830
chr2	120233897	120234097
chr3	52035566	52035752
chr13	30046581	30046786
chr14	104387879	104388052
chr17	72364484	72364665
chr20	44065628	44065806
chr2	131090219	131090401
chr8	23550244	23550422
chr17	33469287	33469480
chr19	2819676	2819858
chr22	29550546	29550709
chr19	13172291	13172462
chr19	1929387	1929570
chr9	136272015	136272198
chr17	47785658	47785856
chr17	45776261	45776452
chr19	46532227	46532410
chr11	3113090	3113289
chr14	75075659	75075846
chr8	57841785	57841950
chr20	62605322	62605507
chr8	86132928	86133132
chr18	43201030	43201218
chr15	82400911	82401090
chr15	74674798	74674982
chr3	197237090	197237270
chr8	145049091	145049267
chr16	85649650	85649835
chr1	20521770	20521955
chr2	231766938	231767122
chr16	3011821	3011986
chr7	22122579	22122767
chr7	1209595	1209769
chr2	119640288	119640466
chr11	111749724	111749932
chr14	76120585	76120765
chr10	103769687	103769844
chr5	133519952	133520117
chr17	36762698	36762937
chr19	1837685	1837880
chr7	131198379	131198561
chr5	134240304	134240481
chr11	10814080	10814272
chr14	55518193	55518379
chr5	188788	188961
chr20	4065978	4066165
chr12	7047269	7047448
chr17	1552188	1552378
chrX	153212848	153213011
chr5	71907061	71907215
chr12	6097843	6098012
chr14	21439659	21439843
chr2	12003846	12004008
chr6	25992828	25993028
chr9	138304527	138304714
chr19	17371750	17371938
chr7	120432157	120432322
chr2	118572002	118572199
chr19	47539116	47539303
chr1	111326031	111326208
chr2	233918752	233918938
chr19	45227224	45227406
chr11	58443125	58443303
chr5	138897600	138897777
chr10	34926527	34926708
chr6	37452060	37452231
chrX	128771571	128771756
chr1	26743612	26743786
chr16	29703377	29703541
chr11	65183904	65184081
chr16	85644200	85644375
chr11	29365386	29365560
chr7	126894060	126894217
chr3	50263610	50263778
chr1	11702580	11702751
chr15	41074921	41075112
chr11	64321018	64321204
chr16	10275499	10275672
chr16	30420891	30421058
chr20	58146688	58146867
chr9	110187640	110187813
chr6	41747718	41747880
chr3	40626147	40626290
chr19	47808618	47808807
chr1	33833466	33833648
chr22	41799874	41800059
chr17	55038393	55038569
