chr2	85647780	85648110	BroadHistoneDnd41Ctcf	0	.	424.204864430632	-1	5.08769270481119	155	
chr4	1124367	1124722	BroadHistoneDnd41Ctcf	0	.	424.166281446734	-1	5.08769270481119	159	
chr14	21560616	21561029	BroadHistoneDnd41Ctcf	0	.	423.699105173665	-1	5.08769270481119	211	
chr20	46292493	46292865	BroadHistoneDnd41Ctcf	0	.	423.619015569492	-1	5.08769270481119	185	
chr20	24975442	24975800	BroadHistoneDnd41Ctcf	0	.	423.596424874458	-1	5.08769270481119	188	
chr6	154996695	154997073	BroadHistoneDnd41Ctcf	0	.	422.35851455961	-1	5.08769270481119	199	
chr1	158094818	158095122	BroadHistoneDnd41Ctcf	0	.	421.592648404327	-1	5.08769270481119	142	
chr17	32688512	32688896	BroadHistoneDnd41Ctcf	0	.	421.342339365743	-1	5.08769270481119	189	
chr16	67850449	67850796	BroadHistoneDnd41Ctcf	0	.	421.239912520198	-1	5.08769270481119	162	
chr20	937105	937466	BroadHistoneDnd41Ctcf	0	.	421.223629776403	-1	5.08769270481119	171	
chr11	61666541	61666926	BroadHistoneDnd41Ctcf	0	.	421.083485896513	-1	5.08769270481119	207	
chr12	54140423	54140813	BroadHistoneDnd41Ctcf	0	.	420.660203703702	-1	5.08769270481119	178	
chr20	33680528	33680835	BroadHistoneDnd41Ctcf	0	.	420.546902332612	-1	5.08769270481119	155	
chr13	51644232	51644561	BroadHistoneDnd41Ctcf	0	.	420.362875264602	-1	5.08769270481119	149	
chr21	45066574	45066895	BroadHistoneDnd41Ctcf	0	.	420.183647928839	-1	5.08769270481119	152	
chr10	75608760	75609112	BroadHistoneDnd41Ctcf	0	.	419.366997333021	-1	5.08769270481119	196	
chr3	46120329	46120717	BroadHistoneDnd41Ctcf	0	.	419.281547575687	-1	5.08769270481119	182	
chr13	49343259	49343645	BroadHistoneDnd41Ctcf	0	.	419.115540332317	-1	5.08769270481119	177	
chr1	235247063	235247427	BroadHistoneDnd41Ctcf	0	.	419.102986233928	-1	5.08769270481119	165	
chr8	102339191	102339516	BroadHistoneDnd41Ctcf	0	.	419.00754065616	-1	5.08769270481119	168	
chr5	35925029	35925381	BroadHistoneDnd41Ctcf	0	.	418.970186706277	-1	5.08769270481119	164	
chr22	22292404	22292802	BroadHistoneDnd41Ctcf	0	.	418.582986293048	-1	5.08769270481119	163	
chr15	56538228	56538586	BroadHistoneDnd41Ctcf	0	.	417.884903355422	-1	5.08769270481119	189	
chr1	201865020	201865353	BroadHistoneDnd41Ctcf	0	.	417.848217414782	-1	5.08769270481119	169	
chr19	44289513	44289844	BroadHistoneDnd41Ctcf	0	.	417.446674273653	-1	5.08769270481119	154	
chr17	7591351	7591680	BroadHistoneDnd41Ctcf	0	.	417.243391635118	-1	5.08769270481119	168	
chr16	72866451	72866808	BroadHistoneDnd41Ctcf	0	.	417.207985030746	-1	5.08769270481119	162	
chr17	38716503	38716893	BroadHistoneDnd41Ctcf	0	.	417.069619850769	-1	5.08769270481119	217	
chr2	70875053	70875363	BroadHistoneDnd41Ctcf	0	.	416.503820482324	-1	5.08769270481119	151	
chr2	30934465	30934839	BroadHistoneDnd41Ctcf	0	.	416.469685865204	-1	5.08769270481119	187	
chr10	73808308	73808658	BroadHistoneDnd41Ctcf	0	.	416.454981075652	-1	5.08769270481119	183	
chr1	156415652	156415966	BroadHistoneDnd41Ctcf	0	.	415.79904070893	-1	5.08769270481119	155	
chr19	12674893	12675203	BroadHistoneDnd41Ctcf	0	.	415.437060649901	-1	5.08769270481119	168	
chr19	6862796	6863134	BroadHistoneDnd41Ctcf	0	.	415.021841066491	-1	5.08769270481119	166	
chr10	65800926	65801325	BroadHistoneDnd41Ctcf	0	.	415.005641840272	-1	5.08769270481119	196	
chr7	127849845	127850208	BroadHistoneDnd41Ctcf	0	.	414.550439858576	-1	5.08769270481119	166	
chr6	36733940	36734261	BroadHistoneDnd41Ctcf	0	.	414.544623069208	-1	5.08769270481119	164	
chr12	57506137	57506458	BroadHistoneDnd41Ctcf	0	.	414.145773491677	-1	5.08769270481119	158	
chr11	78356236	78356588	BroadHistoneDnd41Ctcf	0	.	413.917015672739	-1	5.08769270481119	180	
chr20	48785933	48786253	BroadHistoneDnd41Ctcf	0	.	413.911934977652	-1	5.08769270481119	145	
chr19	3821932	3822273	BroadHistoneDnd41Ctcf	0	.	413.858946260306	-1	5.08769270481119	163	
chr1	36615133	36615434	BroadHistoneDnd41Ctcf	0	.	413.775802122313	-1	5.08769270481119	161	
chr6	131949347	131949716	BroadHistoneDnd41Ctcf	0	.	413.572684001204	-1	5.08769270481119	182	
chr17	27053814	27054205	BroadHistoneDnd41Ctcf	0	.	413.560057129938	-1	5.08769270481119	192	
chr6	31514403	31514740	BroadHistoneDnd41Ctcf	0	.	413.540037891728	-1	5.08769270481119	169	
chr3	137787427	137787759	BroadHistoneDnd41Ctcf	0	.	413.229602171714	-1	5.08769270481119	165	
chr20	59804227	59804575	BroadHistoneDnd41Ctcf	0	.	413.12616025088	-1	5.08769270481119	169	
chr14	106724949	106725295	BroadHistoneDnd41Ctcf	0	.	412.912673585058	-1	5.08769270481119	178	
chr2	118571907	118572278	BroadHistoneDnd41Ctcf	0	.	412.668876199746	-1	5.08769270481119	184	
chr8	23267913	23268216	BroadHistoneDnd41Ctcf	0	.	412.570617017376	-1	5.08769270481119	153	
chr19	18117765	18118103	BroadHistoneDnd41Ctcf	0	.	412.300081686792	-1	5.08769270481119	177	
chr14	90865866	90866233	BroadHistoneDnd41Ctcf	0	.	411.695128330829	-1	5.08769270481119	187	
chr11	66175874	66176251	BroadHistoneDnd41Ctcf	0	.	411.241951638715	-1	5.08769270481119	196	
chr17	65471563	65471882	BroadHistoneDnd41Ctcf	0	.	410.609040042638	-1	5.08769270481119	159	
chr1	90228541	90228887	BroadHistoneDnd41Ctcf	0	.	410.603192099228	-1	5.08769270481119	169	
chr20	30410590	30410957	BroadHistoneDnd41Ctcf	0	.	410.543400163399	-1	5.08769270481119	176	
chr2	217531373	217531704	BroadHistoneDnd41Ctcf	0	.	410.016561619067	-1	5.08769270481119	154	
chr22	20144500	20144861	BroadHistoneDnd41Ctcf	0	.	409.789837317037	-1	5.08769270481119	181	
chr14	105116675	105116985	BroadHistoneDnd41Ctcf	0	.	409.755940078424	-1	5.08769270481119	152	
chr12	51735230	51735533	BroadHistoneDnd41Ctcf	0	.	409.427511727835	-1	5.08769270481119	146	
chr20	3800776	3801122	BroadHistoneDnd41Ctcf	0	.	409.298176441769	-1	5.08769270481119	154	
chr11	19092733	19093110	BroadHistoneDnd41Ctcf	0	.	409.15994916225	-1	5.08769270481119	184	
chr8	6792296	6792649	BroadHistoneDnd41Ctcf	0	.	409.072783669305	-1	5.08769270481119	183	
chr17	63133238	63133553	BroadHistoneDnd41Ctcf	0	.	409.002394818021	-1	5.08769270481119	163	
chr14	67826672	67827057	BroadHistoneDnd41Ctcf	0	.	408.931093390976	-1	5.08769270481119	166	
chr6	6677050	6677383	BroadHistoneDnd41Ctcf	0	.	408.654742061353	-1	5.08769270481119	169	
chr19	18362661	18362981	BroadHistoneDnd41Ctcf	0	.	408.493683560645	-1	5.08769270481119	161	
chr22	42062638	42062975	BroadHistoneDnd41Ctcf	0	.	407.912009391598	-1	5.08769270481119	180	
chr17	40474759	40475154	BroadHistoneDnd41Ctcf	0	.	407.827132706232	-1	5.08769270481119	191	
chr20	42845967	42846307	BroadHistoneDnd41Ctcf	0	.	407.81785829425	-1	5.08769270481119	195	
chr11	130731875	130732266	BroadHistoneDnd41Ctcf	0	.	407.794461562775	-1	5.08769270481119	170	
chr19	47141763	47142159	BroadHistoneDnd41Ctcf	0	.	407.576166280635	-1	5.08769270481119	219	
chr10	82265312	82265696	BroadHistoneDnd41Ctcf	0	.	407.557263298802	-1	5.08769270481119	203	
chr2	128349043	128349368	BroadHistoneDnd41Ctcf	0	.	407.437809568489	-1	5.08769270481119	175	
chr20	34542336	34542725	BroadHistoneDnd41Ctcf	0	.	407.390823196179	-1	5.08769270481119	195	
chr20	39597372	39597692	BroadHistoneDnd41Ctcf	0	.	407.263223515281	-1	5.08769270481119	164	
chr17	34476376	34476694	BroadHistoneDnd41Ctcf	0	.	406.717199519862	-1	5.08769270481119	165	
chr3	140911130	140911510	BroadHistoneDnd41Ctcf	0	.	406.702946464518	-1	5.08769270481119	166	
chr16	75498595	75498996	BroadHistoneDnd41Ctcf	0	.	406.679201396523	-1	5.08769270481119	208	
chr19	6516867	6517215	BroadHistoneDnd41Ctcf	0	.	406.563248616575	-1	5.08769270481119	188	
chr17	36570998	36571332	BroadHistoneDnd41Ctcf	0	.	406.371753553582	-1	5.08769270481119	159	
chr8	23145330	23145721	BroadHistoneDnd41Ctcf	0	.	406.030994457731	-1	5.08769270481119	221	
chr1	110527075	110527401	BroadHistoneDnd41Ctcf	0	.	405.794904507041	-1	5.08769270481119	149	
chr20	48595501	48595867	BroadHistoneDnd41Ctcf	0	.	405.793604813517	-1	5.08769270481119	193	
chr20	47950425	47950812	BroadHistoneDnd41Ctcf	0	.	405.713268658143	-1	5.08769270481119	210	
chr3	13689796	13690131	BroadHistoneDnd41Ctcf	0	.	405.583877865192	-1	5.08769270481119	161	
chr22	18312736	18313119	BroadHistoneDnd41Ctcf	0	.	405.486868255935	-1	5.08769270481119	185	
chr1	229797006	229797341	BroadHistoneDnd41Ctcf	0	.	405.312781937788	-1	5.08769270481119	176	
chr17	36823812	36824167	BroadHistoneDnd41Ctcf	0	.	405.167193971081	-1	5.08769270481119	160	
chr10	30287253	30287628	BroadHistoneDnd41Ctcf	0	.	404.727554406332	-1	5.08769270481119	180	
chr1	26324665	26324976	BroadHistoneDnd41Ctcf	0	.	404.602587521132	-1	5.08769270481119	149	
chr17	34985718	34986103	BroadHistoneDnd41Ctcf	0	.	404.506312271838	-1	5.08769270481119	177	
chr20	32044985	32045358	BroadHistoneDnd41Ctcf	0	.	404.351578161779	-1	5.08769270481119	179	
chr1	20820313	20820649	BroadHistoneDnd41Ctcf	0	.	404.214053899503	-1	5.08769270481119	167	
chr17	37778163	37778549	BroadHistoneDnd41Ctcf	0	.	403.78541757028	-1	5.08769270481119	203	
chr22	30401248	30401592	BroadHistoneDnd41Ctcf	0	.	403.744018881702	-1	5.08769270481119	171	
chr6	166519602	166519947	BroadHistoneDnd41Ctcf	0	.	403.712277445762	-1	5.08769270481119	164	
chr1	155034010	155034347	BroadHistoneDnd41Ctcf	0	.	403.688267174109	-1	5.08769270481119	160	
chr20	335112	335437	BroadHistoneDnd41Ctcf	0	.	403.232604626691	-1	5.08769270481119	162	
chr9	130879884	130880265	BroadHistoneDnd41Ctcf	0	.	403.119451582511	-1	5.08769270481119	201	
chr3	136471073	136471420	BroadHistoneDnd41Ctcf	0	.	403.118424615823	-1	5.08769270481119	182	
chr16	146929	147252	BroadHistoneDnd41Ctcf	0	.	403.071796414929	-1	5.08769270481119	166	
chr16	57610283	57610646	BroadHistoneDnd41Ctcf	0	.	402.818048162482	-1	5.08769270481119	178	
chr8	22876775	22877121	BroadHistoneDnd41Ctcf	0	.	402.67244782272	-1	5.08769270481119	162	
chr12	49189652	49190004	BroadHistoneDnd41Ctcf	0	.	402.463275747406	-1	5.08769270481119	165	
chr12	46384370	46384697	BroadHistoneDnd41Ctcf	0	.	402.438407265919	-1	5.08769270481119	160	
chr17	17259374	17259704	BroadHistoneDnd41Ctcf	0	.	402.363020522722	-1	5.08769270481119	163	
chr19	13088659	13089016	BroadHistoneDnd41Ctcf	0	.	402.024361804036	-1	5.08769270481119	179	
chr17	55320459	55320833	BroadHistoneDnd41Ctcf	0	.	401.952664805461	-1	5.08769270481119	198	
chr17	42852159	42852500	BroadHistoneDnd41Ctcf	0	.	401.847179219369	-1	5.08769270481119	177	
chr8	74086610	74086948	BroadHistoneDnd41Ctcf	0	.	401.414367484411	-1	5.08769270481119	150	
chr11	60897221	60897623	BroadHistoneDnd41Ctcf	0	.	401.173006428187	-1	5.08769270481119	202	
chr2	178029303	178029626	BroadHistoneDnd41Ctcf	0	.	401.103027506363	-1	5.08769270481119	164	
chr1	46035769	46036110	BroadHistoneDnd41Ctcf	0	.	401.060407953045	-1	5.08769270481119	160	
chr16	57118143	57118490	BroadHistoneDnd41Ctcf	0	.	400.897270987861	-1	5.08769270481119	172	
chr20	31240761	31241091	BroadHistoneDnd41Ctcf	0	.	400.44762918552	-1	5.08769270481119	164	
chr11	18127565	18127887	BroadHistoneDnd41Ctcf	0	.	400.270018796139	-1	5.08769270481119	160	
chr8	52921047	52921392	BroadHistoneDnd41Ctcf	0	.	400.120565248982	-1	5.08769270481119	183	
chr20	49204685	49205033	BroadHistoneDnd41Ctcf	0	.	400.062968488031	-1	5.08769270481119	177	
chr19	18499183	18499552	BroadHistoneDnd41Ctcf	0	.	399.896516855591	-1	5.08769270481119	195	
chr5	150544410	150544719	BroadHistoneDnd41Ctcf	0	.	399.622515705599	-1	5.08769270481119	151	
chr1	9927577	9927925	BroadHistoneDnd41Ctcf	0	.	399.031877422192	-1	5.08769270481119	157	
chr2	48647906	48648234	BroadHistoneDnd41Ctcf	0	.	398.756955070381	-1	5.08769270481119	171	
chr1	181111668	181111988	BroadHistoneDnd41Ctcf	0	.	398.685356432111	-1	5.08769270481119	154	
chr6	159125215	159125560	BroadHistoneDnd41Ctcf	0	.	398.506445605243	-1	5.08769270481119	187	
chr1	25427943	25428306	BroadHistoneDnd41Ctcf	0	.	398.490500439254	-1	5.08769270481119	170	
chr5	157170513	157170842	BroadHistoneDnd41Ctcf	0	.	398.28024010852	-1	5.08769270481119	171	
chr11	74959717	74960058	BroadHistoneDnd41Ctcf	0	.	398.059554990186	-1	5.08769270481119	175	
chr6	30509246	30509556	BroadHistoneDnd41Ctcf	0	.	398.034490719232	-1	5.08769270481119	160	
chr19	510614	511029	BroadHistoneDnd41Ctcf	0	.	397.884566509475	-1	5.08769270481119	211	
chr19	47987022	47987349	BroadHistoneDnd41Ctcf	0	.	397.691279952669	-1	5.08769270481119	156	
chr12	105446889	105447187	BroadHistoneDnd41Ctcf	0	.	397.435619551006	-1	5.08769270481119	140	
chr14	105947165	105947543	BroadHistoneDnd41Ctcf	0	.	397.393720503321	-1	5.08769270481119	201	
chr2	196933024	196933359	BroadHistoneDnd41Ctcf	0	.	397.297912950477	-1	5.08769270481119	151	
chr19	49601072	49601409	BroadHistoneDnd41Ctcf	0	.	397.261697593931	-1	5.08769270481119	168	
chr6	6547323	6547646	BroadHistoneDnd41Ctcf	0	.	396.97401648877	-1	5.08769270481119	162	
chr5	177591204	177591547	BroadHistoneDnd41Ctcf	0	.	396.945622275786	-1	5.08769270481119	168	
chr20	34790765	34791110	BroadHistoneDnd41Ctcf	0	.	396.897923429926	-1	5.08769270481119	168	
chr20	52532329	52532649	BroadHistoneDnd41Ctcf	0	.	396.876068262507	-1	5.08769270481119	156	
chr2	239892171	239892556	BroadHistoneDnd41Ctcf	0	.	396.825920975255	-1	5.08769270481119	198	
chr20	2153218	2153550	BroadHistoneDnd41Ctcf	0	.	396.631820181615	-1	5.08769270481119	170	
chr5	110493833	110494144	BroadHistoneDnd41Ctcf	0	.	396.187257550724	-1	5.08769270481119	165	
chr7	30780099	30780435	BroadHistoneDnd41Ctcf	0	.	396.184234689497	-1	5.08769270481119	165	
chr1	235257138	235257463	BroadHistoneDnd41Ctcf	0	.	395.968559367247	-1	5.08769270481119	178	
chr11	62791568	62791904	BroadHistoneDnd41Ctcf	0	.	395.909368586947	-1	5.08769270481119	172	
chr8	6786072	6786411	BroadHistoneDnd41Ctcf	0	.	395.854237039716	-1	5.08769270481119	179	
chr16	50058724	50059094	BroadHistoneDnd41Ctcf	0	.	395.445544235341	-1	5.08769270481119	194	
chr12	57856452	57856793	BroadHistoneDnd41Ctcf	0	.	395.24744083101	-1	5.08769270481119	166	
chr5	143204732	143205049	BroadHistoneDnd41Ctcf	0	.	395.244273403098	-1	5.08769270481119	157	
chr10	93058015	93058332	BroadHistoneDnd41Ctcf	0	.	395.088536954501	-1	5.08769270481119	161	
chr1	230777906	230778263	BroadHistoneDnd41Ctcf	0	.	395.018194917621	-1	5.08769270481119	173	
chr5	111496275	111496612	BroadHistoneDnd41Ctcf	0	.	394.900563439136	-1	5.08769270481119	170	
chr12	53715323	53715657	BroadHistoneDnd41Ctcf	0	.	394.887161279763	-1	5.08769270481119	155	
chr11	67150030	67150386	BroadHistoneDnd41Ctcf	0	.	394.714727876687	-1	5.08769270481119	199	
chr14	104387818	104388133	BroadHistoneDnd41Ctcf	0	.	394.603311583014	-1	5.08769270481119	157	
chr7	36331124	36331444	BroadHistoneDnd41Ctcf	0	.	394.601223125759	-1	5.08769270481119	162	
chr14	55737774	55738140	BroadHistoneDnd41Ctcf	0	.	394.507810136237	-1	5.08769270481119	189	
chr20	13100177	13100475	BroadHistoneDnd41Ctcf	0	.	394.346771857554	-1	5.08769270481119	153	
chr12	108957329	108957640	BroadHistoneDnd41Ctcf	0	.	394.207403299624	-1	5.08769270481119	158	
chr14	24578066	24578371	BroadHistoneDnd41Ctcf	0	.	394.172026854318	-1	5.08769270481119	143	
chr10	31072749	31073173	BroadHistoneDnd41Ctcf	0	.	394.171255042623	-1	5.08769270481119	205	
chr7	142912197	142912545	BroadHistoneDnd41Ctcf	0	.	394.128517137202	-1	5.08769270481119	174	
chr11	68868824	68869211	BroadHistoneDnd41Ctcf	0	.	394.061520508087	-1	5.08769270481119	200	
chr20	796666	797015	BroadHistoneDnd41Ctcf	0	.	394.010966921436	-1	5.08769270481119	171	
chr10	88345261	88345598	BroadHistoneDnd41Ctcf	0	.	393.856380712077	-1	5.08769270481119	160	
chr13	113597039	113597362	BroadHistoneDnd41Ctcf	0	.	393.808542027473	-1	5.08769270481119	158	
chr17	55969809	55970161	BroadHistoneDnd41Ctcf	0	.	393.527063790873	-1	5.08769270481119	203	
chr1	33592824	33593172	BroadHistoneDnd41Ctcf	0	.	393.519498235252	-1	5.08769270481119	148	
chr20	46012782	46013150	BroadHistoneDnd41Ctcf	0	.	393.422800323509	-1	5.08769270481119	180	
chr5	39217869	39218202	BroadHistoneDnd41Ctcf	0	.	393.322209195289	-1	5.08769270481119	179	
chr22	23301345	23301705	BroadHistoneDnd41Ctcf	0	.	393.194523656879	-1	5.08769270481119	195	
chr14	24630227	24630531	BroadHistoneDnd41Ctcf	0	.	393.034258154532	-1	5.08769270481119	149	
chr14	102990814	102991138	BroadHistoneDnd41Ctcf	0	.	392.971218433485	-1	5.08769270481119	168	
chr19	49149766	49150094	BroadHistoneDnd41Ctcf	0	.	392.818650648863	-1	5.08769270481119	169	
chr1	155220394	155220834	BroadHistoneDnd41Ctcf	0	.	392.675212294408	-1	5.08769270481119	245	
chr14	23589956	23590350	BroadHistoneDnd41Ctcf	0	.	392.571493489192	-1	5.08769270481119	214	
chr6	149753172	149753498	BroadHistoneDnd41Ctcf	0	.	392.499491854953	-1	5.08769270481119	156	
chr8	29197712	29198030	BroadHistoneDnd41Ctcf	0	.	392.464205713462	-1	5.08769270481119	168	
chr6	159463625	159463972	BroadHistoneDnd41Ctcf	0	.	392.18357281216	-1	5.08769270481119	162	
chr20	62169229	62169574	BroadHistoneDnd41Ctcf	0	.	392.17231597021	-1	5.08769270481119	176	
chr12	118275091	118275400	BroadHistoneDnd41Ctcf	0	.	392.104690522832	-1	5.08769270481119	142	
chr4	114468715	114469022	BroadHistoneDnd41Ctcf	0	.	392.058348667489	-1	5.08769270481119	163	
chr10	74124030	74124356	BroadHistoneDnd41Ctcf	0	.	392.055517627039	-1	5.08769270481119	175	
chr17	41837733	41838137	BroadHistoneDnd41Ctcf	0	.	392.03964069028	-1	5.08769270481119	204	
chr3	195586173	195586546	BroadHistoneDnd41Ctcf	0	.	391.97258004874	-1	5.08769270481119	187	
chr5	174961064	174961422	BroadHistoneDnd41Ctcf	0	.	391.917650106159	-1	5.08769270481119	172	
chr11	65990144	65990509	BroadHistoneDnd41Ctcf	0	.	391.81434320077	-1	5.08769270481119	188	
chr14	106877376	106877704	BroadHistoneDnd41Ctcf	0	.	391.532572334182	-1	5.08769270481119	165	
chr17	75052370	75052727	BroadHistoneDnd41Ctcf	0	.	391.253838155171	-1	5.08769270481119	169	
chr20	31879667	31880025	BroadHistoneDnd41Ctcf	0	.	391.018887778513	-1	5.08769270481119	160	
chr11	117296893	117297264	BroadHistoneDnd41Ctcf	0	.	391.002248086389	-1	5.08769270481119	204	
chr10	97989291	97989647	BroadHistoneDnd41Ctcf	0	.	390.752968042847	-1	5.08769270481119	187	
chr20	35515638	35515978	BroadHistoneDnd41Ctcf	0	.	390.73612644147	-1	5.08769270481119	163	
chr17	2752101	2752415	BroadHistoneDnd41Ctcf	0	.	390.626035928443	-1	5.08769270481119	150	
chr11	17526170	17526504	BroadHistoneDnd41Ctcf	0	.	390.623133911192	-1	5.08769270481119	156	
chr2	48333726	48334038	BroadHistoneDnd41Ctcf	0	.	390.379226788668	-1	5.08769270481119	149	
chr20	23422465	23422783	BroadHistoneDnd41Ctcf	0	.	390.352627130879	-1	5.08769270481119	166	
chr20	37676725	37677116	BroadHistoneDnd41Ctcf	0	.	390.250683677566	-1	5.08769270481119	174	
