chr9	97623232	97623627
chr2	136964246	136964550
chr8	29630936	29631219
chr9	37995032	37995284
chr10	11284362	11284675
chr19	42381023	42381294
chr19	3125168	3125424
chr7	2207979	2208249
chr4	77120777	77121051
chr16	11422410	11422729
chr22	24186642	24186945
chr4	1209218	1209572
chr5	142399729	142400047
chr2	8393554	8393857
chr19	17887389	17887666
chr14	23025175	23025632
chr21	47035322	47035633
chr11	71129834	71130079
chr12	119127648	119127893
chr21	45563242	45563569
chr2	10588740	10588994
chr16	79321037	79321312
chr12	111882663	111883017
chr4	8393745	8394026
chr19	49378496	49378778
chr5	128430857	128431088
chr18	49479872	49480210
chr12	111882176	111882507
chr5	107148259	107148606
chr19	16999535	16999825
chr22	37258377	37258652
chr11	70049039	70049318
chr6	317632	317942
chr20	17836935	17837200
chr5	131355947	131356208
chr2	197040873	197041125
chr17	66494165	66494423
chr17	65007987	65008248
chr2	156002358	156002589
chr11	67203943	67204172
chr20	37504132	37504507
chr11	117329112	117329353
chr16	84627803	84628087
chr14	102342913	102343175
chr11	58984361	58984692
chr6	43682674	43682987
chr14	91840005	91840287
chr1	212113259	212113517
chr9	123655065	123655304
chr5	157023501	157023775
chr12	113436849	113437138
chr2	96812115	96812396
chr6	34624390	34624758
chr14	95731850	95732136
chr11	61137005	61137439
chr12	8801198	8801506
chr13	111124166	111124512
chr16	87843876	87844334
chr12	124969197	124969452
chr13	31019850	31020106
chr22	48494121	48494349
chr2	65142297	65142623
chr10	125151735	125152114
chr8	56757136	56757381
chr19	16254241	16254556
chr16	10008201	10008436
chr16	88103057	88103357
chr12	113645983	113646223
chr16	5206505	5206755
chr1	154779656	154779918
chr7	47976896	47977181
chr2	231533474	231533714
chr12	46603785	46604033
chr4	140449869	140450100
chr21	43881001	43881271
chr14	23357266	23357518
chr5	150503755	150504153
chr5	142563045	142563308
chr18	10878786	10879031
chr3	33034302	33034631
chr9	20640436	20640680
chr19	7766562	7766804
chr6	37123243	37123577
chr2	17994986	17995232
chr3	81866166	81866393
chr12	109166072	109166339
chr8	42150193	42150500
chr10	103347574	103347870
chr9	101998224	101998480
chr17	38020341	38020598
chr16	81842666	81842936
chr11	16923844	16924064
chr6	6918662	6919124
chr9	139001560	139001815
chr16	11059370	11059701
chr1	156474702	156474972
chr17	3461053	3461335
chr10	64441235	64441513
chr3	171825362	171825592
chr6	11730884	11731182
chr4	185275049	185275317
chr12	89433943	89434199
chr8	50164225	50164464
chr12	28014759	28015039
chr18	13893502	13893714
chr19	7808499	7808753
chr9	112863845	112864115
chr15	89199931	89200305
chr1	171221732	171221964
chr3	44087447	44087723
chr10	121066151	121066390
chr5	173172236	173172495
chr5	368740	369018
chr5	6728155	6728396
chr4	167583515	167583794
chr22	37456871	37457170
chr20	61641746	61642083
chr14	94444607	94444903
chr17	70417388	70417643
chr7	7984666	7984974
chr8	125649759	125650052
chr13	109814542	109814862
chr9	37409059	37409700
chr22	38029681	38029959
chr3	58182234	58182533
chr16	21566163	21566412
chrX	108514187	108514453
chr19	46272625	46272862
chr3	169531643	169531876
chr16	53132905	53133200
chr8	49862174	49862403
chr19	2561883	2562280
chr6	30685253	30685496
chr11	45951685	45952001
chr22	45079156	45079509
chr1	26002547	26002822
chr3	4876054	4876290
chr9	37403087	37403364
chr12	4228352	4228695
chr1	207096529	207096793
chr4	114604364	114604589
chr15	45480742	45480978
chr5	10635405	10635668
chr7	126341169	126341391
chr6	342027	342280
chr5	129659872	129660088
chr2	85044441	85044736
chr1	247375442	247375671
chr5	6652185	6652429
chr15	74695348	74695645
chr3	107819833	107820171
chr16	11391428	11391691
chr1	167597349	167597557
chr8	102149409	102149656
chr17	25905859	25906082
chr4	38312155	38312427
chr20	56194588	56194820
chr17	57696571	57696800
chr2	8683731	8684107
chr1	150540201	150540459
chr16	25049892	25050127
chr12	92933150	92933411
chr19	2171325	2171591
chr12	93489222	93489435
chr7	137670371	137670609
chr6	6331683	6331918
chr2	219762974	219763217
chr1	153918540	153918798
chr17	31297325	31297568
chr16	11392852	11393106
chr2	8453394	8453712
chr9	129767608	129767858
chr7	964411	964712
chr5	133474127	133474359
chr21	35756286	35756561
chr1	206290142	206290597
chr7	151170176	151170440
chr17	37365201	37365432
chr8	29326756	29327121
chr1	1397981	1398317
chr18	10950948	10951222
chr5	132657718	132657936
chr4	121670688	121670958
chr11	120483766	120483980
chr11	62608969	62609323
chr16	8985431	8985809
chr19	2608068	2608648
chr18	48680330	48680614
chr2	43629156	43629369
chr16	10915069	10915378
chr3	187653541	187653961
chr1	200835720	200835963
chr21	43653158	43653418
chr22	45659334	45659578
chr16	68390406	68390658
chr22	46983602	46983847
chr2	45918319	45918555
chr18	74774548	74774812
chr2	214097738	214098101
chr4	84142744	84143020
chr2	45955724	45955962
chr1	212740458	212740822
chr2	32414841	32415073
chr7	44645925	44646157
chr7	73515451	73515741
chr2	8654937	8655244
chr17	74260815	74261042
chr20	55973389	55973821
chr20	47355415	47355724
chr2	135011004	135011229
chr12	32049576	32049860
chr18	51673892	51674112
chr12	125634407	125634653
chr1	8343395	8343621
chr14	92906009	92906230
chr2	99076289	99076563
chr2	25524306	25524679
chr20	39640281	39640530
chr16	88079469	88079839
chr1	231347194	231347447
chr19	47151757	47152000
chr16	68790176	68790605
chr15	75335351	75335891
chr14	68283413	68283659
chr4	185235312	185235592
chr12	122429118	122429375
chr7	55601952	55602606
chr10	112174337	112174687
chr7	73686924	73687214
chr16	90014478	90014708
chr11	1874153	1874409
chr7	2934293	2934565
chr16	79878875	79879133
chr5	176858476	176858773
chr16	87808395	87808690
chr3	39257758	39257980
chr15	44068359	44068631
chr8	68492366	68492583
chr20	43274910	43275212
chr16	17395442	17395744
chr2	10054866	10055100
chr19	2749236	2749460
chr6	149293665	149293940
chr3	133194503	133194752
chr1	167632218	167632456
chr14	105126434	105126706
chr2	47951401	47951599
chr6	108919570	108919805
chr3	184925818	184926046
chr17	38759238	38759574
chr6	75308189	75308413
chr19	18391182	18391436
chr1	113573968	113574181
chr9	95824338	95824592
chr10	3848208	3848462
chr14	96192323	96192570
chrX	2439457	2439715
chr19	41769010	41769244
chr7	10980134	10980381
chr22	37614991	37615230
chr1	156196109	156196356
chr15	41164071	41164332
chr21	45627212	45627528
chr13	42951837	42952121
chr17	40770600	40770882
chr19	41283126	41283349
chr19	47765705	47766001
chr1	66868006	66868226
chr10	61996703	61996943
chr19	12170470	12170686
chr10	11706203	11706528
chr16	10929453	10929664
chr1	45187254	45187649
chr18	43924067	43924323
chr12	116996896	116997176
chr6	105907009	105907277
chr3	32470266	32470508
chr10	31607181	31607442
chr12	129314481	129314783
chr1	200939202	200939455
chr1	233811735	233812049
chr7	1126174	1126454
chr13	100195100	100195357
chr9	102016107	102016362
chr8	37002317	37002568
chr22	19606923	19607144
chr17	16891390	16891743
chr8	74080634	74080854
chr3	15689207	15689427
chr17	73660212	73660450
chr1	1565640	1565911
chr22	29562251	29562476
chr1	41134521	41134772
chr12	105063828	105064088
chr7	2738549	2738803
chr2	232537244	232537498
chr1	108320017	108320283
chr17	65570807	65571085
chrX	13041225	13041458
chr9	126981003	126981255
chr7	22925662	22925873
chr11	57192213	57192467
chr4	2836962	2837212
chr18	52736754	52737107
chr1	41819492	41819719
chr7	75292389	75292616
chr2	54308822	54309058
chr5	142388637	142389046
chr19	14685130	14685345
chr10	64216353	64216602
chr15	89182022	89182546
chr18	13612219	13612610
chr19	50918983	50919215
chr10	64287096	64287349
chr5	373880	374182
chr6	88632681	88632915
chr11	58345072	58345290
chr4	42641003	42641230
chr4	2142898	2143147
chr5	138772989	138773203
chr14	104073522	104073747
chr18	21589697	21589926
chr7	156809194	156809464
chr2	99952964	99953191
chr2	11893586	11893818
chr4	77119661	77119868
chr6	130005204	130005417
chr12	125259165	125259534
chr11	100551911	100552138
chr2	64553226	64553482
chr15	101243367	101243613
chr21	34588238	34588583
chr12	117579950	117580173
chr10	16627218	16627443
chr11	64618725	64619023
chr2	88906261	88906467
chr3	124553859	124554185
chr22	48441236	48441567
chr10	5882298	5882517
chr1	9686244	9686477
chr1	11028617	11028897
chr11	44883815	44884021
chr2	86263636	86263863
chr10	6205501	6205727
chr5	139391013	139391245
chr13	59527867	59528088
chr4	2748081	2748377
chr17	2119197	2119422
chrX	55945897	55946170
chr1	206804436	206804641
chr3	120499972	120500190
chr1	192578260	192578485
chr2	11638835	11639099
chr1	66749488	66749723
chr5	131541464	131541728
chr12	11915077	11915338
chr19	45578485	45578780
chr20	60912546	60912932
chr21	45136746	45136993
chr6	4901948	4902179
chr15	74692341	74692579
chr17	66255215	66255470
chr3	127469262	127469532
chr11	121440769	121440972
chr1	206853118	206853369
chr3	17221355	17221554
chr18	10928989	10929197
chr5	110588960	110589199
chr21	45595105	45595359
chr11	44590754	44590985
chr12	94954728	94954961
chr1	161008705	161008925
chr10	45916004	45916225
chr17	5129117	5129362
chr22	37256853	37257351
chr8	11403224	11403576
chr14	71964524	71964728
chr14	94425744	94426007
chr4	40303799	40304013
chr2	43023156	43023359
chr3	2986414	2986623
chr1	182585215	182585502
chr15	100052286	100052547
chr2	8374874	8375239
chr7	2606522	2606785
chr14	67116352	67116623
chr5	1315862	1316367
chr14	94429502	94429727
chr16	23847180	23847416
chr13	34302953	34303183
chr11	60677747	60677966
chr16	14404592	14404926
chr11	65190162	65190404
chr20	49411299	49411594
chr13	40634506	40634754
chr11	1875842	1876102
chr7	26007753	26008011
chr1	39738020	39738234
chr12	26309305	26309508
chr10	52268099	52268503
chr2	7965963	7966219
chr17	55532438	55532773
chr19	12899464	12899692
chr3	72213062	72213300
chr9	114688883	114689126
chr7	69269178	69269437
chr10	125157750	125158065
chr11	132228101	132228394
chr7	116988163	116988403
chr7	101950214	101950539
chr18	20808249	20808466
chr5	138724297	138724510
chr10	3917356	3917596
chrX	39437554	39437792
chr8	103548116	103548345
chr2	231466380	231466625
chrX	11558963	11559169
chr14	51342139	51342361
chr17	40730634	40730931
chr20	56195367	56195656
chr7	55601952	55602606
chr6	98117169	98117380
chr14	60670929	60671134
chr17	41438286	41438786
chr21	45579633	45579870
chr16	10869249	10869490
chr5	33850207	33850563
chr12	116561406	116561604
chr16	27413542	27413865
chr12	112452380	112452634
chr9	101892452	101892662
chr10	131350424	131350674
chr6	41691248	41691485
chr17	77810782	77810994
chr16	2518869	2519113
chr17	25572402	25572627
chr14	23265351	23265598
chr20	34730909	34731136
chr4	10009508	10009719
chr10	11720232	11720506
chr8	128209220	128209451
chr12	124611616	124611840
chr12	50093068	50093342
chr19	36400188	36400510
chrX	149862275	149862533
chr16	70450662	70450904
chr2	96829503	96829815
chr3	182833976	182834224
chr7	69371329	69371558
chr3	194850449	194850758
chr3	56952368	56952621
chr11	67254188	67254469
chr4	84099268	84099543
chr5	139049926	139050159
chr17	75441532	75441805
chr6	11877255	11877484
chr17	27476623	27476821
chr17	43661939	43662141
chr17	75877707	75877932
chr1	200849478	200849691
chr1	28975034	28975353
chr7	44788555	44788862
chr1	235183968	235184206
chr17	16311434	16311666
chr1	203290070	203290440
chr12	111232787	111233001
chr16	68108807	68109096
chr5	94956171	94956434
chr16	85936326	85936569
chr3	61344131	61344386
chr17	62962023	62962280
chr6	6643596	6643837
chr11	35166937	35167154
chr11	67761374	67761630
chr11	128339129	128339380
chr9	109515624	109515851
chr19	19779044	19779304
chr6	305932	306128
chr7	44678851	44679063
chr22	39925197	39925414
chr3	69417504	69417716
chr1	235242888	235243139
chr19	511346	511634
chr7	69204274	69204480
chr15	70307293	70307513
chr17	79450311	79450553
chr5	107716331	107716541
chr17	40489614	40489885
chr6	42237400	42237621
chr17	75437575	75437935
chr16	27462375	27462650
chr12	111872840	111873100
chr5	139015826	139016120
chr3	156533842	156534140
chr19	949207	949426
chr12	129294818	129295074
chr1	203258752	203258991
chr3	16553438	16553757
chr5	176857105	176857336
chr1	111764390	111764690
chr1	112143532	112143729
chr15	68076785	68077044
chr3	99224774	99224980
chr10	12085918	12086142
chr18	21599641	21599841
chr15	66446325	66446683
chr18	57515413	57515599
chr4	71544143	71544403
chr6	135644440	135644636
chr16	56944779	56944999
chr21	42733681	42733902
chr16	27437861	27438109
chr1	12100466	12100786
chr2	216978275	216978506
chr6	7137117	7137316
chr17	47295478	47295700
chr11	95948751	95948968
chr17	55707046	55707254
chr14	91709926	91710132
chr4	4030554	4030748
chr6	45678300	45678524
chr6	44214632	44214888
chr2	192798093	192798319
chr22	44421647	44421865
chr3	49059122	49059468
chr6	88635448	88635689
chr3	194928971	194929270
chr17	56698448	56698804
chr8	1969772	1970020
chr13	42039427	42039623
chr21	34814435	34814691
chr1	101873246	101873555
chr9	1875945	1876292
chr11	61124707	61124899
chr14	89850415	89850660
chr5	149840897	149841073
chr9	130673547	130673766
chr3	73499000	73499201
chr19	40949197	40949415
chr2	129278519	129278736
chr5	178971554	178971744
chr19	16229332	16229640
chr6	152481477	152481690
chr17	1990980	1991175
chr1	42217113	42217331
chr6	157018363	157018555
chr13	111837148	111837387
chr4	8200907	8201147
chr5	399843	400292
chr6	149886756	149886969
chr11	126058506	126058824
chr19	17850152	17850364
chr7	134233745	134233962
chr7	1063970	1064306
chr14	55569084	55569274
chr9	33202607	33202781
chr2	38489514	38489741
chr16	85866279	85866492
chr13	100072582	100072793
chr3	106021408	106021642
chr17	76702418	76702655
chr3	58200818	58201020
chr7	26008311	26008584
chr15	39719475	39719696
chr14	76669695	76669962
chr7	2111757	2112007
chr19	55765248	55765473
chr1	230259546	230259781
chr3	98331908	98332235
chr2	128587526	128587724
chr8	11349562	11349839
chr4	68566927	68567139
chr12	109027412	109027731
chr1	151254357	151254565
chr1	150132717	150132963
chr17	56708962	56709227
chr5	126903159	126903388
chr15	78282949	78283196
chr10	105156080	105156288
chr11	85780437	85780651
chr6	225058	225299
chr15	43542143	43542379
chr11	35140525	35140716
chr16	16101760	16101986
chr20	25262291	25262592
chr1	157277407	157277631
chr5	37860045	37860254
chr16	89043446	89043662
chr13	51168598	51168822
chr8	101511611	101511907
chr7	45061331	45061515
chr22	17738969	17739303
chr17	28703950	28704128
chr17	40485141	40485367
chr3	133167453	133167660
chr1	200857433	200857662
chr5	60615781	60616006
chr4	114486195	114486384
chr1	183164013	183164224
chr4	40658513	40658704
chr20	19928629	19928913
chr10	30723339	30723575
chr1	183559658	183559859
chr6	8065882	8066101
chr21	45573825	45574065
chr22	35523067	35523332
chr19	39047519	39047715
chr2	219744784	219745034
chr15	40353819	40354009
chrX	1620282	1620464
chr16	81831077	81831275
chr12	51762641	51762920
chr9	129929153	129929408
chr19	11908418	11908630
chr8	128569427	128569609
chr3	13125525	13125764
chr9	37371171	37371434
chr3	160603546	160603788
chr17	8076624	8076950
chr20	17806857	17807101
chr16	85260798	85261067
chr17	79819342	79819569
chr12	52515699	52515881
chr7	44672872	44673074
chr16	56905107	56905342
chr2	38304041	38304308
chr8	37749437	37749691
chr7	158649122	158649317
chr1	247553620	247553861
chr4	159939270	159939504
chr3	17236742	17236990
chr3	32509308	32509564
chr17	4278817	4279059
chr3	191013908	191014124
chr2	64870479	64870663
chr17	63177467	63177733
chr8	125769796	125770024
chr9	140657024	140657281
chr1	111329906	111330081
chr10	11287554	11287758
chr5	75698803	75699037
chr3	71136596	71136793
chrX	39753131	39753342
chr2	171366363	171366612
chr12	96801428	96801630
chr14	106167292	106167488
chr4	186231026	186231224
chr12	108728014	108728226
chr6	47445250	47445464
chr1	154763797	154764012
chr12	109003300	109003618
chr19	3133388	3133619
chr10	112602895	112603121
chr11	65407121	65407387
chr3	45637895	45638104
chr18	60829685	60829865
chr12	93639386	93639590
chr12	46502611	46502877
chr8	29412948	29413149
chr9	132650811	132651084
chr8	61839184	61839443
chr20	19925937	19926163
chr16	23652653	23652842
chr2	113638838	113639023
chr9	37576229	37576437
chr21	45663833	45664175
chr3	13113863	13114076
chr3	98275138	98275352
chr11	118566424	118566860
chr1	162600764	162601028
chr5	157288358	157288625
chr1	160518025	160518280
chr9	116341825	116342018
chr18	67602747	67602960
chr11	121338693	121338895
chr12	14310106	14310326
chr4	185305519	185305732
chr10	58393949	58394137
chr6	36650690	36650918
chr22	38572229	38572470
chr5	55376542	55376744
chr20	5672675	5672911
chr4	4764673	4764881
chr22	38701703	38701909
chr7	69161077	69161287
chr8	61816843	61817059
chr1	236118149	236118392
chr11	69064824	69065110
chr8	11388493	11388696
chr16	23681562	23681760
chr11	61334758	61334946
chrX	39733841	39734093
chr6	166832819	166833105
chr2	65617274	65617577
chr10	24672635	24672894
chr2	8656042	8656367
chr4	170262696	170262955
chr8	126620268	126620446
chr3	58027515	58027874
chrX	13770837	13771066
chr20	3780516	3780745
chr2	47210345	47210570
chr14	55518176	55518386
chr9	129946588	129946826
chrX	2625539	2625745
chr14	93196417	93196632
chr17	74477247	74477455
chr3	129894119	129894308
chr17	80080218	80080491
chr7	130005547	130005778
chr2	216880800	216881056
chr9	130678122	130678356
chr10	14516735	14516923
chr17	38738608	38738816
chr5	14809952	14810162
chr7	10746578	10746764
chr9	38672495	38672714
chr6	40880152	40880337
chr11	10388221	10388426
chr16	3838005	3838215
chr6	89360007	89360236
chr6	47210260	47210451
chr19	36390663	36390896
chr16	57422404	57422610
chr12	12868390	12868586
chr17	72463829	72464029
chr2	27294625	27294854
chr9	136009177	136009395
chr10	130856222	130856419
chr7	76895929	76896111
chr5	55291160	55291397
chr4	77915349	77915583
chr11	76348666	76348870
chr4	6182618	6182828
chr20	62273487	62273723
chr1	116932872	116933095
chr1	153571396	153571713
chr11	60222988	60223214
chr17	21252057	21252252
chr11	121287879	121288101
chr10	126029641	126029826
chr17	80407260	80407594
chr15	31547954	31548194
chr9	102581663	102581892
chr11	11193511	11193706
chr21	36260454	36260662
chr4	15786635	15786845
chr5	150591423	150591637
chr5	173107758	173107934
chr13	49066690	49066872
chr9	112680657	112680866
chr2	136889876	136890104
chr4	1240883	1241061
chr19	39936131	39936362
chr10	113943425	113943625
chr12	24858691	24858892
chr10	14996188	14996456
chr14	77375189	77375408
chr5	158883859	158884093
chr1	16115544	16115757
chr18	33389758	33389929
chr12	14766730	14766930
chr11	16927503	16927693
chr11	191564	191749
chr1	94169726	94169977
chr20	48419119	48419321
chr17	70416031	70416297
chr10	12306510	12306746
chr16	49891616	49891815
chr6	137424146	137424459
chrX	29573673	29573892
chr8	11341361	11341582
chr12	105745968	105746198
chr14	76660808	76661008
chr7	3018105	3018357
chr16	22218482	22218744
chr2	219757467	219757730
chr5	38453740	38453984
chr21	43648334	43648574
chr10	134385477	134385779
chr17	56736369	56736692
chr2	27593302	27593520
chr12	123478118	123478320
chr1	145382694	145383031
chr18	20811366	20811630
chr20	46045524	46045728
chr13	52531732	52531952
chr16	11277054	11277278
chr14	69162037	69162223
chr2	42329449	42329662
chr3	182762415	182762673
chr2	33701614	33701791
chr10	73595997	73596217
chr3	4796055	4796249
chr1	160696736	160696931
chr21	42803837	42804029
chr13	31309596	31309788
chr22	50753231	50753466
chr11	102188128	102188397
chr6	108918870	108919069
chr12	95224845	95225051
chr5	171538346	171538573
chr19	49946756	49946971
chr14	65646646	65646844
chr17	8804066	8804280
chr5	157038572	157038791
chr17	65646957	65647131
chr16	81870393	81870576
chr5	137673886	137674105
chr6	149079675	149079979
chr11	65266438	65266635
chr13	24848647	24848862
chr17	8761312	8761543
chr14	96027388	96027554
chr1	160983612	160983814
chr4	129439051	129439286
chr5	153764118	153764372
chr2	48541737	48541943
chr19	5330373	5330597
chr14	81397461	81397704
chr13	114814498	114814732
chr16	3628886	3629089
chr2	241524614	241524913
chr1	117102145	117102342
chr2	204571234	204571454
chr10	22178009	22178194
chr9	33164090	33164392
chr10	44506522	44506723
chr6	40116703	40116900
chr2	135169635	135169840
chr2	46116272	46116457
chr5	118058820	118058995
chr3	169846417	169846614
chr5	41748931	41749099
chrX	39719610	39719946
chr1	25348750	25349287
chr16	71642247	71642457
chr4	37981196	37981382
chr19	11665047	11665266
chr17	7738927	7739135
chr9	93686208	93686433
chr2	152628107	152628308
chr13	33769472	33769691
chr13	50069987	50070196
chr6	90067144	90067336
chr5	124270881	124271087
chr20	56255289	56255544
chr8	6604087	6604285
chr5	76028899	76029133
chr16	87943039	87943208
chr10	125162203	125162394
chr14	96128264	96128474
chr16	85481039	85481236
chr4	128703851	128704059
chr11	18791466	18791691
chr1	8703705	8703898
chr2	96823597	96823829
chr13	100078004	100078229
chr8	130559160	130559326
chr1	213155155	213155373
chr1	68225805	68225973
chr20	52029757	52029957
chr4	76937542	76937760
chr18	9066849	9067041
chr1	212760211	212760396
chr21	35987670	35987863
chr10	97543594	97543795
chr1	192485966	192486163
chr11	62323106	62323298
chr17	47826143	47826363
chr5	130560262	130560598
chr8	101506870	101507056
chr20	39762631	39762890
chr13	20534314	20534512
chr3	121553973	121554171
chr3	73497886	73498106
chr12	69202596	69202862
chr6	164129652	164129851
chr2	178129501	178129750
chr19	39988559	39988763
chr3	82343860	82344043
chr1	161155184	161155361
chr8	95229711	95229902
chr1	27165373	27165641
chr1	28624423	28624581
chr5	150159775	150160107
chr22	50908292	50908554
chr2	70388242	70388433
chr10	2742938	2743117
chr14	75954152	75954351
chr5	138725509	138725742
chr1	111177351	111177609
chr14	61906225	61906431
chr6	11732449	11732703
chr6	6587409	6587675
chr17	80821886	80822094
chr4	8230335	8230607
chr1	226850615	226850863
chr7	156715898	156716118
chr1	235263516	235263716
chr2	196966442	196966623
chr6	151134630	151134826
chr2	54798204	54798406
chr2	38487641	38487876
chr3	195443799	195444035
chr8	8182356	8182619
chr17	31155499	31155697
chr16	21371493	21371814
chr11	82708338	82708565
chr19	33726563	33726767
chr21	45616180	45616412
chr16	27414651	27414865
chr12	109028988	109029208
chr17	40268798	40268982
chr19	48021491	48021689
chr22	50907940	50908186
chr19	16696769	16696962
chr11	128480926	128481100
chr7	5598544	5598702
chr19	7402770	7402992
chr9	132754378	132754621
chr16	31191398	31191572
chr1	144533985	144534321
chr10	115721372	115721568
chr10	102821098	102821310
chr4	38133871	38134197
chr9	95826662	95826865
chr17	75230231	75230408
chr6	257829	258025
chr5	132734609	132734780
chr5	173700514	173700709
chr2	136763521	136763702
chr9	117135232	117135446
chr5	114937488	114937679
chr16	56965526	56965731
chr10	74057031	74057303
chr1	156475134	156475344
chr7	28519228	28519408
chr18	3179471	3179687
chr10	98047616	98047777
chr10	125979108	125979334
chr16	87421672	87421845
chr3	17223768	17223936
chr14	65769648	65769830
chr3	178231964	178232134
chr1	8487679	8487898
chr8	128707234	128707412
chr4	81973352	81973558
chr14	74220896	74221117
chr18	31902427	31902705
chr16	83847964	83848203
chr5	6188546	6188735
chr22	24142529	24142745
chr11	58414694	58414903
chr6	158182688	158182917
chr12	92839664	92839865
chr10	125151253	125151497
chr1	4087605	4087826
chr20	48402432	48402645
chr2	20351137	20351326
chrX	12908678	12908856
chr17	45144813	45145000
chr7	28579228	28579468
chr1	204449729	204449919
chrX	40943762	40944020
chr1	181099534	181099784
chr3	184375244	184375428
chr6	15023778	15023982
chr16	12058742	12058961
chr14	59263722	59263935
chr7	35764921	35765177
chr2	61068069	61068395
chr12	127526701	127526900
chr16	77987864	77988042
chr19	12902234	12902428
chr12	120729497	120729771
chr10	44796814	44797009
chr5	55884813	55885016
chr1	183811744	183811914
chr2	46079737	46079920
chr4	849882	850581
chr13	30509801	30510005
chr1	36814987	36815185
chr14	74238654	74238831
chr12	113513143	113513436
chr19	18485300	18485498
chr19	8334051	8334274
chr1	75197954	75198260
chr22	39381072	39381274
chr2	111952491	111952722
chr14	107256643	107256828
chr12	102137590	102137772
chr7	28521151	28521373
chr12	131465425	131465610
chr20	62638384	62638603
chr22	22522252	22522485
chr7	2205450	2205679
chr1	184020724	184020910
chrX	22081526	22081722
chr17	55628866	55629108
chr3	170352484	170352739
chr2	8944167	8944345
chr2	74433577	74433755
chr19	10346860	10347085
chr4	3049253	3049437
chr5	114715706	114715922
chr3	52057899	52058090
chr1	3692598	3692785
chr17	78830366	78830534
chr6	33524733	33524938
chr11	65990176	65990348
chr7	116223857	116224004
chr17	76254018	76254215
chr4	74469235	74469430
chr12	113667609	113667798
chr10	102672332	102672546
chr16	50507348	50507518
chr6	150595157	150595356
chr9	123659495	123659733
chr3	126673858	126674188
chr2	47537609	47537857
chr4	104419523	104419798
chr6	160147883	160148125
chr1	51701758	51701946
chr2	64455470	64455674
chr17	1084541	1084731
chr9	114774672	114774937
chr10	49879666	49879908
chr1	16344020	16344213
chr7	20281604	20281797
