Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	Immunoglobulin domain	13	8.38709677419355	2.6838897913089436E-4	35038_AT, 32469_AT, 33530_AT, 33077_AT, 1112_G_AT, 37968_AT, 1355_G_AT, 1786_AT, 31987_AT, 31512_AT, 35090_G_AT, 35956_S_AT, 35091_AT, 35566_F_AT	148	470	19235	3.5948102357676825	0.08280286405609327	0.007826742166660128	0.36190934523401275	
SP_PIR_KEYWORDS	metalloprotein	7	4.516129032258064	3.8312786603324743E-4	34636_AT, 38229_AT, 33284_AT, 33516_AT, 1391_S_AT, 31687_F_AT, 31525_S_AT	148	124	19235	7.336802528334787	0.1160818504176585	0.010229882768082232	0.5162587020708931	
UP_SEQ_FEATURE	domain:Ig-like C2-type 1	8	5.161290322580645	6.263928791350118E-4	35038_AT, 31987_AT, 33530_AT, 33077_AT, 35956_S_AT, 1112_G_AT, 1355_G_AT, 1786_AT	146	190	19113	5.512040374909877	0.33412702521376214	0.12676634979295442	0.9310028411983917	
UP_SEQ_FEATURE	domain:Ig-like C2-type 2	8	5.161290322580645	6.444962444601971E-4	35038_AT, 31987_AT, 33530_AT, 33077_AT, 35956_S_AT, 1112_G_AT, 1355_G_AT, 1786_AT	146	191	19113	5.483181524779459	0.3419095597524281	0.09931818250571478	0.957789102065798	
INTERPRO	IPR006081:Alpha defensin	3	1.935483870967742	7.194227382924915E-4	31793_AT, 31506_S_AT, 34623_AT, 34546_AT	144	5	16659	69.4125	0.2506823903746527	0.2506823903746527	0.9991558814172463	
INTERPRO	IPR016327:Alpha-defensin	3	1.935483870967742	7.194227382924915E-4	31793_AT, 31506_S_AT, 34623_AT, 34546_AT	144	5	16659	69.4125	0.2506823903746527	0.2506823903746527	0.9991558814172463	
INTERPRO	IPR002366:Defensin propeptide	3	1.935483870967742	7.194227382924915E-4	31793_AT, 31506_S_AT, 34623_AT, 34546_AT	144	5	16659	69.4125	0.2506823903746527	0.2506823903746527	0.9991558814172463	
UP_SEQ_FEATURE	sequence variant	110	70.96774193548387	9.66776275688365E-4	31621_S_AT, 38103_AT, 37968_AT, 39469_S_AT, 36713_AT, 35956_S_AT, 40058_S_AT, 1974_S_AT, 1112_G_AT, 36696_AT, 1901_S_AT, 37172_AT, 36766_AT, 34546_AT, 31987_AT, 1890_AT, 36436_AT, 966_AT, 33963_AT, 37814_G_AT, 38926_AT, 37408_AT, 36317_AT, 33246_AT, 37983_AT, 34012_AT, 34249_AT, 35121_AT, 32469_AT, 38604_AT, 32680_AT, 38229_AT, 32084_AT, 1331_S_AT, 36378_AT, 33027_AT, 38482_AT, 40317_AT, 31687_F_AT, 1419_G_AT, 38508_S_AT, 32279_AT, 37954_AT, 40959_AT, 33077_AT, 35648_AT, 33284_AT, 35915_AT, 1355_G_AT, 1855_AT, 32073_AT, 33685_AT, 1575_AT, 33922_AT, 41280_R_AT, 33979_AT, 38236_AT, 34636_AT, 37454_AT, 33516_AT, 1403_S_AT, 32250_AT, 35069_AT, 1645_AT, 1786_AT, 34972_S_AT, 31512_AT, 37096_AT, 40271_AT, 38816_AT, 37097_AT, 38201_AT, 919_AT, 40294_AT, 1983_AT, 1372_AT, 37105_AT, 35213_AT, 34436_AT, 35566_F_AT, 34233_I_AT, 35038_AT, 33530_AT, 35903_AT, 32148_AT, 41703_R_AT, 31525_S_AT, 34467_G_AT, 31576_AT, 35367_AT, 38128_AT, 35373_AT, 1910_S_AT, 37061_AT, 679_AT, 40735_AT, 34618_AT, 1391_S_AT, 39094_AT, 33080_S_AT, 38691_S_AT, 36421_AT, 967_G_AT, 35169_AT, 35439_AT, 34623_AT, 36479_AT, 36703_AT, 36328_AT, 39198_S_AT, 39187_AT, 37166_AT	146	11992	19113	1.2008176683999379	0.46620387138256036	0.11798680159285879	1.4335144764130447	
PIR_SUPERFAMILY	PIRSF001875:alpha-defensin	3	1.935483870967742	0.0012173474673124582	31793_AT, 31506_S_AT, 34623_AT, 34546_AT	84	5	7396	52.82857142857142	0.11576020578078039	0.11576020578078039	1.3453996330598406	
SP_PIR_KEYWORDS	oxygen carrier	3	1.935483870967742	0.0015759996807700079	33516_AT, 31687_F_AT, 31525_S_AT	148	8	19235	48.73733108108109	0.398225329735441	0.03831381517990773	2.107873600713628	
UP_SEQ_FEATURE	glycosylation site:N-linked (GlcNAc...)	48	30.967741935483872	0.0016087163978091945	33077_AT, 33284_AT, 35915_AT, 37968_AT, 1355_G_AT, 1855_AT, 33293_AT, 35090_G_AT, 35956_S_AT, 1575_AT, 33979_AT, 40350_AT, 38236_AT, 1112_G_AT, 32250_AT, 1901_S_AT, 37172_AT, 36766_AT, 1786_AT, 31987_AT, 37096_AT, 1890_AT, 37097_AT, 1372_AT, 37105_AT, 34436_AT, 35566_F_AT, 33963_AT, 38926_AT, 33684_AT, 33530_AT, 35903_AT, 37408_AT, 34467_G_AT, 679_AT, 37983_AT, 35121_AT, 34618_AT, 35091_AT, 37953_S_AT, 32439_AT, 32469_AT, 32084_AT, 1331_S_AT, 36378_AT, 35169_AT, 36328_AT, 40317_AT, 38508_S_AT, 2090_I_AT	146	4129	19113	1.5218517867273578	0.6482721794957602	0.1598288069126681	2.3747519442223197	
INTERPRO	IPR013151:Immunoglobulin	8	5.161290322580645	0.0018109104299693815	35038_AT, 31987_AT, 33530_AT, 33077_AT, 35956_S_AT, 1112_G_AT, 1786_AT, 35566_F_AT	144	202	16659	4.5816831683168315	0.5165625764331067	0.30470335570571505	2.4973637453345687	
SP_PIR_KEYWORDS	heterotetramer	5	3.225806451612903	0.0019260195269490527	31512_AT, 33516_AT, 31687_F_AT, 31525_S_AT, 35566_F_AT	148	69	19235	9.417841754798276	0.4624730030695048	0.04337246490386737	2.5704009691064345	
INTERPRO	IPR006080:Mammalian defensin	3	1.935483870967742	0.001980562438322124	31793_AT, 31506_S_AT, 34623_AT, 34546_AT	144	8	16659	43.3828125	0.5484156331690948	0.2327922763948378	2.728334025659951	
SP_PIR_KEYWORDS	polymorphism	106	68.38709677419355	0.0026107909578608752	31621_S_AT, 38103_AT, 37968_AT, 39469_S_AT, 36713_AT, 35956_S_AT, 40058_S_AT, 1974_S_AT, 1112_G_AT, 36696_AT, 1901_S_AT, 37172_AT, 36766_AT, 34546_AT, 31987_AT, 1890_AT, 36436_AT, 966_AT, 33963_AT, 37814_G_AT, 38926_AT, 37408_AT, 36317_AT, 33246_AT, 37983_AT, 34012_AT, 34249_AT, 35121_AT, 32469_AT, 38604_AT, 32680_AT, 38229_AT, 32084_AT, 1331_S_AT, 36378_AT, 33027_AT, 38482_AT, 40317_AT, 31687_F_AT, 1419_G_AT, 38508_S_AT, 32279_AT, 37954_AT, 40959_AT, 35648_AT, 33077_AT, 33284_AT, 35915_AT, 1355_G_AT, 32073_AT, 33685_AT, 1575_AT, 33922_AT, 41280_R_AT, 33979_AT, 38236_AT, 34636_AT, 37454_AT, 33516_AT, 1403_S_AT, 32250_AT, 35069_AT, 1645_AT, 1786_AT, 34972_S_AT, 37096_AT, 40271_AT, 38816_AT, 37097_AT, 38201_AT, 919_AT, 40294_AT, 1983_AT, 1372_AT, 37105_AT, 35213_AT, 34436_AT, 35566_F_AT, 34233_I_AT, 35038_AT, 33530_AT, 35903_AT, 32148_AT, 41703_R_AT, 31525_S_AT, 34467_G_AT, 31576_AT, 35367_AT, 38128_AT, 35373_AT, 1910_S_AT, 37061_AT, 679_AT, 40735_AT, 1391_S_AT, 39094_AT, 33080_S_AT, 38691_S_AT, 967_G_AT, 35169_AT, 35439_AT, 34623_AT, 36479_AT, 36703_AT, 36328_AT, 39198_S_AT, 39187_AT, 37166_AT	148	11550	19235	1.1927635427635428	0.5690546586758121	0.054572684216684486	3.4694332013887275	
SMART	SM00048:DEFSN	3	1.935483870967742	0.0027922846897331845	31793_AT, 31506_S_AT, 34623_AT, 34546_AT	94	8	9079	36.21941489361702	0.25442533149422775	0.25442533149422775	3.0835390420754227	
INTERPRO	IPR013783:Immunoglobulin-like fold	13	8.38709677419355	0.0029261559854251774	35038_AT, 32469_AT, 33530_AT, 33077_AT, 1112_G_AT, 37968_AT, 1355_G_AT, 1786_AT, 31987_AT, 31512_AT, 35090_G_AT, 35956_S_AT, 35091_AT, 35566_F_AT	144	553	16659	2.719597649186257	0.6912145764545573	0.2545574173880063	4.006420695489277	
SP_PIR_KEYWORDS	blood	3	1.935483870967742	0.003049462333194565	33516_AT, 31687_F_AT, 31525_S_AT	148	11	19235	35.445331695331696	0.6259729270008119	0.05961338293874341	4.041318922080539	
SP_PIR_KEYWORDS	fungicide	3	1.935483870967742	0.003049462333194565	31793_AT, 31506_S_AT, 34623_AT, 34546_AT	148	11	19235	35.445331695331696	0.6259729270008119	0.05961338293874341	4.041318922080539	
PIR_SUPERFAMILY	PIRSF500045:hemoglobin, vertebrate type	3	1.935483870967742	0.0033346781163727515	33516_AT, 31687_F_AT, 31525_S_AT	84	8	7396	33.01785714285714	0.28635190711814285	0.15522305140240888	3.646267781536683	
UP_SEQ_FEATURE	metal ion-binding site:Iron (heme distal ligand)	3	1.935483870967742	0.003589042691055441	33516_AT, 31687_F_AT, 31525_S_AT	146	12	19113	32.727739726027394	0.9030421269399468	0.28348356853881684	5.225814325539169	
SP_PIR_KEYWORDS	oxygen transport	3	1.935483870967742	0.0036410611532677554	33516_AT, 31687_F_AT, 31525_S_AT	148	12	19235	32.491554054054056	0.6910455166900992	0.06675903469199851	4.807604934074772	
INTERPRO	IPR007110:Immunoglobulin-like	12	7.741935483870968	0.0039829408962104434	35038_AT, 33530_AT, 33077_AT, 1112_G_AT, 37968_AT, 1355_G_AT, 1786_AT, 31987_AT, 31512_AT, 35090_G_AT, 35956_S_AT, 35091_AT, 35566_F_AT	144	501	16659	2.770958083832335	0.798173823804103	0.2739015688008972	5.416339794993663	
INTERPRO	IPR000971:Globin, subset	3	1.935483870967742	0.004564494363531942	33516_AT, 31687_F_AT, 31525_S_AT	144	12	16659	28.921874999999996	0.8403150287207606	0.2634356854800616	6.183999872426693	
INTERPRO	IPR012292:Globin	3	1.935483870967742	0.004564494363531942	33516_AT, 31687_F_AT, 31525_S_AT	144	12	16659	28.921874999999996	0.8403150287207606	0.2634356854800616	6.183999872426693	
SP_PIR_KEYWORDS	disease mutation	23	14.838709677419354	0.0047192344242415925	35038_AT, 1974_S_AT, 36421_AT, 38103_AT, 38691_S_AT, 33284_AT, 32084_AT, 967_G_AT, 31525_S_AT, 32250_AT, 31576_AT, 1855_AT, 35373_AT, 1910_S_AT, 1786_AT, 37096_AT, 37983_AT, 40735_AT, 34249_AT, 34618_AT, 31687_F_AT, 41280_R_AT, 39187_AT, 966_AT	148	1591	19235	1.8788327925662935	0.7819847936377927	0.08114016976024907	6.189586475187325	
SP_PIR_KEYWORDS	cell adhesion	10	6.451612903225806	0.005211788725694815	35038_AT, 40350_AT, 38926_AT, 35903_AT, 33077_AT, 1112_G_AT, 39511_AT, 38508_S_AT, 35169_AT, 1372_AT	148	422	19235	3.079768156782375	0.8141070717394683	0.0847491287240163	6.814730170156991	
UP_SEQ_FEATURE	metal ion-binding site:Iron (heme proximal ligand)	3	1.935483870967742	0.005625367472328488	33516_AT, 31687_F_AT, 31525_S_AT	146	15	19113	26.182191780821917	0.9742975995146449	0.3672287907257381	8.07634634418164	
SP_PIR_KEYWORDS	phosphoprotein	72	46.45161290322581	0.005677103842365448	40959_AT, 35648_AT, 38103_AT, 1355_G_AT, 39469_S_AT, 37711_AT, 39908_AT, 32073_AT, 33685_AT, 33293_AT, 35090_G_AT, 40058_S_AT, 36234_AT, 1575_AT, 39511_AT, 33922_AT, 41280_R_AT, 1974_S_AT, 40350_AT, 38236_AT, 35595_AT, 32418_AT, 33516_AT, 1112_G_AT, 37905_R_AT, 1901_S_AT, 1645_AT, 1786_AT, 31987_AT, 40271_AT, 34720_AT, 38816_AT, 34606_S_AT, 919_AT, 40294_AT, 40790_AT, 1372_AT, 34436_AT, 34233_I_AT, 35038_AT, 37814_G_AT, 35903_AT, 38674_AT, 32148_AT, 37408_AT, 33246_AT, 31525_S_AT, 35367_AT, 35373_AT, 1910_S_AT, 37983_AT, 40735_AT, 35121_AT, 35091_AT, 38948_AT, 37953_S_AT, 31506_S_AT, 39094_AT, 32469_AT, 33080_S_AT, 32680_AT, 38691_S_AT, 31793_AT, 36421_AT, 32084_AT, 41489_AT, 35439_AT, 33371_S_AT, 1419_G_AT, 31687_F_AT, 38508_S_AT, 39198_S_AT, 32279_AT, 39187_AT	148	7263	19235	1.2883887605077198	0.8401047092577952	0.08758632938129318	7.401756727356168	
SP_PIR_KEYWORDS	palmitate	7	4.516129032258064	0.005969374606653188	37983_AT, 41703_R_AT, 38691_S_AT, 34618_AT, 34467_G_AT, 919_AT, 32279_AT	148	213	19235	4.271190204288796	0.8545464576020934	0.08771669195476639	7.768723242108577	
PIR_SUPERFAMILY	PIRSF036518:globin	3	1.935483870967742	0.00640860788277855	33516_AT, 31687_F_AT, 31525_S_AT	84	11	7396	24.01298701298701	0.47761600974820084	0.19462782778782028	6.899809427892711	
INTERPRO	IPR013098:Immunoglobulin I-set	6	3.870967741935484	0.006764027609946571	35038_AT, 31987_AT, 35090_G_AT, 33077_AT, 35091_AT, 1112_G_AT, 1355_G_AT	144	138	16659	5.029891304347825	0.9342298991375153	0.3221291951965737	9.035419031505576	
SP_PIR_KEYWORDS	duplication	7	4.516129032258064	0.008225878791874374	38926_AT, 35956_S_AT, 1575_AT, 1112_G_AT, 1901_S_AT, 37954_AT, 35566_F_AT	148	228	19235	3.9901908487434805	0.9300298924004673	0.11387288766387482	10.556918702387573	
UP_SEQ_FEATURE	domain:Ig-like C2-type 5	4	2.5806451612903225	0.008412409389576986	35038_AT, 31987_AT, 33077_AT, 1112_G_AT	146	55	19113	9.52079701120797	0.9958421107431803	0.4562111177328566	11.848256413466284	
INTERPRO	IPR003598:Immunoglobulin subtype 2	7	4.516129032258064	0.008564403902453485	35038_AT, 31987_AT, 35090_G_AT, 33077_AT, 35956_S_AT, 35091_AT, 1112_G_AT, 1355_G_AT	144	205	16659	3.9503048780487804	0.9682263183663741	0.3502318156604092	11.309276078439423	
SP_PIR_KEYWORDS	Proto-oncogene	7	4.516129032258064	0.008567399180295844	39698_AT, 967_G_AT, 39511_AT, 1855_AT, 1901_S_AT, 966_AT, 1910_S_AT, 1786_AT	148	230	19235	3.9554935370152764	0.9373748248160397	0.1134877582165964	10.972044300820372	
SP_PIR_KEYWORDS	erythrocyte	3	1.935483870967742	0.01007100309435902	33516_AT, 31687_F_AT, 31525_S_AT	148	20	19235	19.494932432432435	0.9615848324371506	0.1269865248987183	12.778578005818375	
SP_PIR_KEYWORDS	lipoprotein	12	7.741935483870968	0.010402202455436601	33371_S_AT, 33530_AT, 35903_AT, 37983_AT, 41703_R_AT, 38691_S_AT, 34618_AT, 606_AT, 1112_G_AT, 34467_G_AT, 919_AT, 32279_AT	148	642	19235	2.4292750694619856	0.9655088355135171	0.1260062755219319	13.171914340106994	
SP_PIR_KEYWORDS	extracellular matrix	7	4.516129032258064	0.010629999996189889	38926_AT, 33684_AT, 31621_S_AT, 37898_R_AT, 38508_S_AT, 35169_AT, 2090_I_AT	148	241	19235	3.7749523382303467	0.9679732074887257	0.12396844898885395	13.441495388891367	
SP_PIR_KEYWORDS	Sodium transport	5	3.225806451612903	0.012118081990095305	32084_AT, 37953_S_AT, 37097_AT, 40317_AT, 34436_AT	148	116	19235	5.601992078285182	0.980274788082489	0.13532549345523304	15.18354786685907	
SP_PIR_KEYWORDS	Sodium	5	3.225806451612903	0.012118081990095305	32084_AT, 37953_S_AT, 37097_AT, 40317_AT, 34436_AT	148	116	19235	5.601992078285182	0.980274788082489	0.13532549345523304	15.18354786685907	
UP_SEQ_FEATURE	lipid moiety-binding region:S-palmitoyl cysteine	6	3.870967741935484	0.012394201186205312	37983_AT, 41703_R_AT, 38691_S_AT, 34467_G_AT, 919_AT, 32279_AT	146	181	19113	4.339589797926284	0.999694664928498	0.5548794252077895	16.987176898908395	
UP_SEQ_FEATURE	domain:Ig-like C2-type 3	5	3.225806451612903	0.01400622844456259	35038_AT, 31987_AT, 33077_AT, 35956_S_AT, 1112_G_AT	146	122	19113	5.3652032337749835	0.999894236130074	0.5649129859248323	18.98704654943415	
UP_SEQ_FEATURE	metal ion-binding site:Iron; catalytic	3	1.935483870967742	0.015296445254274565	32073_AT, 34636_AT, 37166_AT	146	25	19113	15.709315068493149	0.999954785971262	0.5655503678561372	20.555195800044444	
UP_SEQ_FEATURE	domain:Fibronectin type-III 2	5	3.225806451612903	0.01729788969829449	35038_AT, 33077_AT, 1112_G_AT, 38508_S_AT, 1786_AT	146	130	19113	5.035036880927291	0.9999879272626627	0.5815174382863473	22.93184111952229	
UP_SEQ_FEATURE	domain:Fibronectin type-III 1	5	3.225806451612903	0.017740134987011463	35038_AT, 33077_AT, 1112_G_AT, 38508_S_AT, 1786_AT	146	131	19113	4.996601484889679	0.9999909856776743	0.5638477900394105	23.447964366860585	
SMART	SM00408:IGc2	7	4.516129032258064	0.018488901451615	35038_AT, 31987_AT, 35090_G_AT, 33077_AT, 35956_S_AT, 35091_AT, 1112_G_AT, 1355_G_AT	94	205	9079	3.2980280228334196	0.8590719139511164	0.6245961027787756	18.8634872182067	
INTERPRO	IPR000827:Small chemokine, C-C group, conserved site	3	1.935483870967742	0.01929137995391781	36703_AT, 37454_AT, 1403_S_AT	144	25	16659	13.8825	0.9995949235167334	0.5801833390553522	23.79974195428012	
UP_SEQ_FEATURE	domain:Ig-like C2-type 4	4	2.5806451612903225	0.020096948470597693	35038_AT, 31987_AT, 33077_AT, 1112_G_AT	146	76	19113	6.890050468637345	0.9999981039994329	0.5845463640201762	26.144530048560433	
INTERPRO	IPR013106:Immunoglobulin V-set	7	4.516129032258064	0.02058537606232253	31987_AT, 31512_AT, 32469_AT, 33530_AT, 35956_S_AT, 37968_AT, 35566_F_AT	144	249	16659	3.2522590361445785	0.9997614385258505	0.5657297977420715	25.19069785897955	
KEGG_PATHWAY	hsa05014:Amyotrophic lateral sclerosis (ALS)	4	2.5806451612903225	0.023062079956445176	1974_S_AT, 38236_AT, 33246_AT, 1910_S_AT	60	53	5085	6.39622641509434	0.9213860858187839	0.9213860858187839	23.13877062069848	
SP_PIR_KEYWORDS	phosphatidylinositol linkage	3	1.935483870967742	0.023336419072164032	33530_AT, 35903_AT, 1112_G_AT	148	31	19235	12.577375762859635	0.999501244261162	0.23780266628520907	27.308432578123675	
INTERPRO	IPR003599:Immunoglobulin subtype	8	5.161290322580645	0.02388362354751234	35038_AT, 31987_AT, 32469_AT, 33530_AT, 33077_AT, 35956_S_AT, 37968_AT, 1786_AT	144	330	16659	2.8045454545454542	0.999938320446335	0.5857280146270335	28.630200271107586	
SP_PIR_KEYWORDS	transmembrane protein	11	7.096774193548387	0.025760909344727384	32439_AT, 32469_AT, 38926_AT, 37983_AT, 38229_AT, 35121_AT, 1575_AT, 1391_S_AT, 34467_G_AT, 1355_G_AT, 1901_S_AT	148	642	19235	2.2268354803401533	0.9997759693014912	0.2515745698572842	29.708333378397267	
PIR_SUPERFAMILY	PIRSF001950:small inducible chemokine, C/CC types	3	1.935483870967742	0.02702607151532465	36703_AT, 37454_AT, 1403_S_AT	84	23	7396	11.48447204968944	0.9371621201877451	0.4993256060244836	26.26329849161494	
SP_PIR_KEYWORDS	lysosome	5	3.225806451612903	0.027570848729368828	679_AT, 33284_AT, 40294_AT, 37105_AT, 36766_AT, 37061_AT	148	149	19235	4.361282423362961	0.9998768976918735	0.25924338258114565	31.451854825243785	
UP_SEQ_FEATURE	short sequence motif:Cell attachment site	4	2.5806451612903225	0.02939056093843677	31987_AT, 35956_S_AT, 38508_S_AT, 35169_AT	146	88	19113	5.950498132004982	0.9999999960926053	0.7018100819732296	35.937746330188006	
SP_PIR_KEYWORDS	homodimer	4	2.5806451612903225	0.030823294771080447	36328_AT, 31793_AT, 31506_S_AT, 34623_AT, 34546_AT	148	89	19235	5.841178256908594	0.9999581442247657	0.27761901958290713	34.484695642113316	
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	8	5.161290322580645	0.033530450820211215	1974_S_AT, 33246_AT, 41280_R_AT, 919_AT, 40186_AT, 1355_G_AT, 1855_AT, 37711_AT	60	267	5085	2.539325842696629	0.9757053251606863	0.8441325087155319	31.933374940164995	
